metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
http_req_connecting_p75,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
request_latency_p1,14830.01,965.43,14147.35,15512.68,0.0651,682.6645,6155.94,23504.09,12.7062,ms
http_req_connecting_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
time_to_second_token_std,957.97,10.32,950.67,965.28,0.0108,7.3007,865.21,1050.74,12.7062,ms
http_req_data_sent_min,3.95,0.00,3.95,3.95,0.0000,0.0000,3.95,3.95,12.7062,KB
time_to_first_token_max,39792.73,5005.64,36253.21,43332.25,0.1258,3539.5233,-5181.18,84766.64,12.7062,ms
http_req_data_sent_p75,4.68,0.00,4.68,4.68,0.0000,0.0000,4.68,4.68,12.7062,KB
total_usage_prompt_cache_read_tokens_avg,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
inter_token_latency_max,119.47,0.01,119.46,119.47,0.0001,0.0051,119.40,119.53,12.7062,ms
usage_reasoning_tokens_std,111.59,1.27,110.69,112.48,0.0114,0.8987,100.17,123.00,12.7062,tokens
prefill_throughput_per_user_sum,193403.30,9196.46,186900.42,199906.18,0.0476,6502.8781,110776.40,276030.20,12.7062,tokens/sec/user
http_req_data_received_sum,173476.12,2700.38,171566.66,175385.58,0.0156,1909.4575,149214.16,197738.08,12.7062,KB
effective_prefill_concurrency_avg,44.81,1.06,44.06,45.56,0.0237,0.7506,35.27,54.35,12.7062,requests
active_total_throughput_p99,16860.46,1025.44,16135.37,17585.56,0.0608,725.0963,7647.24,26073.68,12.7062,tokens/sec
reasoning_token_count_p99,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
usage_prompt_tokens_avg,1064.17,0.00,1064.17,1064.17,0.0000,0.0004,1064.17,1064.18,12.7062,tokens
http_req_dns_lookup_p99,1.35,0.01,1.34,1.36,0.0073,0.0069,1.26,1.44,12.7062,ms
effective_concurrency_std,26.66,2.24,25.08,28.25,0.0842,1.5872,6.50,46.83,12.7062,requests
http_req_chunks_received_sum,697867.50,10854.80,690192.00,705543.00,0.0156,7675.5000,600341.03,795393.97,12.7062,count
output_token_count_max,442.00,1.41,441.00,443.00,0.0032,1.0000,429.29,454.71,12.7062,tokens
output_sequence_length_p5,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_connection_overhead_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
usage_prompt_tokens_p25,1064.00,0.00,1064.00,1064.00,0.0000,0.0000,1064.00,1064.00,12.7062,tokens
usage_total_tokens_max,1578.00,0.00,1578.00,1578.00,0.0000,0.0000,1578.00,1578.00,12.7062,tokens
prefill_throughput_per_user_p10,48.14,5.96,43.93,52.36,0.1238,4.2147,-5.41,101.70,12.7062,tokens/sec/user
osl_mismatch_diff_pct_p1,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
http_req_data_sent_std,0.16,0.00,0.16,0.16,0.0019,0.0002,0.15,0.16,12.7062,KB
output_token_throughput_per_user_p50,10.27,0.20,10.13,10.41,0.0193,0.1403,8.49,12.05,12.7062,tokens/sec/user
effective_decode_throughput_max,12394.92,229.36,12232.74,12557.10,0.0185,162.1824,10334.20,14455.64,12.7062,tokens/sec
effective_decode_concurrency_p50,211.00,0.00,211.00,211.00,0.0000,0.0000,211.00,211.00,12.7062,requests
active_decode_throughput_p90,8912.20,2.01,8910.77,8913.62,0.0002,1.4207,8894.14,8930.25,12.7062,tokens/sec
nvidia_output_tokens_per_joule_avg,1.86,0.04,1.84,1.89,0.0208,0.0275,1.52,2.21,12.7062,tokens/J
http_req_connection_reused_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ratio
effective_latency_p50,58024.14,9.89,58017.14,58031.13,0.0002,6.9933,57935.28,58112.99,12.7062,ms
decode_duration_p95,55246.17,0.27,55245.98,55246.36,0.0000,0.1881,55243.78,55248.56,12.7062,ms
prefill_throughput_per_user_p75,161.63,0.03,161.61,161.65,0.0002,0.0199,161.38,161.89,12.7062,tokens/sec/user
prefill_throughput_per_user_min,26.95,3.39,24.55,29.35,0.1258,2.3973,-3.51,57.41,12.7062,tokens/sec/user
http_req_data_received_p75,126.85,0.00,126.84,126.85,0.0000,0.0031,126.81,126.89,12.7062,KB
http_req_data_received_min,115.52,1.17,114.70,116.35,0.0101,0.8242,105.05,126.00,12.7062,KB
active_prefill_throughput_p90,7786.56,6.96,7781.64,7791.48,0.0009,4.9215,7724.03,7849.10,12.7062,tokens/sec
credit_to_start_latency_p90,5.44,0.14,5.34,5.53,0.0251,0.0964,4.21,6.66,12.7062,ms
usage_prompt_cache_read_tokens_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
usage_completion_tokens_p90,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_sending_p95,1.54,0.05,1.50,1.57,0.0332,0.0360,1.08,1.99,12.7062,ms
active_decode_throughput_per_user_p50,0.34,0.00,0.34,0.34,0.0057,0.0014,0.32,0.36,12.7062,tokens/sec/user
http_req_blocked_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
credit_to_start_latency_p10,1.24,0.08,1.19,1.30,0.0637,0.0561,0.53,1.96,12.7062,ms
request_throughput_avg,4.37,0.09,4.30,4.43,0.0212,0.0653,3.54,5.20,12.7062,requests/sec
inter_chunk_latency_p50,28.76,0.01,28.75,28.77,0.0004,0.0084,28.65,28.87,12.7062,ms
http_req_connection_overhead_max,30.58,3.96,27.78,33.38,0.1296,2.8016,-5.02,66.18,12.7062,ms
time_to_first_token_p99,39772.96,5010.81,36229.78,43316.13,0.1260,3543.1758,-5247.36,84793.28,12.7062,ms
effective_prefill_throughput_per_user_max,641.25,0.10,641.18,641.31,0.0001,0.0673,640.39,642.10,12.7062,tokens/sec/user
active_decode_throughput_min,0.46,0.18,0.34,0.59,0.3803,0.1242,-1.12,2.04,12.7062,tokens/sec
inter_token_latency_p99,113.70,0.00,113.69,113.70,0.0000,0.0027,113.66,113.73,12.7062,ms
usage_prompt_cache_read_tokens_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
usage_completion_tokens_p10,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
e2e_output_token_throughput_p95,20.95,1.79,19.68,22.22,0.0856,1.2688,4.83,37.07,12.7062,tokens/sec/user
credit_to_start_latency_p75,2.45,0.00,2.45,2.45,0.0012,0.0021,2.42,2.48,12.7062,ms
http_req_connecting_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
tokens_in_flight_p50,318746.57,2.39,318744.88,318748.26,0.0000,1.6924,318725.07,318768.07,12.7062,tokens
