metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
inter_chunk_latency_p50,5.58,0.00,5.58,5.58,0.0001,0.0004,5.58,5.59,12.7062,ms
http_req_data_sent_avg,4.59,0.00,4.59,4.59,0.0000,0.0000,4.59,4.59,12.7062,KB
http_req_dns_lookup_p99,0.98,0.00,0.98,0.98,0.0004,0.0003,0.97,0.98,12.7062,ms
http_req_data_sent_sum,6909.51,0.00,6909.51,6909.51,0.0000,0.0000,6909.51,6909.51,12.7062,KB
http_req_data_sent_p75,4.72,0.00,4.72,4.72,0.0000,0.0000,4.72,4.72,12.7062,KB
usage_prompt_cache_read_tokens_p1,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
output_token_count_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_total_p10,3193.49,1.34,3192.54,3194.43,0.0004,0.9446,3181.48,3205.49,12.7062,ms
http_req_data_received_avg,129.01,0.01,129.00,129.01,0.0001,0.0090,128.89,129.12,12.7062,KB
http_req_data_received_sum,194024.22,19.24,194010.61,194037.82,0.0001,13.6035,193851.37,194197.07,12.7062,KB
http_req_data_received_p75,130.36,0.05,130.33,130.39,0.0004,0.0338,129.93,130.79,12.7062,KB
e2e_output_token_throughput_p25,159.22,0.11,159.14,159.29,0.0007,0.0750,158.26,160.17,12.7062,tokens/sec/user
active_decode_throughput_std,605.03,3.84,602.32,607.75,0.0063,2.7151,570.53,639.53,12.7062,tokens/sec
time_to_first_output_token_p5,272.41,1.37,271.44,273.39,0.0050,0.9708,260.08,284.75,12.7062,ms
http_req_connection_reused_p10,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,ratio
input_sequence_length_avg,1036.15,0.00,1036.15,1036.15,0.0000,0.0000,1036.15,1036.15,12.7062,tokens
input_sequence_length_sum,1558369.00,0.00,1558369.00,1558369.00,0.0000,0.0000,1558369.00,1558369.00,12.7062,tokens
input_sequence_length_p75,1036.00,0.00,1036.00,1036.00,0.0000,0.0000,1036.00,1036.00,12.7062,tokens
usage_total_tokens_avg,1548.15,0.00,1548.15,1548.15,0.0000,0.0000,1548.15,1548.15,12.7062,tokens
usage_total_tokens_sum,2328417.00,0.00,2328417.00,2328417.00,0.0000,0.0000,2328417.00,2328417.00,12.7062,tokens
output_token_count_p1,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_duration_min,3180.80,0.81,3180.23,3181.37,0.0003,0.5712,3173.55,3188.06,12.7062,ms
usage_total_tokens_p75,1548.00,0.00,1548.00,1548.00,0.0000,0.0000,1548.00,1548.00,12.7062,tokens
osl_mismatch_count_avg,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,requests
usage_completion_tokens_p50,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
output_sequence_length_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
osl_mismatch_diff_pct_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
http_req_connection_reused_max,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,ratio
effective_decode_concurrency_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,requests
