metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
time_to_first_output_token_p10,6222.54,108.65,6145.71,6299.37,0.0175,76.8295,5246.33,7198.75,12.7062,ms
effective_concurrency_p50,256.00,0.00,256.00,256.00,0.0000,0.0000,256.00,256.00,12.7062,requests
request_latency_p95,18735.57,1461.06,17702.45,19768.69,0.0780,1033.1224,5608.50,31862.63,12.7062,ms
usage_total_tokens_p90,1577.00,0.00,1577.00,1577.00,0.0000,0.0000,1577.00,1577.00,12.7062,tokens
tokens_in_flight_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_connecting_p99,2.59,1.17,1.77,3.42,0.4502,0.8259,-7.90,13.09,12.7062,ms
usage_prompt_tokens_std,0.40,0.00,0.40,0.40,0.0011,0.0003,0.40,0.41,12.7062,tokens
nvidia_output_tps_per_watt_avg,6.32,0.02,6.30,6.34,0.0037,0.0164,6.11,6.53,12.7062,tokens/sec/W
prefill_throughput_per_user_std,270.51,11.39,262.45,278.56,0.0421,8.0540,168.17,372.84,12.7062,tokens/sec/user
total_usage_total_tokens_avg,6883923.50,34548.53,6859494.00,6908353.00,0.0050,24429.5000,6573517.27,7194329.73,12.7062,tokens
http_req_connecting_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_chunks_sent_p50,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
osl_mismatch_diff_pct_p99,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
effective_decode_throughput_per_user_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens/sec/user
http_req_data_received_p90,130.15,0.00,130.15,130.15,0.0000,0.0015,130.13,130.17,12.7062,KB
http_req_waiting_p90,1290.87,4.76,1287.50,1294.24,0.0037,3.3687,1248.06,1333.67,12.7062,ms
usage_completion_tokens_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_blocked_p1,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_data_sent_p1,4.08,0.04,4.05,4.10,0.0098,0.0282,3.72,4.43,12.7062,KB
usage_total_tokens_p5,1576.00,0.00,1576.00,1576.00,0.0000,0.0000,1576.00,1576.00,12.7062,tokens
decode_duration_p95,16963.55,0.25,16963.37,16963.73,0.0000,0.1801,16961.27,16965.84,12.7062,ms
output_sequence_length_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
request_latency_std,1121.08,183.44,991.36,1250.79,0.1636,129.7124,-527.08,2769.23,12.7062,ms
http_req_connection_reused_avg,0.94,0.00,0.94,0.94,0.0003,0.0002,0.94,0.94,12.7062,ratio
osl_mismatch_diff_pct_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
http_req_connection_overhead_p95,0.30,0.10,0.23,0.38,0.3465,0.0740,-0.64,1.24,12.7062,ms
output_token_count_std,81.66,2.22,80.09,83.23,0.0272,1.5716,61.69,101.63,12.7062,tokens
tokens_in_flight_p50,330114.52,189.05,329980.84,330248.19,0.0006,133.6772,328415.99,331813.05,12.7062,tokens
http_req_chunks_received_sum,2227660.00,11121.38,2219796.00,2235524.00,0.0050,7864.0000,2127738.41,2327581.59,12.7062,count
http_req_data_sent_avg,4.60,0.00,4.60,4.60,0.0000,0.0001,4.60,4.60,12.7062,KB
http_req_connection_reused_p10,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,ratio
http_req_data_received_p5,129.50,0.00,129.50,129.50,0.0000,0.0017,129.48,129.52,12.7062,KB
http_req_waiting_p5,677.97,9.03,671.58,684.36,0.0133,6.3876,596.81,759.13,12.7062,ms
input_token_throughput_avg,15347.64,104.57,15273.70,15421.58,0.0068,73.9408,14408.13,16287.14,12.7062,tokens/sec
effective_decode_concurrency_p90,256.00,0.00,256.00,256.00,0.0000,0.0000,256.00,256.00,12.7062,requests
http_req_connecting_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
