Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),52.51,0.00,290.38,,,,,,51.87,,55.21,57.50,73.39,4.75
Active Decode Throughput Per User (tokens/sec/user),13.15,0.00,290.38,,,,,,12.97,,13.80,14.38,18.35,2.73
Active Prefill Throughput (tokens/sec),2157.32,536.89,2224.05,,,,,,2218.83,,2224.05,2224.05,2224.05,316.40
Active Prefill Throughput Per User (tokens/sec/user),554.37,536.89,561.58,,,,,,554.71,,556.01,556.01,556.01,3.26
Active Total Throughput (tokens/sec),152.12,13.14,2224.05,,,,,,52.46,,53.27,53.27,2223.71,452.05
Credit-to-Start Latency (ms),1.59,0.85,2.80,50.93,0.86,0.94,1.13,1.49,1.54,1.57,2.37,2.57,2.74,0.43
Decode Duration (ms),38903.69,38311.03,39200.98,1244917.98,38334.45,38386.61,38413.65,38802.25,38986.02,39043.28,39126.14,39200.97,39200.98,243.89
E2E Output Token Throughput (tokens/sec/user),12.56,12.47,12.72,401.80,12.47,12.47,12.47,12.51,12.53,12.58,12.71,12.72,12.72,0.07
Effective Concurrency,4.00,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.03
Effective Decode Concurrency,3.82,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.84
Effective Decode Throughput (tokens/sec),50.12,0.00,290.38,,,,,,51.77,,55.02,57.36,71.24,11.89
Effective Decode Throughput Per User (tokens/sec/user),12.55,0.00,290.38,,,,,,12.94,,13.76,14.34,17.81,3.83
Effective Latency (CO-aware) (ms),40779.76,40247.18,41058.92,1304952.17,40247.18,40247.21,40283.48,40717.25,40859.66,40920.09,41050.81,41058.83,41058.89,241.03
Effective Prefill Concurrency,0.18,0.00,4.00,,,,,,0.00,,0.00,0.00,4.00,0.83
Effective Prefill Throughput (tokens/sec),102.00,0.00,2224.05,,,,,,0.00,,0.00,0.00,2223.71,463.01
Effective Prefill Throughput Per User (tokens/sec/user),26.21,0.00,561.58,,,,,,0.00,,0.00,0.00,555.93,117.66
Effective Total Throughput (tokens/sec),152.12,0.00,2224.05,,,,,,52.46,,53.27,53.27,2223.71,452.05
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,512.00,512.00,512.00,16384.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,32.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.19,0.00,1.61,6.16,0.00,0.00,0.00,0.00,0.00,0.00,1.25,1.58,1.61,0.51
HTTP Connection Overhead (ms),0.33,0.00,2.77,10.54,0.00,0.00,0.00,0.00,0.00,0.00,2.10,2.71,2.77,0.87
