metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
time_to_first_output_token_p10,1087.93,8.65,1081.82,1094.05,0.0080,6.1193,1010.18,1165.69,12.7062,ms
effective_concurrency_p50,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,requests
request_latency_p95,3463.38,0.47,3463.05,3463.71,0.0001,0.3344,3459.13,3467.63,12.7062,ms
usage_total_tokens_p90,1577.00,0.00,1577.00,1577.00,0.0000,0.0000,1577.00,1577.00,12.7062,tokens
tokens_in_flight_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_connecting_p99,0.17,0.07,0.12,0.22,0.3843,0.0460,-0.42,0.75,12.7062,ms
usage_prompt_tokens_std,0.45,0.00,0.45,0.45,0.0000,0.0000,0.45,0.45,12.7062,tokens
nvidia_output_tps_per_watt_avg,0.23,0.00,0.23,0.23,0.0067,0.0011,0.22,0.25,12.7062,tokens/sec/W
prefill_throughput_per_user_std,161.10,37.94,134.27,187.93,0.2355,26.8294,-179.80,502.00,12.7062,tokens/sec/user
total_usage_total_tokens_avg,137129.00,0.00,137129.00,137129.00,0.0000,0.0000,137129.00,137129.00,12.7062,tokens
http_req_connecting_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_chunks_sent_p50,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
osl_mismatch_diff_pct_p99,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
effective_decode_throughput_per_user_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens/sec/user
http_req_data_received_p90,130.12,0.03,130.09,130.14,0.0002,0.0213,129.85,130.39,12.7062,KB
http_req_waiting_p90,125.78,0.07,125.73,125.83,0.0006,0.0497,125.15,126.42,12.7062,ms
usage_completion_tokens_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_blocked_p1,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_data_sent_p1,4.21,0.00,4.21,4.21,0.0000,0.0000,4.21,4.21,12.7062,KB
usage_total_tokens_p5,1576.00,0.00,1576.00,1576.00,0.0000,0.0000,1576.00,1576.00,12.7062,tokens
decode_duration_p95,3337.12,0.28,3336.92,3337.31,0.0001,0.1978,3334.60,3339.63,12.7062,ms
output_sequence_length_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
request_latency_std,2.42,0.74,1.89,2.94,0.3072,0.5252,-4.26,9.09,12.7062,ms
http_req_connection_reused_avg,0.99,0.00,0.99,0.99,0.0000,0.0000,0.99,0.99,12.7062,ratio
osl_mismatch_diff_pct_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
http_req_connection_overhead_p95,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
output_token_count_std,80.32,7.04,75.35,85.30,0.0876,4.9753,17.11,143.54,12.7062,tokens
tokens_in_flight_p50,1310.20,0.34,1309.96,1310.44,0.0003,0.2381,1307.17,1313.22,12.7062,tokens
http_req_chunks_received_sum,44378.50,0.71,44378.00,44379.00,0.0000,0.5000,44372.15,44384.85,12.7062,count
http_req_data_sent_avg,4.54,0.00,4.54,4.54,0.0000,0.0000,4.54,4.54,12.7062,KB
http_req_connection_reused_p10,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,ratio
http_req_data_received_p5,129.51,0.00,129.50,129.51,0.0000,0.0014,129.49,129.52,12.7062,KB
http_req_waiting_p5,120.63,0.31,120.41,120.85,0.0026,0.2224,117.80,123.46,12.7062,ms
input_token_throughput_avg,307.27,0.03,307.25,307.29,0.0001,0.0193,307.02,307.51,12.7062,tokens/sec
effective_decode_concurrency_p90,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,requests
http_req_connecting_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_total_p1,3455.71,1.30,3454.79,3456.63,0.0004,0.9218,3444.00,3467.42,12.7062,ms
credit_to_start_latency_p95,1.45,0.02,1.44,1.46,0.0111,0.0114,1.30,1.59,12.7062,ms
http_req_sending_p10,0.07,0.00,0.07,0.07,0.0048,0.0002,0.07,0.07,12.7062,ms
usage_total_tokens_p25,1576.00,0.00,1576.00,1576.00,0.0000,0.0000,1576.00,1576.00,12.7062,tokens
http_req_chunks_received_max,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,count
effective_decode_throughput_per_user_p50,153.65,0.01,153.65,153.66,0.0001,0.0078,153.56,153.75,12.7062,tokens/sec/user
decode_duration_std,0.52,0.14,0.42,0.61,0.2697,0.0983,-0.73,1.76,12.7062,ms
usage_reasoning_tokens_p95,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
output_token_throughput_per_user_p75,153.17,0.02,153.16,153.19,0.0001,0.0156,152.97,153.37,12.7062,tokens/sec/user
time_to_second_token_avg,5.05,0.04,5.02,5.08,0.0076,0.0271,4.70,5.39,12.7062,ms
http_req_chunks_received_p75,510.00,0.00,510.00,510.00,0.0000,0.0000,510.00,510.00,12.7062,count
http_req_connection_overhead_std,0.21,0.10,0.14,0.28,0.4674,0.0696,-0.67,1.10,12.7062,ms
effective_decode_throughput_p99,158.88,0.16,158.77,158.99,0.0010,0.1097,157.49,160.28,12.7062,tokens/sec
inter_token_latency_p95,6.53,0.00,6.53,6.53,0.0001,0.0004,6.53,6.54,12.7062,ms
total_reasoning_tokens_avg,21985.00,787.72,21428.00,22542.00,0.0358,557.0000,14907.64,29062.36,12.7062,tokens
active_prefill_throughput_per_user_p99,8923.81,26.05,8905.38,8942.23,0.0029,18.4224,8689.73,9157.89,12.7062,tokens/sec/user
active_total_throughput_p90,153.20,0.03,153.17,153.22,0.0002,0.0240,152.89,153.50,12.7062,tokens/sec
active_prefill_throughput_max,8923.81,26.05,8905.38,8942.23,0.0029,18.4224,8689.73,9157.89,12.7062,tokens/sec
http_req_data_received_p25,129.66,0.02,129.65,129.67,0.0002,0.0142,129.48,129.84,12.7062,KB
http_req_waiting_p25,123.11,0.20,122.97,123.25,0.0016,0.1390,121.34,124.87,12.7062,ms
inter_chunk_latency_p10,6.36,0.00,6.36,6.36,0.0005,0.0023,6.33,6.39,12.7062,ms
effective_decode_throughput_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens/sec
effective_prefill_throughput_per_user_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens/sec/user
usage_prompt_tokens_avg,1064.20,0.00,1064.20,1064.20,0.0000,0.0000,1064.20,1064.20,12.7062,tokens
credit_to_start_latency_std,0.13,0.00,0.13,0.13,0.0342,0.0032,0.09,0.17,12.7062,ms
reasoning_token_count_p1,109.25,7.17,104.18,114.32,0.0656,5.0700,44.83,173.67,12.7062,tokens
prefill_throughput_per_user_avg,8581.04,0.69,8580.55,8581.53,0.0001,0.4900,8574.81,8587.27,12.7062,tokens/sec/user
active_decode_throughput_per_user_p90,157.85,0.09,157.79,157.92,0.0006,0.0626,157.06,158.65,12.7062,tokens/sec/user
nvidia_energy_delay_product_avg,7636.06,51.63,7599.55,7672.56,0.0068,36.5049,7172.22,8099.90,12.7062,J*s
effective_total_throughput_p99,8633.37,12.34,8624.64,8642.09,0.0014,8.7245,8522.51,8744.22,12.7062,tokens/sec
request_latency_p1,3455.74,1.31,3454.82,3456.67,0.0004,0.9238,3444.01,3467.48,12.7062,ms
usage_reasoning_tokens_std,104.92,3.36,102.54,107.29,0.0320,2.3742,74.75,135.09,12.7062,tokens
effective_concurrency_max,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,requests
http_req_chunks_sent_sum,87.00,0.00,87.00,87.00,0.0000,0.0000,87.00,87.00,12.7062,count
usage_completion_tokens_p99,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
effective_latency_p1,3457.11,1.25,3456.23,3458.00,0.0004,0.8847,3445.87,3468.35,12.7062,ms
effective_total_throughput_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens/sec
