metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
prefill_throughput_per_user_sum,4459406.14,1991529.22,3051182.32,5867629.95,0.4466,1408223.8154,-13433773.98,22352586.25,12.7062,tokens/sec/user
osl_mismatch_diff_pct_p25,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
inter_chunk_latency_p5,4.93,0.00,4.93,4.93,0.0006,0.0021,4.91,4.96,12.7062,ms
http_req_data_sent_p90,4.96,0.00,4.96,4.96,0.0002,0.0006,4.95,4.97,12.7062,KB
active_decode_throughput_avg,195.03,0.01,195.02,195.04,0.0001,0.0074,194.93,195.12,12.7062,tokens/sec
time_to_first_token_p75,31.94,16.65,20.16,43.71,0.5213,11.7724,-117.65,181.52,12.7062,ms
time_to_first_output_token_p50,31.50,16.32,19.96,43.04,0.5181,11.5420,-115.15,178.16,12.7062,ms
time_to_second_token_max,4.10,1.05,3.35,4.84,0.2564,0.7426,-5.34,13.53,12.7062,ms
effective_prefill_throughput_per_user_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens/sec/user
http_req_dns_lookup_avg,0.01,0.00,0.00,0.01,0.6263,0.0030,-0.03,0.05,12.7062,ms
effective_decode_throughput_avg,192.56,1.07,191.81,193.32,0.0056,0.7584,182.93,202.20,12.7062,tokens/sec
prefill_throughput_per_user_p5,36076.79,18536.77,22969.32,49184.27,0.5138,13107.4764,-130469.48,202623.07,12.7062,tokens/sec/user
http_req_receiving_p95,2621.47,0.64,2621.02,2621.92,0.0002,0.4511,2615.74,2627.20,12.7062,ms
tokens_in_flight_p90,1494.00,0.00,1494.00,1494.00,0.0000,0.0000,1494.00,1494.00,12.7062,tokens
http_req_connecting_avg,0.01,0.00,0.01,0.01,0.3998,0.0030,-0.03,0.05,12.7062,ms
http_req_connection_overhead_max,1.99,0.98,1.30,2.69,0.4935,0.6949,-6.84,10.82,12.7062,ms
request_latency_max,2665.74,26.49,2647.02,2684.47,0.0099,18.7289,2427.77,2903.72,12.7062,ms
osl_mismatch_diff_pct_p75,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
total_usage_completion_tokens_avg,58112.00,362.04,57856.00,58368.00,0.0062,256.0000,54859.21,61364.79,12.7062,tokens
inter_chunk_latency_p10,4.96,0.01,4.95,4.96,0.0012,0.0041,4.90,5.01,12.7062,ms
http_req_receiving_min,2617.39,0.67,2616.92,2617.87,0.0003,0.4720,2611.40,2623.39,12.7062,ms
nvidia_total_gpu_power_avg,347.61,1.76,346.37,348.85,0.0050,1.2412,331.84,363.38,12.7062,W
prefill_throughput_per_user_p95,52486.65,753.31,51953.98,53019.32,0.0144,532.6724,45718.41,59254.90,12.7062,tokens/sec/user
http_req_data_sent_p1,4.16,0.00,4.16,4.16,0.0003,0.0008,4.15,4.17,12.7062,KB
output_sequence_length_sum,58112.00,362.04,57856.00,58368.00,0.0062,256.0000,54859.21,61364.79,12.7062,tokens
output_sequence_length_p99,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
effective_concurrency_p99,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,requests
active_total_throughput_p95,195.15,0.01,195.14,195.16,0.0001,0.0099,195.02,195.27,12.7062,tokens/sec
output_sequence_length_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
effective_concurrency_std,0.03,0.00,0.03,0.03,0.0026,0.0001,0.03,0.03,12.7062,requests
prefill_throughput_per_user_min,25885.40,14235.53,15819.36,35951.44,0.5499,10066.0383,-102015.75,153786.54,12.7062,tokens/sec/user
http_req_total_sum,300834.95,197.75,300695.12,300974.78,0.0007,139.8302,299058.24,302611.66,12.7062,ms
nvidia_energy_delay_product_avg,2446.14,39.45,2418.24,2474.04,0.0161,27.8971,2091.67,2800.61,12.7062,J*s
osl_mismatch_diff_pct_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
http_req_total_p99,2656.09,19.00,2642.66,2669.53,0.0072,13.4348,2485.39,2826.80,12.7062,ms
e2e_output_token_throughput_sum,21927.88,261.08,21743.27,22112.50,0.0119,184.6140,19582.14,24273.63,12.7062,tokens/sec/user
http_req_total_std,4.55,4.77,1.17,7.92,1.0496,3.3754,-38.34,47.44,12.7062,ms
active_total_throughput_min,194.75,0.14,194.65,194.84,0.0007,0.0979,193.50,195.99,12.7062,tokens/sec
effective_decode_throughput_per_user_p90,202.27,0.02,202.26,202.29,0.0001,0.0157,202.07,202.47,12.7062,tokens/sec/user
e2e_output_token_throughput_p99,194.69,0.95,194.02,195.37,0.0049,0.6713,186.17,203.22,12.7062,tokens/sec/user
inter_chunk_latency_avg,5.17,0.02,5.15,5.18,0.0037,0.0136,4.99,5.34,12.7062,ms
http_req_duration_p90,2652.71,16.65,2640.93,2664.48,0.0063,11.7759,2503.08,2802.33,12.7062,ms
http_req_waiting_max,45.37,26.36,26.74,64.01,0.5809,18.6364,-191.43,282.17,12.7062,ms
output_token_count_p25,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
time_to_second_token_p50,3.08,0.02,3.06,3.09,0.0072,0.0156,2.88,3.28,12.7062,ms
e2e_output_token_throughput_p5,192.98,1.21,192.13,193.83,0.0063,0.8538,182.13,203.83,12.7062,tokens/sec/user
credit_to_start_latency_p25,1.41,0.01,1.40,1.42,0.0084,0.0084,1.30,1.52,12.7062,ms
prefill_throughput_per_user_avg,39236.03,17302.07,27001.61,51470.44,0.4410,12234.4124,-116216.92,194688.97,12.7062,tokens/sec/user
http_req_data_sent_p10,4.54,0.00,4.54,4.54,0.0002,0.0008,4.53,4.55,12.7062,KB
http_req_connection_overhead_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
total_token_throughput_avg,582.25,3.24,579.96,584.54,0.0056,2.2932,553.11,611.39,12.7062,tokens/sec
http_req_total_p95,2653.27,16.79,2641.40,2665.14,0.0063,11.8714,2502.43,2804.11,12.7062,ms
output_token_throughput_per_user_p25,194.99,0.02,194.98,195.01,0.0001,0.0176,194.77,195.22,12.7062,tokens/sec/user
output_sequence_length_min,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
effective_concurrency_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,requests
active_total_throughput_avg,582.55,3.25,580.26,584.85,0.0056,2.2969,553.37,611.74,12.7062,tokens/sec
e2e_output_token_throughput_p95,193.99,0.07,193.95,194.04,0.0003,0.0477,193.39,194.60,12.7062,tokens/sec/user
output_token_count_p99,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
output_token_count_p75,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
credit_to_start_latency_p75,1.45,0.01,1.45,1.46,0.0068,0.0069,1.36,1.54,12.7062,ms
http_req_duration_p1,2638.82,0.46,2638.49,2639.14,0.0002,0.3237,2634.71,2642.93,12.7062,ms
credit_to_start_latency_p99,1.53,0.01,1.52,1.54,0.0067,0.0072,1.44,1.62,12.7062,ms
output_token_count_std,14.56,17.42,2.24,26.88,1.1968,12.3205,-141.99,171.11,12.7062,tokens
credit_to_start_latency_std,0.12,0.01,0.11,0.12,0.0513,0.0042,0.06,0.17,12.7062,ms
usage_prompt_cache_read_tokens_p90,1024.00,0.00,1024.00,1024.00,0.0000,0.0000,1024.00,1024.00,12.7062,tokens
http_req_total_min,2638.36,0.60,2637.94,2638.78,0.0002,0.4212,2633.01,2643.71,12.7062,ms
effective_total_throughput_p95,195.15,0.01,195.14,195.16,0.0001,0.0099,195.02,195.27,12.7062,tokens/sec
http_req_receiving_max,2623.94,1.87,2622.62,2625.26,0.0007,1.3193,2607.18,2640.71,12.7062,ms
e2e_output_token_throughput_min,192.08,1.91,190.73,193.43,0.0099,1.3495,174.93,209.22,12.7062,tokens/sec/user
active_prefill_throughput_p95,51491.78,2271.05,49885.91,53097.65,0.0441,1605.8728,31087.23,71896.33,12.7062,tokens/sec
output_token_throughput_per_user_p75,195.08,0.01,195.07,195.08,0.0000,0.0067,194.99,195.16,12.7062,tokens/sec/user
http_req_duration_p5,2639.39,0.76,2638.85,2639.93,0.0003,0.5394,2632.54,2646.25,12.7062,ms
effective_total_throughput_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens/sec
active_prefill_throughput_min,25885.41,14235.54,15819.37,35951.46,0.5499,10066.0488,-102015.86,153786.69,12.7062,tokens/sec
time_to_first_token_max,47.02,25.86,28.73,65.30,0.5499,18.2833,-185.29,279.33,12.7062,ms
osl_mismatch_diff_pct_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
usage_prompt_cache_read_tokens_p1,512.00,724.08,0.00,1024.00,1.4142,512.0000,-5993.58,7017.58,12.7062,tokens
http_req_waiting_p50,31.39,16.31,19.85,42.92,0.5197,11.5341,-115.17,177.94,12.7062,ms
usage_prompt_tokens_sum,117255.50,730.44,116739.00,117772.00,0.0062,516.5000,110692.75,123818.25,12.7062,tokens
active_decode_throughput_per_user_p95,204.06,0.78,203.51,204.61,0.0038,0.5497,197.08,211.04,12.7062,tokens/sec/user
http_req_connection_reused_sum,112.50,0.71,112.00,113.00,0.0063,0.5000,106.15,118.85,12.7062,ratio
http_req_data_received_p1,111.45,9.48,104.75,118.15,0.0850,6.7002,26.32,196.59,12.7062,KB
effective_latency_p25,2652.56,16.31,2641.03,2664.09,0.0061,11.5318,2506.03,2799.08,12.7062,ms
effective_total_throughput_avg,581.87,3.24,579.58,584.16,0.0056,2.2917,552.75,610.99,12.7062,tokens/sec
output_token_throughput_avg,192.94,1.07,192.18,193.70,0.0056,0.7599,183.29,202.60,12.7062,tokens/sec
usage_prompt_tokens_p5,1033.00,0.00,1033.00,1033.00,0.0000,0.0000,1033.00,1033.00,12.7062,tokens
active_decode_throughput_per_user_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens/sec/user
decode_duration_p90,2621.12,0.42,2620.82,2621.42,0.0002,0.2999,2617.31,2624.93,12.7062,ms
http_req_connection_reused_p5,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,ratio
output_sequence_length_max,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_data_received_p5,130.08,0.68,129.60,130.56,0.0052,0.4811,123.97,136.20,12.7062,KB
effective_concurrency_max,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,requests
http_req_receiving_p50,2620.09,0.04,2620.06,2620.11,0.0000,0.0280,2619.73,2620.44,12.7062,ms
nvidia_output_tps_per_watt_avg,0.55,0.01,0.55,0.56,0.0104,0.0041,0.50,0.61,12.7062,tokens/sec/W
effective_latency_p75,2653.78,16.72,2641.95,2665.61,0.0063,11.8256,2503.52,2804.04,12.7062,ms
usage_prompt_tokens_p95,1034.00,0.00,1034.00,1034.00,0.0000,0.0000,1034.00,1034.00,12.7062,tokens
http_req_total_max,2667.62,25.51,2649.58,2685.66,0.0096,18.0390,2438.41,2896.83,12.7062,ms
effective_decode_throughput_per_user_avg,192.56,1.07,191.81,193.32,0.0056,0.7584,182.93,202.20,12.7062,tokens/sec/user
usage_prompt_cache_read_tokens_p10,512.00,724.08,0.00,1024.00,1.4142,512.0000,-5993.58,7017.58,12.7062,tokens
http_req_duration_avg,2650.56,14.78,2640.11,2661.01,0.0056,10.4506,2517.77,2783.34,12.7062,ms
http_req_connection_reused_p95,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,ratio
http_req_data_received_p95,134.17,0.04,134.15,134.20,0.0003,0.0255,133.85,134.50,12.7062,KB
http_req_sending_sum,10.54,0.17,10.41,10.66,0.0166,0.1233,8.97,12.10,12.7062,ms
usage_prompt_tokens_min,1033.00,0.00,1033.00,1033.00,0.0000,0.0000,1033.00,1033.00,12.7062,tokens
effective_prefill_throughput_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens/sec
active_decode_throughput_per_user_avg,195.03,0.01,195.02,195.04,0.0001,0.0074,194.93,195.12,12.7062,tokens/sec/user
