metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
http_req_connecting_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_duration_p95,5749.79,0.14,5749.69,5749.88,0.0000,0.0985,5748.53,5751.04,12.7062,ms
time_to_first_token_p75,63.73,0.39,63.45,64.00,0.0061,0.2732,60.26,67.20,12.7062,ms
time_to_first_output_token_std,2.82,1.59,1.69,3.95,0.5652,1.1267,-11.50,17.13,12.7062,ms
prefill_throughput_per_user_p99,16869.35,160.84,16755.62,16983.08,0.0095,113.7304,15424.26,18314.43,12.7062,tokens/sec/user
inter_chunk_latency_std,0.36,0.10,0.29,0.43,0.2772,0.0707,-0.54,1.26,12.7062,ms
usage_prompt_tokens_p5,1036.00,0.00,1036.00,1036.00,0.0000,0.0000,1036.00,1036.00,12.7062,tokens
credit_to_start_latency_p25,1.37,0.00,1.36,1.37,0.0028,0.0027,1.33,1.40,12.7062,ms
output_sequence_length_sum,27136.00,0.00,27136.00,27136.00,0.0000,0.0000,27136.00,27136.00,12.7062,tokens
http_req_duration_std,2.79,1.50,1.73,3.84,0.5364,1.0571,-10.65,16.22,12.7062,ms
effective_latency_p95,5751.38,0.03,5751.36,5751.40,0.0000,0.0226,5751.09,5751.67,12.7062,ms
active_prefill_throughput_per_user_p95,16807.02,99.11,16736.94,16877.10,0.0059,70.0790,15916.58,17697.46,12.7062,tokens/sec/user
time_to_second_token_sum,507.95,1.36,506.99,508.92,0.0027,0.9634,495.71,520.19,12.7062,ms
inter_token_latency_p1,11.12,0.00,11.12,11.12,0.0000,0.0002,11.12,11.12,12.7062,ms
total_token_throughput_avg,269.20,0.00,269.20,269.20,0.0000,0.0029,269.16,269.24,12.7062,tokens/sec
effective_total_throughput_avg,269.03,0.00,269.02,269.03,0.0000,0.0029,268.99,269.06,12.7062,tokens/sec
request_latency_p95,5749.83,0.13,5749.74,5749.92,0.0000,0.0921,5748.66,5751.00,12.7062,ms
inter_token_latency_avg,11.12,0.00,11.12,11.12,0.0000,0.0000,11.12,11.12,12.7062,ms
usage_prompt_cache_read_tokens_max,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
