metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
prefill_throughput_per_user_sum,767144.11,189177.36,633375.52,900912.71,0.2466,133768.5970,-932547.07,2466835.29,12.7062,tokens/sec/user
osl_mismatch_diff_pct_p25,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
inter_chunk_latency_p5,50.83,3.67,48.24,53.42,0.0722,2.5932,17.88,83.78,12.7062,ms
http_req_data_sent_p90,4.97,0.00,4.97,4.97,0.0000,0.0000,4.97,4.97,12.7062,KB
active_decode_throughput_avg,1760.60,11.10,1752.75,1768.45,0.0063,7.8470,1660.89,1860.30,12.7062,tokens/sec
time_to_first_token_p75,5193.29,2957.01,3102.36,7284.21,0.5694,2090.9241,-21374.42,31761.00,12.7062,ms
time_to_first_output_token_p50,3023.04,723.27,2511.61,3534.47,0.2393,511.4291,-3475.28,9521.36,12.7062,ms
time_to_second_token_max,357.07,11.91,348.65,365.49,0.0334,8.4227,250.05,464.09,12.7062,ms
effective_prefill_throughput_per_user_p50,18.68,5.31,14.93,22.44,0.2844,3.7571,-29.05,66.42,12.7062,tokens/sec/user
http_req_dns_lookup_avg,0.04,0.00,0.04,0.05,0.0413,0.0013,0.03,0.06,12.7062,ms
effective_decode_throughput_avg,1747.76,3.75,1745.11,1750.41,0.0021,2.6504,1714.08,1781.44,12.7062,tokens/sec
prefill_throughput_per_user_p5,48.10,37.24,21.77,74.43,0.7742,26.3307,-286.47,382.66,12.7062,tokens/sec/user
http_req_receiving_p95,76372.08,2315.74,74734.60,78009.55,0.0303,1637.4785,55565.94,97178.21,12.7062,ms
tokens_in_flight_p90,372397.44,7727.35,366933.38,377861.50,0.0208,5464.0591,302969.99,441824.90,12.7062,tokens
http_req_connecting_avg,0.41,0.03,0.39,0.44,0.0819,0.0240,0.11,0.72,12.7062,ms
http_req_connection_overhead_max,29.45,3.04,27.31,31.60,0.1032,2.1487,2.15,56.76,12.7062,ms
request_latency_max,78685.89,2253.17,77092.67,80279.12,0.0286,1593.2290,58442.00,98929.79,12.7062,ms
osl_mismatch_diff_pct_p75,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
total_usage_completion_tokens_avg,622336.00,46702.99,589312.00,655360.00,0.0750,33024.0000,202726.29,1041945.71,12.7062,tokens
inter_chunk_latency_p10,65.00,6.11,60.68,69.31,0.0939,4.3178,10.13,119.86,12.7062,ms
http_req_receiving_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
nvidia_total_gpu_power_avg,298.62,22.54,282.69,314.56,0.0755,15.9349,96.15,501.10,12.7062,W
prefill_throughput_per_user_p95,2188.14,1296.53,1271.36,3104.93,0.5925,916.7876,-9460.75,13837.04,12.7062,tokens/sec/user
http_req_data_sent_p1,4.28,0.04,4.25,4.31,0.0105,0.0317,3.88,4.69,12.7062,KB
output_sequence_length_sum,622336.00,46702.99,589312.00,655360.00,0.0750,33024.0000,202726.29,1041945.71,12.7062,tokens
output_sequence_length_p99,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
effective_concurrency_p99,256.00,0.00,256.00,256.00,0.0000,0.0000,256.00,256.00,12.7062,requests
active_total_throughput_p95,20132.06,716.79,19625.21,20638.90,0.0356,506.8450,13691.98,26572.13,12.7062,tokens/sec
output_sequence_length_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
effective_concurrency_std,50.30,56.61,10.27,90.33,1.1256,40.0313,-458.35,558.94,12.7062,requests
prefill_throughput_per_user_min,15.16,0.49,14.82,15.51,0.0322,0.3448,10.78,19.54,12.7062,tokens/sec/user
http_req_total_sum,75788489.77,5805149.18,71683629.42,79893350.12,0.0766,4104860.3500,23631293.75,127945685.79,12.7062,ms
nvidia_energy_delay_product_avg,4950.43,572.40,4545.68,5355.18,0.1156,404.7490,-192.40,10093.25,12.7062,J*s
osl_mismatch_diff_pct_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
http_req_total_p99,78672.50,2246.54,77083.95,80261.04,0.0286,1588.5457,58488.11,98856.89,12.7062,ms
e2e_output_token_throughput_sum,15608.39,3854.90,12882.57,18334.22,0.2470,2725.8249,-19026.50,50243.28,12.7062,tokens/sec/user
http_req_total_std,21248.01,952.36,20574.59,21921.43,0.0448,673.4184,12691.42,29804.60,12.7062,ms
active_total_throughput_min,8.96,3.08,6.78,11.14,0.3443,2.1809,-18.75,36.67,12.7062,tokens/sec
effective_decode_throughput_per_user_p90,15.71,5.30,11.96,19.46,0.3377,3.7501,-31.94,63.36,12.7062,tokens/sec/user
e2e_output_token_throughput_p99,64.41,3.20,62.15,66.67,0.0496,2.2598,35.69,93.12,12.7062,tokens/sec/user
inter_chunk_latency_avg,143.26,11.21,135.33,151.18,0.0782,7.9257,42.55,243.96,12.7062,ms
http_req_duration_p90,78209.83,2758.02,76259.61,80160.04,0.0353,1950.2178,53429.96,102989.69,12.7062,ms
http_req_waiting_max,68169.54,2192.64,66619.12,69719.97,0.0322,1550.4272,48469.50,87869.59,12.7062,ms
output_token_count_p25,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
time_to_second_token_p50,57.00,11.20,49.08,64.92,0.1965,7.9204,-43.64,157.64,12.7062,ms
e2e_output_token_throughput_p5,6.51,0.18,6.39,6.64,0.0278,0.1278,4.89,8.14,12.7062,tokens/sec/user
credit_to_start_latency_p25,1.53,0.25,1.35,1.71,0.1653,0.1788,-0.74,3.80,12.7062,ms
prefill_throughput_per_user_avg,627.06,108.58,550.28,703.84,0.1732,76.7776,-348.49,1602.61,12.7062,tokens/sec/user
http_req_data_sent_p10,4.53,0.00,4.53,4.53,0.0000,0.0001,4.53,4.53,12.7062,KB
http_req_connection_overhead_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
total_token_throughput_avg,5829.75,230.61,5666.68,5992.81,0.0396,163.0653,3757.80,7901.69,12.7062,tokens/sec
http_req_total_p95,78621.37,2182.37,77078.21,80164.54,0.0278,1543.1687,59013.56,98229.19,12.7062,ms
output_token_throughput_per_user_p25,6.85,0.37,6.59,7.11,0.0538,0.2603,3.54,10.16,12.7062,tokens/sec/user
output_sequence_length_min,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
effective_concurrency_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,requests
active_total_throughput_avg,5683.49,203.86,5539.33,5827.64,0.0359,144.1537,3851.84,7515.13,12.7062,tokens/sec
e2e_output_token_throughput_p95,52.03,5.05,48.46,55.60,0.0971,3.5708,6.66,97.40,12.7062,tokens/sec/user
output_token_count_p99,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
output_token_count_p75,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
credit_to_start_latency_p75,8.76,0.50,8.40,9.11,0.0567,0.3512,4.29,13.22,12.7062,ms
http_req_duration_p1,7961.49,393.01,7683.60,8239.39,0.0494,277.8968,4430.48,11492.51,12.7062,ms
credit_to_start_latency_p99,22.11,0.22,21.96,22.27,0.0098,0.1534,20.16,24.06,12.7062,ms
output_token_count_std,13.64,11.55,5.48,21.81,0.8463,8.1641,-90.09,117.38,12.7062,tokens
