metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
http_req_sending_max,1.86,0.03,1.83,1.88,0.0170,0.0223,1.57,2.14,12.7062,ms
prefill_throughput_per_user_p5,3510.10,5.96,3505.88,3514.31,0.0017,4.2171,3456.51,3563.68,12.7062,tokens/sec/user
usage_completion_tokens_p90,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
usage_reasoning_tokens_p1,127.99,8.03,122.31,133.67,0.0628,5.6800,55.82,200.16,12.7062,tokens
total_usage_completion_tokens_avg,184320.00,0.00,184320.00,184320.00,0.0000,0.0000,184320.00,184320.00,12.7062,tokens
effective_decode_throughput_per_user_p50,170.29,0.37,170.03,170.55,0.0022,0.2606,166.98,173.61,12.7062,tokens/sec/user
prefill_throughput_per_user_p75,3646.09,70.51,3596.23,3695.95,0.0193,49.8579,3012.59,4279.60,12.7062,tokens/sec/user
credit_to_start_latency_p10,1.29,0.01,1.29,1.30,0.0079,0.0073,1.20,1.39,12.7062,ms
effective_decode_throughput_per_user_std,49.36,0.51,49.00,49.72,0.0103,0.3587,44.80,53.91,12.7062,tokens/sec/user
http_req_blocked_p95,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
active_total_throughput_max,14778.18,256.88,14596.54,14959.82,0.0174,181.6400,12470.22,17086.13,12.7062,tokens/sec
usage_prompt_tokens_avg,1040.00,0.00,1040.00,1040.00,0.0000,0.0000,1040.00,1040.00,12.7062,tokens
time_to_first_output_token_min,939.32,5.07,935.74,942.91,0.0054,3.5879,893.74,984.91,12.7062,ms
output_token_count_max,401.50,0.71,401.00,402.00,0.0018,0.5000,395.15,407.85,12.7062,tokens
usage_total_tokens_p99,1552.00,0.00,1552.00,1552.00,0.0000,0.0000,1552.00,1552.00,12.7062,tokens
output_sequence_length_p95,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
decode_duration_p1,3031.83,2.31,3030.20,3033.46,0.0008,1.6326,3011.09,3052.57,12.7062,ms
http_req_receiving_p25,3040.36,0.26,3040.17,3040.54,0.0001,0.1867,3037.99,3042.73,12.7062,ms
tokens_in_flight_max,6205.95,0.05,6205.91,6205.99,0.0000,0.0386,6205.46,6206.44,12.7062,tokens
usage_total_tokens_p10,1552.00,0.00,1552.00,1552.00,0.0000,0.0000,1552.00,1552.00,12.7062,tokens
http_req_duration_p90,3343.78,2.66,3341.90,3345.65,0.0008,1.8793,3319.90,3367.65,12.7062,ms
http_req_data_received_min,126.30,1.11,125.51,127.09,0.0088,0.7871,116.30,136.30,12.7062,KB
time_to_first_output_token_avg,2658.28,14.16,2648.27,2668.30,0.0053,10.0148,2531.03,2785.53,12.7062,ms
usage_completion_tokens_avg,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
effective_total_throughput_p95,14423.78,196.95,14284.51,14563.04,0.0137,139.2650,12654.25,16193.31,12.7062,tokens/sec
