metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
http_req_sending_max,26.44,0.79,25.88,27.00,0.0300,0.5616,19.30,33.57,12.7062,ms
prefill_throughput_per_user_p5,982.27,204.57,837.62,1126.92,0.2083,144.6520,-855.71,2820.25,12.7062,tokens/sec/user
usage_completion_tokens_p90,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
usage_reasoning_tokens_p1,128.00,0.74,127.47,128.52,0.0058,0.5250,121.32,134.67,12.7062,tokens
total_usage_completion_tokens_avg,1357056.00,1810.19,1355776.00,1358336.00,0.0013,1280.0000,1340792.06,1373319.94,12.7062,tokens
effective_decode_throughput_per_user_p50,44.84,0.02,44.83,44.85,0.0003,0.0107,44.71,44.98,12.7062,tokens/sec/user
prefill_throughput_per_user_p75,2127.85,0.13,2127.76,2127.94,0.0001,0.0895,2126.71,2128.99,12.7062,tokens/sec/user
credit_to_start_latency_p10,1.66,0.05,1.62,1.69,0.0279,0.0327,1.24,2.07,12.7062,ms
effective_decode_throughput_per_user_std,21.62,1.91,20.26,22.97,0.0885,1.3533,4.42,38.81,12.7062,tokens/sec/user
http_req_blocked_p95,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
active_total_throughput_max,122360.91,7734.83,116891.56,127830.26,0.0632,5469.3496,52866.23,191855.58,12.7062,tokens/sec
usage_prompt_tokens_avg,1040.00,0.00,1040.00,1040.00,0.0000,0.0000,1040.00,1040.00,12.7062,tokens
time_to_first_output_token_min,2697.19,151.88,2589.79,2804.58,0.0563,107.3942,1332.61,4061.76,12.7062,ms
output_token_count_max,442.50,9.19,436.00,449.00,0.0208,6.5000,359.91,525.09,12.7062,tokens
usage_total_tokens_p99,1552.00,0.00,1552.00,1552.00,0.0000,0.0000,1552.00,1552.00,12.7062,tokens
output_sequence_length_p95,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
decode_duration_p1,11782.40,65.97,11735.76,11829.05,0.0056,46.6457,11189.71,12375.09,12.7062,ms
