metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
http_req_blocked_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_waiting_p5,1321.35,2.02,1319.93,1322.78,0.0015,1.4274,1303.22,1339.49,12.7062,ms
input_sequence_length_p5,1036.00,0.00,1036.00,1036.00,0.0000,0.0000,1036.00,1036.00,12.7062,tokens
http_req_receiving_p75,4742.41,0.22,4742.26,4742.57,0.0000,0.1533,4740.46,4744.36,12.7062,ms
http_req_duration_max,6510.34,23.75,6493.55,6527.14,0.0036,16.7959,6296.93,6723.76,12.7062,ms
usage_reasoning_tokens_p25,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
decode_duration_std,102.60,0.22,102.45,102.76,0.0021,0.1531,100.66,104.55,12.7062,ms
effective_latency_max,6511.47,23.80,6494.64,6528.30,0.0037,16.8283,6297.65,6725.30,12.7062,ms
usage_prompt_cache_read_tokens_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_data_received_min,122.66,2.95,120.58,124.75,0.0240,2.0840,96.18,149.14,12.7062,KB
http_req_chunks_received_p99,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,count
http_req_blocked_sum,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_waiting_sum,1290207.82,2340.34,1288552.95,1291862.68,0.0018,1654.8672,1269180.74,1311234.90,12.7062,ms
usage_prompt_tokens_p95,1037.00,0.00,1037.00,1037.00,0.0000,0.0000,1037.00,1037.00,12.7062,tokens
http_req_chunks_sent_p1,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
time_to_first_token_p99,1766.66,22.57,1750.71,1782.62,0.0128,15.9561,1563.92,1969.41,12.7062,ms
http_req_blocked_p95,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
usage_prompt_cache_read_tokens_sum,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_waiting_p95,1754.45,11.50,1746.32,1762.57,0.0066,8.1287,1651.16,1857.73,12.7062,ms
input_sequence_length_p95,1037.00,0.00,1037.00,1037.00,0.0000,0.0000,1037.00,1037.00,12.7062,tokens
decode_duration_p75,4742.40,0.21,4742.25,4742.56,0.0000,0.1517,4740.48,4744.33,12.7062,ms
effective_decode_throughput_per_user_p99,113.65,0.12,113.57,113.74,0.0011,0.0863,112.56,114.75,12.7062,tokens/sec/user
http_req_data_sent_p90,4.76,0.00,4.76,4.76,0.0000,0.0000,4.76,4.76,12.7062,KB
credit_to_start_latency_p50,1.30,0.10,1.23,1.37,0.0757,0.0694,0.41,2.18,12.7062,ms
time_to_first_token_p90,1751.69,10.06,1744.57,1758.80,0.0057,7.1132,1661.30,1842.07,12.7062,ms
usage_prompt_cache_read_tokens_p95,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
effective_decode_throughput_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens/sec
overall_usage_prompt_cache_read_pct_avg,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
effective_prefill_throughput_per_user_p95,608.14,0.66,607.68,608.61,0.0011,0.4644,602.24,614.04,12.7062,tokens/sec/user
http_req_dns_lookup_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
osl_mismatch_diff_pct_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
usage_completion_tokens_p99,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
time_to_first_output_token_p50,1740.56,2.48,1738.80,1742.31,0.0014,1.7569,1718.23,1762.88,12.7062,ms
output_sequence_length_avg,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
usage_total_tokens_p99,1549.00,0.00,1549.00,1549.00,0.0000,0.0000,1549.00,1549.00,12.7062,tokens
time_to_second_token_p25,1.44,0.06,1.40,1.49,0.0427,0.0436,0.89,2.00,12.7062,ms
usage_reasoning_tokens_p1,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
output_sequence_length_p10,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
usage_completion_tokens_p90,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
effective_decode_concurrency_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,requests
effective_total_throughput_p90,9713.88,15.85,9702.68,9725.09,0.0016,11.2072,9571.48,9856.29,12.7062,tokens/sec
active_decode_throughput_per_user_std,31.10,0.02,31.08,31.11,0.0008,0.0169,30.88,31.31,12.7062,tokens/sec/user
http_req_duration_p25,6479.37,1.40,6478.38,6480.36,0.0002,0.9887,6466.81,6491.93,12.7062,ms
output_token_throughput_per_user_std,2.14,0.00,2.14,2.14,0.0019,0.0028,2.11,2.18,12.7062,tokens/sec/user
tokens_in_flight_p99,24641.78,1.18,24640.94,24642.61,0.0000,0.8347,24631.17,24652.39,12.7062,tokens
usage_total_tokens_max,1549.00,0.00,1549.00,1549.00,0.0000,0.0000,1549.00,1549.00,12.7062,tokens
active_prefill_throughput_per_user_p99,609.27,0.14,609.17,609.37,0.0002,0.1002,608.00,610.54,12.7062,tokens/sec/user
http_req_sending_p75,0.14,0.01,0.13,0.14,0.0600,0.0059,0.06,0.21,12.7062,ms
http_req_connection_reused_p99,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,ratio
active_prefill_throughput_p95,9742.39,8.45,9736.41,9748.36,0.0009,5.9775,9666.44,9818.34,12.7062,tokens/sec
http_req_receiving_p25,4740.70,0.40,4740.42,4740.98,0.0001,0.2801,4737.14,4744.25,12.7062,ms
credit_to_start_latency_p10,1.05,0.05,1.01,1.08,0.0453,0.0335,0.62,1.47,12.7062,ms
request_count_avg,752.00,0.00,752.00,752.00,0.0000,0.0000,752.00,752.00,12.7062,requests
osl_mismatch_diff_pct_max,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
http_req_connection_overhead_p99,2.56,0.07,2.51,2.61,0.0290,0.0525,1.89,3.23,12.7062,ms
tokens_in_flight_max,24758.99,0.02,24758.97,24759.00,0.0000,0.0129,24758.82,24759.15,12.7062,tokens
http_req_connecting_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
inter_token_latency_p90,9.28,0.00,9.28,9.28,0.0001,0.0004,9.28,9.29,12.7062,ms
http_req_data_received_std,0.54,0.06,0.49,0.58,0.1117,0.0423,-0.00,1.07,12.7062,KB
http_req_data_sent_p1,4.26,0.00,4.26,4.26,0.0000,0.0000,4.26,4.26,12.7062,KB
time_to_first_output_token_avg,1715.93,3.13,1713.72,1718.14,0.0018,2.2107,1687.84,1744.02,12.7062,ms
output_token_count_p99,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
e2e_output_token_throughput_p5,78.80,0.10,78.73,78.87,0.0013,0.0702,77.90,79.69,12.7062,tokens/sec/user
time_to_first_output_token_p10,1735.30,0.72,1734.79,1735.81,0.0004,0.5063,1728.87,1741.73,12.7062,ms
http_req_total_p5,6476.79,2.08,6475.32,6478.27,0.0003,1.4718,6458.09,6495.50,12.7062,ms
active_decode_throughput_per_user_max,790.51,12.21,781.88,799.15,0.0154,8.6310,680.85,900.18,12.7062,tokens/sec/user
http_req_dns_lookup_p1,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
request_latency_std,6.90,3.08,4.72,9.08,0.4468,2.1803,-20.80,34.60,12.7062,ms
prefill_throughput_per_user_p5,590.48,3.83,587.78,593.19,0.0065,2.7062,556.10,624.87,12.7062,tokens/sec/user
output_token_throughput_per_user_max,108.06,0.04,108.04,108.09,0.0004,0.0271,107.72,108.41,12.7062,tokens/sec/user
total_osl_avg,385024.00,0.00,385024.00,385024.00,0.0000,0.0000,385024.00,385024.00,12.7062,tokens
inter_chunk_latency_p75,9.36,0.02,9.34,9.38,0.0027,0.0177,9.14,9.59,12.7062,ms
decode_duration_p25,4740.68,0.39,4740.40,4740.95,0.0001,0.2735,4737.20,4744.15,12.7062,ms
e2e_output_token_throughput_sum,59381.93,30.48,59360.37,59403.48,0.0005,21.5549,59108.05,59655.81,12.7062,tokens/sec/user
output_token_count_max,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_total_sum,4875907.21,2483.23,4874151.30,4877663.11,0.0005,1755.9056,4853596.31,4898218.10,12.7062,ms
http_req_data_received_p75,128.84,0.00,128.84,128.84,0.0000,0.0007,128.83,128.85,12.7062,KB
time_to_second_token_p50,1.48,0.06,1.44,1.52,0.0381,0.0398,0.97,1.98,12.7062,ms
effective_decode_throughput_std,778.42,0.01,778.41,778.42,0.0000,0.0041,778.36,778.47,12.7062,tokens/sec
prefill_throughput_per_user_sum,456178.99,825.16,455595.51,456762.46,0.0018,583.4754,448765.23,463592.75,12.7062,tokens/sec/user
usage_completion_tokens_p1,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
credit_to_start_latency_min,0.87,0.00,0.87,0.87,0.0004,0.0003,0.86,0.87,12.7062,ms
http_req_total_p95,6497.74,8.19,6491.95,6503.53,0.0013,5.7898,6424.18,6571.31,12.7062,ms
http_req_duration_p50,6482.12,2.62,6480.26,6483.97,0.0004,1.8533,6458.57,6505.67,12.7062,ms
nvidia_output_tokens_per_joule_avg,1.59,0.00,1.58,1.59,0.0007,0.0008,1.58,1.60,12.7062,tokens/J
prefill_throughput_per_user_p95,783.96,1.24,783.08,784.83,0.0016,0.8738,772.85,795.06,12.7062,tokens/sec/user
effective_latency_p50,6483.60,2.52,6481.82,6485.39,0.0004,1.7849,6460.92,6506.28,12.7062,ms
http_req_chunks_sent_p5,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
http_req_blocked_p99,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
