metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
http_req_sending_max,1.52,0.50,1.16,1.87,0.3319,0.3556,-3.00,6.03,12.7062,ms
prefill_throughput_per_user_p5,6965.27,120.05,6880.38,7050.15,0.0172,84.8884,5886.66,8043.87,12.7062,tokens/sec/user
usage_completion_tokens_p90,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
usage_reasoning_tokens_p1,165.58,18.70,152.36,178.80,0.1129,13.2200,-2.40,333.56,12.7062,tokens
total_usage_completion_tokens_avg,60928.00,0.00,60928.00,60928.00,0.0000,0.0000,60928.00,60928.00,12.7062,tokens
effective_decode_throughput_per_user_p50,218.01,0.26,217.83,218.20,0.0012,0.1821,215.70,220.33,12.7062,tokens/sec/user
prefill_throughput_per_user_p75,7269.48,79.55,7213.23,7325.73,0.0109,56.2525,6554.72,7984.23,12.7062,tokens/sec/user
credit_to_start_latency_p10,1.32,0.01,1.32,1.33,0.0045,0.0042,1.27,1.38,12.7062,ms
effective_decode_throughput_per_user_std,58.51,0.61,58.08,58.95,0.0104,0.4322,53.02,64.01,12.7062,tokens/sec/user
http_req_blocked_p95,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
active_total_throughput_max,7430.55,9.79,7423.63,7437.48,0.0013,6.9246,7342.57,7518.54,12.7062,tokens/sec
usage_prompt_tokens_avg,1040.00,0.00,1040.00,1040.00,0.0000,0.0000,1040.00,1040.00,12.7062,tokens
time_to_first_output_token_min,795.05,79.03,739.17,850.94,0.0994,55.8857,84.96,1505.15,12.7062,ms
output_token_count_max,373.50,17.68,361.00,386.00,0.0473,12.5000,214.67,532.33,12.7062,tokens
usage_total_tokens_p99,1552.00,0.00,1552.00,1552.00,0.0000,0.0000,1552.00,1552.00,12.7062,tokens
output_sequence_length_p95,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
decode_duration_p1,2387.22,0.94,2386.56,2387.88,0.0004,0.6630,2378.79,2395.64,12.7062,ms
http_req_receiving_p25,2390.30,0.96,2389.62,2390.98,0.0004,0.6810,2381.65,2398.95,12.7062,ms
