metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
request_latency_p95,3793.60,0.36,3793.35,3793.86,0.0001,0.2534,3790.38,3796.82,12.7062,ms
http_req_chunks_received_max,510.00,0.00,510.00,510.00,0.0000,0.0000,510.00,510.00,12.7062,count
active_decode_throughput_avg,4589.75,4.21,4586.78,4592.73,0.0009,2.9742,4551.96,4627.54,12.7062,tokens/sec
http_req_blocked_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
output_sequence_length_p5,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
time_to_second_token_sum,363360.16,199.05,363219.41,363500.92,0.0005,140.7521,361571.74,365148.59,12.7062,ms
time_to_second_token_p1,3.58,0.17,3.46,3.70,0.0475,0.1202,2.05,5.11,12.7062,ms
http_req_data_received_p90,140.87,0.07,140.82,140.92,0.0005,0.0503,140.23,141.51,12.7062,KB
nvidia_energy_per_user_avg,7248.72,2.93,7246.64,7250.79,0.0004,2.0733,7222.37,7275.06,12.7062,joules/user
usage_prompt_tokens_p75,1040.00,0.00,1040.00,1040.00,0.0000,0.0000,1040.00,1040.00,12.7062,tokens
active_total_throughput_std,19032.77,74.92,18979.79,19085.74,0.0039,52.9776,18359.62,19705.91,12.7062,tokens/sec
credit_to_start_latency_std,0.72,0.19,0.58,0.85,0.2675,0.1357,-1.01,2.44,12.7062,ms
http_req_data_received_p25,133.82,0.01,133.82,133.82,0.0000,0.0040,133.77,133.87,12.7062,KB
effective_total_throughput_p95,67099.06,112.18,67019.74,67178.38,0.0017,79.3204,66091.20,68106.92,12.7062,tokens/sec
credit_to_start_latency_p10,1.40,0.46,1.07,1.72,0.3320,0.3279,-2.77,5.56,12.7062,ms
http_req_total_p75,3784.27,3.67,3781.68,3786.87,0.0010,2.5932,3751.32,3817.22,12.7062,ms
output_token_throughput_per_user_p95,164.92,0.16,164.81,165.03,0.0009,0.1105,163.52,166.33,12.7062,tokens/sec/user
effective_prefill_throughput_per_user_avg,354.65,1.64,353.49,355.81,0.0046,1.1576,339.94,369.36,12.7062,tokens/sec/user
usage_completion_tokens_p99,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
prefill_throughput_per_user_avg,2111.42,13.06,2102.19,2120.66,0.0062,9.2364,1994.06,2228.78,12.7062,tokens/sec/user
effective_prefill_throughput_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens/sec
time_to_first_token_p75,666.98,2.33,665.33,668.62,0.0035,1.6441,646.09,687.87,12.7062,ms
output_sequence_length_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
effective_prefill_concurrency_max,32.00,0.00,32.00,32.00,0.0000,0.0000,32.00,32.00,12.7062,requests
usage_prompt_tokens_p1,1040.00,0.00,1040.00,1040.00,0.0000,0.0000,1040.00,1040.00,12.7062,tokens
output_sequence_length_p10,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_connection_reused_p75,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,ratio
http_req_chunks_received_avg,487.43,0.05,487.40,487.47,0.0001,0.0377,486.96,487.91,12.7062,count
credit_to_start_latency_sum,4437.85,1521.44,3362.02,5513.67,0.3428,1075.8240,-9231.79,18107.49,12.7062,ms
decode_duration_min,3071.15,3.42,3068.72,3073.57,0.0011,2.4211,3040.38,3101.91,12.7062,ms
effective_decode_throughput_std,2071.99,3.93,2069.21,2074.77,0.0019,2.7796,2036.67,2107.31,12.7062,tokens/sec
inter_chunk_latency_p99,12.63,0.01,12.62,12.64,0.0009,0.0080,12.53,12.73,12.7062,ms
http_req_total_sum,9673542.31,10331.91,9666236.55,9680848.08,0.0011,7305.7634,9580713.79,9766370.84,12.7062,ms
http_req_total_p1,3754.80,1.63,3753.65,3755.95,0.0004,1.1534,3740.15,3769.46,12.7062,ms
