metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
http_req_connecting_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
usage_reasoning_tokens_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
active_prefill_throughput_per_user_p99,5614.19,192.75,5477.90,5750.48,0.0343,136.2918,3882.44,7345.94,12.7062,tokens/sec/user
output_token_throughput_per_user_p25,80.57,0.04,80.55,80.60,0.0005,0.0265,80.24,80.91,12.7062,tokens/sec/user
http_req_dns_lookup_avg,0.02,0.00,0.02,0.02,0.0280,0.0003,0.01,0.02,12.7062,ms
e2e_output_token_throughput_p99,79.38,0.07,79.33,79.44,0.0009,0.0517,78.73,80.04,12.7062,tokens/sec/user
usage_total_tokens_p99,1550.00,0.00,1550.00,1550.00,0.0000,0.0000,1550.00,1550.00,12.7062,tokens
usage_reasoning_tokens_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
effective_latency_p5,6474.94,8.88,6468.66,6481.22,0.0014,6.2808,6395.14,6554.75,12.7062,ms
http_req_duration_p10,6482.83,2.18,6481.28,6484.37,0.0003,1.5433,6463.22,6502.44,12.7062,ms
active_prefill_throughput_std,121471.66,1230.40,120601.64,122341.69,0.0101,870.0226,110416.98,132526.35,12.7062,tokens/sec
time_to_first_output_token_sum,667703.33,2103.75,666215.75,669190.91,0.0032,1487.5790,648801.85,686604.82,12.7062,ms
http_req_total_avg,6544.15,3.43,6541.73,6546.57,0.0005,2.4227,6513.37,6574.93,12.7062,ms
http_req_chunks_sent_max,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
usage_completion_tokens_p90,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_total_p25,6504.13,1.52,6503.06,6505.21,0.0002,1.0742,6490.48,6517.78,12.7062,ms
http_req_waiting_p50,213.55,3.04,211.41,215.70,0.0142,2.1487,186.25,240.86,12.7062,ms
http_req_dns_lookup_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
e2e_output_token_throughput_std,1.74,0.76,1.20,2.27,0.4348,0.5340,-5.05,8.52,12.7062,tokens/sec/user
decode_duration_p95,6381.72,2.15,6380.20,6383.24,0.0003,1.5209,6362.40,6401.05,12.7062,ms
effective_decode_concurrency_p90,64.00,0.00,64.00,64.00,0.0000,0.0000,64.00,64.00,12.7062,requests
effective_total_throughput_max,363609.03,13602.67,353990.48,373227.57,0.0374,9618.5430,241393.85,485824.20,12.7062,tokens/sec
nvidia_total_gpu_energy_avg,216308.36,142.20,216207.80,216408.91,0.0007,100.5505,215030.74,217585.97,12.7062,J
prefill_throughput_per_user_max,10836.57,156.29,10726.06,10947.09,0.0144,110.5126,9432.38,12240.77,12.7062,tokens/sec/user
usage_prompt_cache_read_tokens_sum,2912256.00,0.00,2912256.00,2912256.00,0.0000,0.0000,2912256.00,2912256.00,12.7062,tokens
http_req_data_sent_p95,4.99,0.00,4.99,4.99,0.0000,0.0000,4.99,4.99,12.7062,KB
output_token_count_p95,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_sending_p99,2.42,0.02,2.40,2.44,0.0100,0.0171,2.20,2.64,12.7062,ms
http_req_total_min,6424.85,8.18,6419.07,6430.63,0.0013,5.7824,6351.38,6498.32,12.7062,ms
http_req_connecting_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
