metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
inter_chunk_latency_p50,4.33,0.00,4.33,4.33,0.0001,0.0002,4.32,4.33,12.7062,ms
http_req_data_sent_avg,4.60,0.00,4.60,4.60,0.0000,0.0000,4.60,4.60,12.7062,KB
http_req_data_sent_sum,2261.14,0.00,2261.14,2261.14,0.0000,0.0000,2261.14,2261.14,12.7062,KB
http_req_data_sent_p75,4.68,0.00,4.68,4.68,0.0000,0.0000,4.68,4.68,12.7062,KB
http_req_dns_lookup_p99,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
usage_prompt_cache_read_tokens_p1,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
output_token_count_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_total_p10,2439.58,6.44,2435.02,2444.13,0.0026,4.5548,2381.70,2497.45,12.7062,ms
http_req_data_received_avg,130.64,0.00,130.64,130.64,0.0000,0.0016,130.62,130.66,12.7062,KB
http_req_data_received_sum,64273.48,1.10,64272.71,64274.26,0.0000,0.7778,64263.60,64283.37,12.7062,KB
http_req_data_received_p75,130.84,0.00,130.84,130.85,0.0000,0.0016,130.82,130.86,12.7062,KB
e2e_output_token_throughput_p25,208.79,0.37,208.53,209.05,0.0018,0.2594,205.49,212.09,12.7062,tokens/sec/user
active_decode_throughput_std,85.73,0.01,85.72,85.74,0.0002,0.0096,85.61,85.85,12.7062,tokens/sec
time_to_first_output_token_p5,235.59,4.32,232.53,238.64,0.0184,3.0580,196.73,274.44,12.7062,ms
http_req_connection_reused_p10,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,ratio
input_sequence_length_avg,1036.10,0.00,1036.10,1036.10,0.0000,0.0000,1036.10,1036.10,12.7062,tokens
input_sequence_length_sum,509760.00,0.00,509760.00,509760.00,0.0000,0.0000,509760.00,509760.00,12.7062,tokens
input_sequence_length_p75,1036.00,0.00,1036.00,1036.00,0.0000,0.0000,1036.00,1036.00,12.7062,tokens
usage_total_tokens_avg,1548.10,0.00,1548.10,1548.10,0.0000,0.0000,1548.10,1548.10,12.7062,tokens
usage_total_tokens_sum,761664.00,0.00,761664.00,761664.00,0.0000,0.0000,761664.00,761664.00,12.7062,tokens
output_token_count_p1,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
usage_total_tokens_p75,1548.00,0.00,1548.00,1548.00,0.0000,0.0000,1548.00,1548.00,12.7062,tokens
http_req_duration_min,2432.42,5.43,2428.58,2436.26,0.0022,3.8414,2383.61,2481.23,12.7062,ms
osl_mismatch_count_avg,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,requests
usage_completion_tokens_p50,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
output_sequence_length_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
osl_mismatch_diff_pct_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
http_req_connection_reused_max,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,ratio
effective_decode_concurrency_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,requests
http_req_connection_reused_p95,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,ratio
usage_prompt_tokens_p25,1036.00,0.00,1036.00,1036.00,0.0000,0.0000,1036.00,1036.00,12.7062,tokens
usage_reasoning_tokens_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_blocked_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
output_sequence_length_p1,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
credit_to_start_latency_min,0.88,0.01,0.88,0.89,0.0107,0.0067,0.80,0.97,12.7062,ms
osl_mismatch_diff_pct_p95,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
effective_latency_p10,2441.04,6.46,2436.47,2445.61,0.0026,4.5681,2383.00,2499.08,12.7062,ms
usage_prompt_cache_read_tokens_max,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
usage_prompt_cache_read_tokens_p95,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_chunks_sent_min,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
decode_duration_p10,2200.77,0.56,2200.38,2201.17,0.0003,0.3946,2195.76,2205.79,12.7062,ms
active_decode_throughput_per_user_p50,231.17,0.05,231.13,231.20,0.0002,0.0343,230.73,231.60,12.7062,tokens/sec/user
active_prefill_throughput_p99,17720.38,297.53,17509.99,17930.77,0.0168,210.3859,15047.17,20393.59,12.7062,tokens/sec
effective_latency_max,2648.20,255.21,2467.74,2828.66,0.0964,180.4590,355.25,4941.15,12.7062,ms
http_req_connecting_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
effective_prefill_throughput_per_user_max,4451.98,76.37,4397.98,4505.98,0.0172,53.9982,3765.86,5138.09,12.7062,tokens/sec/user
effective_latency_p95,2462.40,3.82,2459.70,2465.10,0.0016,2.7043,2428.04,2496.76,12.7062,ms
output_token_count_max,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
effective_decode_throughput_per_user_p90,241.05,0.06,241.01,241.09,0.0002,0.0423,240.51,241.59,12.7062,tokens/sec/user
effective_prefill_throughput_per_user_p95,4311.13,109.10,4233.98,4388.28,0.0253,77.1470,3330.88,5291.38,12.7062,tokens/sec/user
output_token_count_p95,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
decode_duration_p95,2216.52,0.93,2215.86,2217.17,0.0004,0.6571,2208.17,2224.87,12.7062,ms
effective_concurrency_std,0.11,0.00,0.11,0.11,0.0015,0.0001,0.11,0.11,12.7062,requests
prefill_throughput_per_user_p99,4430.28,73.91,4378.02,4482.55,0.0167,52.2650,3766.19,5094.38,12.7062,tokens/sec/user
http_req_data_sent_min,4.12,0.00,4.12,4.12,0.0000,0.0000,4.12,4.12,12.7062,KB
active_prefill_throughput_per_user_avg,4273.88,134.30,4178.91,4368.85,0.0314,94.9670,3067.21,5480.55,12.7062,tokens/sec/user
active_total_throughput_std,4819.45,83.49,4760.41,4878.49,0.0173,59.0384,4069.30,5569.61,12.7062,tokens/sec
effective_prefill_concurrency_avg,0.40,0.01,0.39,0.40,0.0284,0.0079,0.29,0.50,12.7062,requests
http_req_data_received_min,123.79,1.45,122.76,124.81,0.0117,1.0225,110.79,136.78,12.7062,KB
inter_token_latency_p99,4.35,0.00,4.35,4.35,0.0007,0.0022,4.32,4.38,12.7062,ms
http_req_waiting_p25,238.14,4.64,234.86,241.43,0.0195,3.2838,196.42,279.87,12.7062,ms
http_req_dns_lookup_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_sending_p25,0.08,0.00,0.08,0.08,0.0024,0.0001,0.08,0.08,12.7062,ms
http_req_connection_overhead_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
time_to_first_output_token_p90,245.26,4.34,242.20,248.33,0.0177,3.0664,206.30,284.23,12.7062,ms
total_reasoning_tokens_avg,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
effective_prefill_throughput_p90,3372.56,4769.52,0.00,6745.12,1.4142,3372.5583,-39479.86,46224.97,12.7062,tokens/sec
input_sequence_length_min,1036.00,0.00,1036.00,1036.00,0.0000,0.0000,1036.00,1036.00,12.7062,tokens
usage_total_tokens_min,1548.00,0.00,1548.00,1548.00,0.0000,0.0000,1548.00,1548.00,12.7062,tokens
time_to_second_token_p25,1.47,0.00,1.46,1.47,0.0029,0.0030,1.43,1.51,12.7062,ms
effective_total_throughput_avg,2522.38,7.88,2516.81,2527.95,0.0031,5.5712,2451.59,2593.17,12.7062,tokens/sec
http_req_duration_p50,2447.87,5.78,2443.78,2451.95,0.0024,4.0888,2395.91,2499.82,12.7062,ms
output_token_throughput_per_user_p10,230.66,0.07,230.61,230.71,0.0003,0.0505,230.02,231.31,12.7062,tokens/sec/user
time_to_first_token_p10,236.71,3.99,233.89,239.53,0.0168,2.8191,200.89,272.53,12.7062,ms
effective_decode_concurrency_p50,4.00,0.00,4.00,4.00,0.0000,0.0000,4.00,4.00,12.7062,requests
effective_decode_throughput_p99,996.73,0.96,996.05,997.40,0.0010,0.6764,988.13,1005.32,12.7062,tokens/sec
nvidia_output_tps_per_watt_avg,2.06,0.00,2.06,2.06,0.0016,0.0023,2.03,2.09,12.7062,tokens/sec/W
http_req_receiving_p75,2211.37,0.55,2210.98,2211.76,0.0003,0.3916,2206.39,2216.34,12.7062,ms
http_req_receiving_sum,1086194.99,3.71,1086192.37,1086197.62,0.0000,2.6264,1086161.62,1086228.37,12.7062,ms
http_req_chunks_received_p25,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,count
output_token_throughput_per_user_max,233.10,0.13,233.01,233.20,0.0006,0.0954,231.89,234.31,12.7062,tokens/sec/user
usage_reasoning_tokens_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
output_token_throughput_per_user_p95,232.45,0.03,232.43,232.47,0.0001,0.0231,232.16,232.74,12.7062,tokens/sec/user
time_to_second_token_p90,4.16,0.04,4.13,4.19,0.0097,0.0286,3.80,4.52,12.7062,ms
credit_to_start_latency_p50,1.44,0.01,1.43,1.44,0.0095,0.0097,1.31,1.56,12.7062,ms
request_latency_p50,2447.91,5.78,2443.82,2451.99,0.0024,4.0868,2395.98,2499.83,12.7062,ms
http_req_blocked_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
effective_concurrency_max,4.00,0.00,4.00,4.00,0.0000,0.0000,4.00,4.00,12.7062,requests
http_req_total_p5,2437.26,6.25,2432.84,2441.68,0.0026,4.4206,2381.09,2493.43,12.7062,ms
http_req_connection_reused_avg,0.99,0.00,0.99,0.99,0.0000,0.0000,0.99,0.99,12.7062,ratio
effective_concurrency_p95,4.00,0.00,4.00,4.00,0.0000,0.0000,4.00,4.00,12.7062,requests
active_total_throughput_max,17772.12,337.56,17533.44,18010.81,0.0190,238.6896,14739.29,20804.96,12.7062,tokens/sec
http_req_connection_reused_p5,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,ratio
http_req_connecting_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
