metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
e2e_output_token_throughput_max,83.43,0.15,83.32,83.54,0.0018,0.1069,82.07,84.79,12.7062,tokens/sec/user
osl_mismatch_diff_pct_p1,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
effective_concurrency_std,0.07,0.00,0.07,0.07,0.0007,0.0000,0.07,0.07,12.7062,requests
effective_decode_throughput_avg,329.06,0.53,328.68,329.43,0.0016,0.3737,324.31,333.81,12.7062,tokens/sec
time_to_second_token_p95,105.94,1.83,104.65,107.24,0.0172,1.2907,89.55,122.34,12.7062,ms
effective_decode_throughput_per_user_p50,83.68,0.13,83.59,83.78,0.0016,0.0947,82.48,84.89,12.7062,tokens/sec/user
http_req_sending_std,0.25,0.01,0.24,0.25,0.0389,0.0068,0.16,0.33,12.7062,ms
request_throughput_avg,0.64,0.00,0.64,0.64,0.0016,0.0007,0.63,0.65,12.7062,requests/sec
request_latency_p10,6138.70,10.35,6131.38,6146.02,0.0017,7.3209,6045.68,6231.72,12.7062,ms
input_sequence_length_p99,1039.00,0.00,1039.00,1039.00,0.0000,0.0000,1039.00,1039.00,12.7062,tokens
prefill_throughput_per_user_p10,6174.54,22.09,6158.92,6190.16,0.0036,15.6190,5976.08,6373.00,12.7062,tokens/sec/user
reasoning_token_count_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
usage_prompt_tokens_avg,1039.00,0.00,1039.00,1039.00,0.0000,0.0000,1039.00,1039.00,12.7062,tokens
tokens_in_flight_std,605.44,0.01,605.44,605.45,0.0000,0.0056,605.37,605.51,12.7062,tokens
effective_latency_std,67.81,0.21,67.66,67.96,0.0031,0.1490,65.92,69.71,12.7062,ms
e2e_output_token_throughput_min,81.41,0.11,81.34,81.49,0.0013,0.0745,80.46,82.36,12.7062,tokens/sec/user
request_latency_p1,6137.17,10.88,6129.48,6144.87,0.0018,7.6929,6039.42,6234.92,12.7062,ms
input_sequence_length_p10,1039.00,0.00,1039.00,1039.00,0.0000,0.0000,1039.00,1039.00,12.7062,tokens
prefill_throughput_per_user_p1,5649.78,31.49,5627.52,5672.05,0.0056,22.2652,5366.88,5932.69,12.7062,tokens/sec/user
effective_decode_concurrency_avg,3.94,0.00,3.94,3.94,0.0001,0.0004,3.93,3.94,12.7062,requests
http_req_chunks_received_avg,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,count
time_to_first_token_p10,36.44,1.34,35.49,37.38,0.0367,0.9451,24.43,48.44,12.7062,ms
http_req_dns_lookup_std,0.16,0.01,0.15,0.16,0.0535,0.0059,0.08,0.23,12.7062,ms
http_req_data_received_p95,139.08,0.01,139.08,139.09,0.0000,0.0048,139.02,139.14,12.7062,KB
time_to_first_output_token_p95,168.54,0.45,168.22,168.86,0.0027,0.3198,164.47,172.60,12.7062,ms
http_req_data_sent_p5,4.21,0.00,4.21,4.21,0.0000,0.0000,4.21,4.21,12.7062,KB
usage_total_tokens_p1,1551.00,0.00,1551.00,1551.00,0.0000,0.0000,1551.00,1551.00,12.7062,tokens
e2e_output_token_throughput_p5,81.59,0.12,81.50,81.67,0.0015,0.0863,80.49,82.68,12.7062,tokens/sec/user
output_sequence_length_sum,100352.00,0.00,100352.00,100352.00,0.0000,0.0000,100352.00,100352.00,12.7062,tokens
http_req_data_sent_p75,4.62,0.00,4.62,4.62,0.0000,0.0000,4.62,4.62,12.7062,KB
usage_prompt_cache_read_tokens_p99,1024.00,0.00,1024.00,1024.00,0.0000,0.0000,1024.00,1024.00,12.7062,tokens
time_to_first_token_p1,34.77,2.94,32.69,36.85,0.0846,2.0794,8.35,61.19,12.7062,ms
