metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
http_req_connecting_p75,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
request_latency_p1,18515.88,1.55,18514.79,18516.98,0.0001,1.0953,18501.96,18529.80,12.7062,ms
http_req_connecting_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
time_to_second_token_std,956.96,42.42,926.97,986.96,0.0443,29.9973,575.81,1338.11,12.7062,ms
http_req_data_sent_min,4.25,0.00,4.25,4.25,0.0000,0.0000,4.25,4.25,12.7062,KB
time_to_first_token_max,18665.58,2453.13,16930.96,20400.21,0.1314,1734.6267,-3374.94,40706.11,12.7062,ms
http_req_data_sent_p75,4.68,0.00,4.68,4.68,0.0000,0.0000,4.68,4.68,12.7062,KB
total_usage_prompt_cache_read_tokens_avg,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
inter_token_latency_max,62.52,3.23,60.23,64.80,0.0517,2.2847,33.49,91.55,12.7062,ms
usage_reasoning_tokens_std,100.86,1.44,99.84,101.88,0.0143,1.0187,87.92,113.81,12.7062,tokens
prefill_throughput_per_user_sum,209549.57,20788.39,194849.95,224249.18,0.0992,14699.6123,22773.28,396325.85,12.7062,tokens/sec/user
http_req_data_received_sum,161964.96,43.41,161934.26,161995.65,0.0003,30.6943,161574.95,162354.96,12.7062,KB
effective_prefill_concurrency_avg,32.61,0.76,32.07,33.14,0.0232,0.5339,25.82,39.39,12.7062,requests
active_total_throughput_p99,16561.70,88.45,16499.16,16624.25,0.0053,62.5450,15766.99,17356.41,12.7062,tokens/sec
reasoning_token_count_p99,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_dns_lookup_p99,1.34,0.02,1.33,1.35,0.0113,0.0107,1.20,1.47,12.7062,ms
usage_prompt_tokens_avg,1064.21,0.00,1064.21,1064.21,0.0000,0.0000,1064.21,1064.21,12.7062,tokens
effective_concurrency_std,1.53,0.05,1.50,1.57,0.0319,0.0346,1.09,1.97,12.7062,requests
http_req_chunks_received_sum,651522.50,154.86,651413.00,651632.00,0.0002,109.5000,650131.17,652913.83,12.7062,count
output_token_count_max,442.50,12.02,434.00,451.00,0.0272,8.5000,334.50,550.50,12.7062,tokens
output_sequence_length_p5,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_connection_overhead_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
usage_prompt_tokens_p25,1064.00,0.00,1064.00,1064.00,0.0000,0.0000,1064.00,1064.00,12.7062,tokens
usage_total_tokens_max,1577.00,0.00,1577.00,1577.00,0.0000,0.0000,1577.00,1577.00,12.7062,tokens
prefill_throughput_per_user_p10,98.19,2.55,96.39,99.99,0.0260,1.8031,75.28,121.10,12.7062,tokens/sec/user
osl_mismatch_diff_pct_p1,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
http_req_data_sent_std,0.13,0.00,0.13,0.13,0.0000,0.0000,0.13,0.13,12.7062,KB
output_token_throughput_per_user_p50,22.27,1.24,21.39,23.14,0.0555,0.8743,11.16,33.38,12.7062,tokens/sec/user
effective_decode_throughput_max,8457.59,60.01,8415.15,8500.02,0.0071,42.4369,7918.37,8996.80,12.7062,tokens/sec
effective_decode_concurrency_p50,87.00,5.66,83.00,91.00,0.0650,4.0000,36.18,137.82,12.7062,requests
active_decode_throughput_p90,6775.19,5.08,6771.60,6778.78,0.0007,3.5889,6729.59,6820.79,12.7062,tokens/sec
nvidia_output_tokens_per_joule_avg,1.81,0.06,1.76,1.86,0.0357,0.0457,1.23,2.39,12.7062,tokens/J
http_req_connection_reused_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ratio
effective_latency_p50,30947.10,1304.84,30024.44,31869.76,0.0422,922.6593,19223.60,42670.60,12.7062,ms
decode_duration_p95,27849.79,11.21,27841.86,27857.72,0.0004,7.9300,27749.03,27950.55,12.7062,ms
prefill_throughput_per_user_p75,170.92,9.44,164.25,177.60,0.0553,6.6780,86.07,255.78,12.7062,tokens/sec/user
prefill_throughput_per_user_min,57.50,7.56,52.16,62.84,0.1314,5.3436,-10.40,125.40,12.7062,tokens/sec/user
http_req_data_received_p75,126.85,0.00,126.84,126.85,0.0000,0.0029,126.81,126.88,12.7062,KB
http_req_data_received_min,120.79,1.65,119.63,121.96,0.0137,1.1685,105.95,135.64,12.7062,KB
active_prefill_throughput_p90,8891.51,603.56,8464.74,9318.29,0.0679,426.7780,3468.79,14314.24,12.7062,tokens/sec
credit_to_start_latency_p90,5.08,0.02,5.06,5.09,0.0048,0.0173,4.86,5.30,12.7062,ms
usage_prompt_cache_read_tokens_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
usage_completion_tokens_p90,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_sending_p95,1.47,0.01,1.47,1.48,0.0036,0.0038,1.43,1.52,12.7062,ms
active_decode_throughput_per_user_p50,0.50,0.07,0.45,0.55,0.1322,0.0467,-0.09,1.09,12.7062,tokens/sec/user
http_req_blocked_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
credit_to_start_latency_p10,1.54,0.05,1.51,1.57,0.0297,0.0324,1.13,1.95,12.7062,ms
request_throughput_avg,4.16,0.15,4.06,4.26,0.0349,0.1027,2.85,5.46,12.7062,requests/sec
inter_chunk_latency_p50,19.02,0.00,19.02,19.02,0.0002,0.0032,18.98,19.06,12.7062,ms
http_req_connection_overhead_max,34.11,12.59,25.21,43.01,0.3692,8.9039,-79.02,147.25,12.7062,ms
time_to_first_token_p99,18220.80,2033.25,16783.07,19658.52,0.1116,1437.7237,-47.21,36488.81,12.7062,ms
effective_prefill_throughput_per_user_max,1420.34,1059.18,671.39,2169.29,0.7457,748.9519,-8095.99,10936.68,12.7062,tokens/sec/user
active_decode_throughput_min,0.52,0.00,0.52,0.52,0.0001,0.0000,0.52,0.52,12.7062,tokens/sec
inter_token_latency_p99,57.87,1.71,56.66,59.08,0.0296,1.2097,42.50,73.24,12.7062,ms
usage_prompt_cache_read_tokens_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
usage_completion_tokens_p10,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
e2e_output_token_throughput_p95,20.15,0.74,19.63,20.67,0.0368,0.5248,13.48,26.82,12.7062,tokens/sec/user
credit_to_start_latency_p75,3.37,0.95,2.70,4.04,0.2824,0.6724,-5.18,11.91,12.7062,ms
http_req_connecting_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
tokens_in_flight_p50,155167.31,33.26,155143.79,155190.83,0.0002,23.5157,154868.51,155466.10,12.7062,tokens
active_prefill_throughput_min,57.54,7.61,52.16,62.92,0.1322,5.3805,-10.82,125.91,12.7062,tokens/sec
credit_to_start_latency_min,0.86,0.06,0.82,0.90,0.0693,0.0422,0.33,1.40,12.7062,ms
prefill_throughput_per_user_std,111.95,62.78,67.56,156.34,0.5608,44.3916,-452.10,676.00,12.7062,tokens/sec/user
http_req_data_received_std,0.69,0.04,0.67,0.72,0.0550,0.0270,0.35,1.04,12.7062,KB
http_req_sending_p90,0.22,0.01,0.21,0.22,0.0557,0.0085,0.11,0.32,12.7062,ms
output_sequence_length_avg,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
usage_prompt_cache_read_tokens_p75,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
usage_prompt_cache_read_tokens_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
usage_completion_tokens_p75,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_receiving_avg,22945.07,983.50,22249.63,23640.51,0.0429,695.4428,14108.63,31781.51,12.7062,ms
output_token_count_p99,423.42,0.81,422.85,424.00,0.0019,0.5750,416.12,430.73,12.7062,tokens
http_req_total_avg,30787.40,1075.90,30026.62,31548.17,0.0349,760.7780,21120.79,40454.00,12.7062,ms
time_to_second_token_max,2955.30,9.18,2948.81,2961.79,0.0031,6.4917,2872.82,3037.79,12.7062,ms
output_sequence_length_p25,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_chunks_received_p5,504.00,1.41,503.00,505.00,0.0028,1.0000,491.29,516.71,12.7062,count
http_req_receiving_p25,21157.98,785.78,20602.34,21713.61,0.0371,555.6326,14097.99,28217.96,12.7062,ms
http_req_waiting_sum,10037256.90,118249.62,9953641.79,10120872.01,0.0118,83615.1100,8974826.19,11099687.60,12.7062,ms
http_req_total_p25,29153.52,1218.39,28291.99,30015.05,0.0418,861.5291,18206.76,40100.29,12.7062,ms
decode_duration_p1,10415.05,3.09,10412.87,10417.24,0.0003,2.1871,10387.26,10442.84,12.7062,ms
effective_decode_throughput_p99,6891.64,1.20,6890.79,6892.49,0.0002,0.8492,6880.85,6902.43,12.7062,tokens/sec
http_req_connection_reused_avg,0.90,0.00,0.90,0.90,0.0000,0.0000,0.90,0.90,12.7062,ratio
input_sequence_length_sum,1362187.00,0.00,1362187.00,1362187.00,0.0000,0.0000,1362187.00,1362187.00,12.7062,tokens
active_decode_throughput_std,3097.44,29.36,3076.68,3118.20,0.0095,20.7587,2833.67,3361.20,12.7062,tokens/sec
active_decode_throughput_per_user_max,139.56,29.74,118.53,160.60,0.2131,21.0326,-127.68,406.81,12.7062,tokens/sec/user
active_total_throughput_p95,11170.56,1318.65,10238.14,12102.99,0.1180,932.4260,-677.03,23018.16,12.7062,tokens/sec
inter_chunk_latency_max,5891.00,2.10,5889.51,5892.48,0.0004,1.4852,5872.13,5909.87,12.7062,ms
active_prefill_throughput_std,2646.12,610.86,2214.18,3078.06,0.2308,431.9411,-2842.21,8134.46,12.7062,tokens/sec
http_req_connection_reused_p25,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,ratio
osl_mismatch_diff_pct_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
overall_usage_prompt_cache_read_pct_avg,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
usage_prompt_cache_read_tokens_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_connecting_max,25.37,2.61,23.53,27.22,0.1029,1.8467,1.91,48.84,12.7062,ms
http_req_blocked_avg,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
effective_latency_p25,29157.45,1220.74,28294.25,30020.64,0.0419,863.1966,18189.50,40125.40,12.7062,ms
input_sequence_length_p10,1064.00,0.00,1064.00,1064.00,0.0000,0.0000,1064.00,1064.00,12.7062,tokens
e2e_output_token_throughput_p1,12.34,0.73,11.82,12.85,0.0590,0.5148,5.80,18.88,12.7062,tokens/sec/user
total_osl_avg,655360.00,0.00,655360.00,655360.00,0.0000,0.0000,655360.00,655360.00,12.7062,tokens
http_req_blocked_p25,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_connection_overhead_p99,4.93,0.02,4.92,4.94,0.0032,0.0111,4.79,5.07,12.7062,ms
effective_prefill_throughput_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens/sec
http_req_waiting_min,939.30,634.35,490.74,1387.85,0.6753,448.5546,-4760.13,6638.72,12.7062,ms
input_sequence_length_p75,1064.00,0.00,1064.00,1064.00,0.0000,0.0000,1064.00,1064.00,12.7062,tokens
input_sequence_length_min,1064.00,0.00,1064.00,1064.00,0.0000,0.0000,1064.00,1064.00,12.7062,tokens
output_token_throughput_per_user_p99,49.06,0.01,49.05,49.07,0.0003,0.0103,48.93,49.19,12.7062,tokens/sec/user
request_latency_avg,30765.34,1068.86,30009.54,31521.14,0.0347,755.8001,21161.99,40368.69,12.7062,ms
effective_decode_concurrency_p99,128.00,0.00,128.00,128.00,0.0000,0.0000,128.00,128.00,12.7062,requests
time_to_first_output_token_p95,27611.19,1165.25,26787.24,28435.15,0.0422,823.9531,17141.88,38080.51,12.7062,ms
effective_latency_p99,41570.75,2452.93,39836.27,43305.24,0.0590,1734.4827,19532.06,63609.45,12.7062,ms
http_req_chunks_received_avg,509.00,0.12,508.92,509.09,0.0002,0.0855,507.91,510.09,12.7062,count
request_latency_p25,29126.37,1180.63,28291.54,29961.20,0.0405,834.8318,18518.82,39733.91,12.7062,ms
credit_to_start_latency_p50,1.96,0.05,1.93,1.99,0.0231,0.0321,1.55,2.37,12.7062,ms
http_req_duration_p90,34549.32,2248.18,32959.62,36139.03,0.0651,1589.7059,14350.20,54748.45,12.7062,ms
time_to_first_token_p95,12265.72,723.37,11754.22,12777.22,0.0590,511.4994,5766.50,18764.94,12.7062,ms
http_req_chunks_received_p25,509.00,1.41,508.00,510.00,0.0028,1.0000,496.29,521.71,12.7062,count
effective_decode_throughput_per_user_p90,52.93,0.04,52.90,52.96,0.0008,0.0286,52.57,53.29,12.7062,tokens/sec/user
http_req_dns_lookup_p1,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_chunks_sent_p95,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
usage_completion_tokens_p50,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
effective_prefill_throughput_std,3702.09,434.31,3394.98,4009.19,0.1173,307.1024,-200.02,7604.19,12.7062,tokens/sec
http_req_waiting_p5,3634.22,1232.30,2762.85,4505.59,0.3391,871.3706,-7437.60,14706.03,12.7062,ms
http_req_waiting_std,2892.79,341.28,2651.47,3134.11,0.1180,241.3213,-173.49,5959.07,12.7062,ms
active_decode_throughput_per_user_p99,53.85,0.00,53.85,53.85,0.0001,0.0025,53.82,53.88,12.7062,tokens/sec/user
inter_chunk_latency_p99,1104.26,517.07,738.63,1469.88,0.4683,365.6229,-3541.42,5749.93,12.7062,ms
input_sequence_length_std,0.41,0.00,0.41,0.41,0.0000,0.0000,0.41,0.41,12.7062,tokens
http_req_duration_p10,26577.25,725.64,26064.15,27090.36,0.0273,513.1016,20057.68,33096.83,12.7062,ms
reasoning_token_count_sum,282487.00,1989.80,281080.00,283894.00,0.0070,1407.0000,264609.37,300364.63,12.7062,tokens
http_req_connecting_p99,3.54,0.04,3.51,3.56,0.0102,0.0254,3.21,3.86,12.7062,ms
tokens_in_flight_p99,199251.34,12.47,199242.52,199260.16,0.0001,8.8192,199139.28,199363.40,12.7062,tokens
http_req_chunks_sent_p90,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
usage_total_tokens_p95,1577.00,0.00,1577.00,1577.00,0.0000,0.0000,1577.00,1577.00,12.7062,tokens
