metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
prefill_throughput_per_user_sum,20171180.23,665481.90,19700613.47,20641746.99,0.0330,470566.7626,14192062.60,26150297.86,12.7062,tokens/sec/user
osl_mismatch_diff_pct_p25,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
inter_chunk_latency_p5,5.17,0.00,5.17,5.17,0.0005,0.0018,5.15,5.20,12.7062,ms
http_req_data_sent_p90,4.96,0.01,4.96,4.96,0.0010,0.0037,4.91,5.01,12.7062,KB
active_decode_throughput_avg,2931.14,5.70,2927.11,2935.17,0.0019,4.0334,2879.89,2982.39,12.7062,tokens/sec
time_to_first_token_p75,90.55,0.44,90.23,90.86,0.0049,0.3137,86.56,94.53,12.7062,ms
time_to_first_output_token_p50,87.66,0.10,87.59,87.73,0.0011,0.0707,86.76,88.56,12.7062,ms
time_to_second_token_max,116.63,123.27,29.46,203.79,1.0570,87.1684,-990.95,1224.21,12.7062,ms
effective_prefill_throughput_per_user_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens/sec/user
http_req_dns_lookup_avg,0.01,0.00,0.01,0.01,0.0222,0.0002,0.01,0.01,12.7062,ms
effective_decode_throughput_avg,2867.35,13.48,2857.82,2876.88,0.0047,9.5316,2746.24,2988.46,12.7062,tokens/sec
prefill_throughput_per_user_p5,6710.05,6075.09,2414.31,11005.78,0.9054,4295.7350,-47872.44,61292.53,12.7062,tokens/sec/user
http_req_receiving_p95,2769.67,1.64,2768.51,2770.84,0.0006,1.1626,2754.90,2784.45,12.7062,ms
tokens_in_flight_p90,24260.80,0.41,24260.50,24261.09,0.0000,0.2918,24257.09,24264.50,12.7062,tokens
http_req_connecting_avg,0.01,0.00,0.01,0.01,0.0167,0.0002,0.01,0.02,12.7062,ms
http_req_connection_overhead_max,2.84,0.06,2.79,2.88,0.0208,0.0418,2.30,3.37,12.7062,ms
request_latency_max,3033.98,235.20,2867.66,3200.29,0.0775,166.3150,920.74,5147.21,12.7062,ms
osl_mismatch_diff_pct_p75,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
total_usage_completion_tokens_avg,864256.00,5792.62,860160.00,868352.00,0.0067,4096.0000,812211.39,916300.61,12.7062,tokens
inter_chunk_latency_p10,5.28,0.00,5.28,5.28,0.0000,0.0000,5.28,5.28,12.7062,ms
http_req_receiving_min,2741.20,0.05,2741.16,2741.23,0.0000,0.0371,2740.73,2741.67,12.7062,ms
nvidia_total_gpu_power_avg,387.78,2.83,385.78,389.79,0.0073,2.0037,362.32,413.24,12.7062,W
