metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
time_to_first_output_token_p10,2932.64,3.78,2929.97,2935.32,0.0013,2.6740,2898.67,2966.62,12.7062,ms
effective_concurrency_p50,64.00,0.00,64.00,64.00,0.0000,0.0000,64.00,64.00,12.7062,requests
request_latency_p95,7235.93,3.02,7233.80,7238.07,0.0004,2.1345,7208.81,7263.06,12.7062,ms
usage_total_tokens_p90,1577.00,0.00,1577.00,1577.00,0.0000,0.0000,1577.00,1577.00,12.7062,tokens
tokens_in_flight_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_connecting_p99,2.25,0.01,2.24,2.25,0.0027,0.0043,2.19,2.30,12.7062,ms
usage_prompt_tokens_std,0.37,0.00,0.37,0.37,0.0000,0.0000,0.37,0.37,12.7062,tokens
nvidia_output_tps_per_watt_avg,4.84,0.00,4.84,4.84,0.0001,0.0003,4.84,4.84,12.7062,tokens/sec/W
prefill_throughput_per_user_std,411.25,0.77,410.70,411.79,0.0019,0.5448,404.33,418.17,12.7062,tokens/sec/user
total_usage_total_tokens_avg,4236585.00,0.00,4236585.00,4236585.00,0.0000,0.0000,4236585.00,4236585.00,12.7062,tokens
http_req_connecting_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_chunks_sent_p50,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
osl_mismatch_diff_pct_p99,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
effective_decode_throughput_per_user_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens/sec/user
http_req_data_received_p90,130.25,0.03,130.23,130.27,0.0002,0.0207,129.98,130.51,12.7062,KB
http_req_waiting_p90,1126.00,1.50,1124.95,1127.06,0.0013,1.0575,1112.57,1139.44,12.7062,ms
usage_completion_tokens_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_blocked_p1,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_data_sent_p1,4.24,0.00,4.24,4.24,0.0000,0.0000,4.24,4.24,12.7062,KB
usage_total_tokens_p5,1576.00,0.00,1576.00,1576.00,0.0000,0.0000,1576.00,1576.00,12.7062,tokens
decode_duration_p95,6620.87,1.99,6619.46,6622.27,0.0003,1.4071,6602.99,6638.75,12.7062,ms
output_sequence_length_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
request_latency_std,57.79,0.39,57.51,58.06,0.0068,0.2786,54.25,61.33,12.7062,ms
http_req_connection_reused_avg,0.98,0.00,0.98,0.98,0.0000,0.0000,0.98,0.98,12.7062,ratio
osl_mismatch_diff_pct_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
http_req_connection_overhead_p95,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
output_token_count_std,82.16,0.39,81.88,82.44,0.0048,0.2785,78.62,85.70,12.7062,tokens
tokens_in_flight_p50,81309.54,3.88,81306.80,81312.28,0.0000,2.7405,81274.72,81344.37,12.7062,tokens
http_req_chunks_received_sum,1371146.00,57.98,1371105.00,1371187.00,0.0000,41.0000,1370625.05,1371666.95,12.7062,count
http_req_data_sent_avg,4.62,0.00,4.62,4.62,0.0000,0.0000,4.62,4.62,12.7062,KB
http_req_connection_reused_p10,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,ratio
http_req_data_received_p5,129.52,0.00,129.52,129.52,0.0000,0.0005,129.51,129.52,12.7062,KB
http_req_waiting_p5,601.46,1.29,600.54,602.37,0.0022,0.9153,589.83,613.09,12.7062,ms
input_token_throughput_avg,9419.45,0.07,9419.40,9419.51,0.0000,0.0518,9418.80,9420.11,12.7062,tokens/sec
effective_decode_concurrency_p90,64.00,0.00,64.00,64.00,0.0000,0.0000,64.00,64.00,12.7062,requests
http_req_connecting_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_total_p1,7072.72,4.28,7069.69,7075.74,0.0006,3.0238,7034.29,7111.14,12.7062,ms
credit_to_start_latency_p95,4.85,0.00,4.85,4.86,0.0005,0.0019,4.83,4.88,12.7062,ms
http_req_sending_p10,0.07,0.00,0.07,0.07,0.0023,0.0001,0.07,0.07,12.7062,ms
http_req_chunks_received_max,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,count
usage_total_tokens_p25,1576.00,0.00,1576.00,1576.00,0.0000,0.0000,1576.00,1576.00,12.7062,tokens
effective_decode_throughput_per_user_p50,87.40,0.00,87.40,87.40,0.0000,0.0028,87.36,87.43,12.7062,tokens/sec/user
decode_duration_std,217.86,0.83,217.27,218.44,0.0038,0.5870,210.40,225.32,12.7062,ms
usage_reasoning_tokens_p95,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
output_token_throughput_per_user_p75,83.67,0.02,83.66,83.69,0.0002,0.0141,83.50,83.85,12.7062,tokens/sec/user
time_to_second_token_avg,200.48,0.17,200.36,200.60,0.0009,0.1216,198.93,202.02,12.7062,ms
