metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
osl_mismatch_diff_pct_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
http_req_waiting_min,254.00,0.47,253.67,254.33,0.0018,0.3311,249.79,258.21,12.7062,ms
effective_prefill_throughput_p90,47826.14,116.25,47743.94,47908.34,0.0024,82.1999,46781.69,48870.59,12.7062,tokens/sec
http_req_chunks_sent_min,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
usage_prompt_tokens_p75,1064.00,0.00,1064.00,1064.00,0.0000,0.0000,1064.00,1064.00,12.7062,tokens
http_req_chunks_received_max,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,count
http_req_chunks_received_std,2.43,0.17,2.31,2.55,0.0716,0.1231,0.87,4.00,12.7062,count
request_latency_p1,5495.20,0.01,5495.19,5495.21,0.0000,0.0080,5495.10,5495.30,12.7062,ms
output_token_count_p25,245.75,4.60,242.50,249.00,0.0187,3.2500,204.45,287.05,12.7062,tokens
http_req_receiving_max,5253.28,2.34,5251.63,5254.94,0.0004,1.6550,5232.25,5274.31,12.7062,ms
time_to_first_token_p1,258.85,2.26,257.26,260.45,0.0087,1.5948,238.59,279.12,12.7062,ms
time_to_second_token_std,117.47,0.03,117.44,117.49,0.0003,0.0242,117.16,117.77,12.7062,ms
usage_total_tokens_p10,1576.00,0.00,1576.00,1576.00,0.0000,0.0000,1576.00,1576.00,12.7062,tokens
output_token_count_p95,400.15,0.21,400.00,400.30,0.0005,0.1500,398.24,402.06,12.7062,tokens
output_token_throughput_per_user_p90,108.60,0.02,108.58,108.61,0.0002,0.0162,108.39,108.80,12.7062,tokens/sec/user
usage_prompt_cache_read_tokens_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
usage_total_tokens_avg,1576.15,0.00,1576.15,1576.15,0.0000,0.0000,1576.15,1576.15,12.7062,tokens
