metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
http_req_connecting_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_duration_p95,10940.89,3.17,10938.65,10943.13,0.0003,2.2434,10912.38,10969.39,12.7062,ms
time_to_first_token_p75,2438.64,2.48,2436.89,2440.39,0.0010,1.7511,2416.39,2460.89,12.7062,ms
time_to_first_output_token_std,593.64,2.18,592.10,595.18,0.0037,1.5385,574.09,613.19,12.7062,ms
prefill_throughput_per_user_p99,2629.70,11.91,2621.28,2638.13,0.0045,8.4252,2522.65,2736.76,12.7062,tokens/sec/user
inter_chunk_latency_std,26.50,0.06,26.45,26.54,0.0024,0.0444,25.93,27.06,12.7062,ms
usage_prompt_tokens_p5,1036.00,0.00,1036.00,1036.00,0.0000,0.0000,1036.00,1036.00,12.7062,tokens
credit_to_start_latency_p25,1.55,0.15,1.45,1.66,0.0993,0.1092,0.17,2.94,12.7062,ms
output_sequence_length_sum,917504.00,0.00,917504.00,917504.00,0.0000,0.0000,917504.00,917504.00,12.7062,tokens
http_req_duration_std,16.75,0.48,16.41,17.09,0.0287,0.3401,12.43,21.07,12.7062,ms
effective_latency_p95,10943.89,3.87,10941.16,10946.62,0.0004,2.7335,10909.16,10978.62,12.7062,ms
active_prefill_throughput_per_user_p95,688.23,0.62,687.79,688.67,0.0009,0.4392,682.65,693.81,12.7062,tokens/sec/user
time_to_second_token_sum,689012.18,272.34,688819.61,689204.76,0.0004,192.5768,686565.26,691459.10,12.7062,ms
inter_token_latency_p1,16.44,0.01,16.43,16.45,0.0006,0.0067,16.35,16.52,12.7062,ms
total_token_throughput_avg,9074.66,0.68,9074.18,9075.14,0.0001,0.4781,9068.59,9080.74,12.7062,tokens/sec
effective_total_throughput_avg,9068.80,0.68,9068.32,9069.28,0.0001,0.4778,9062.73,9074.87,12.7062,tokens/sec
request_latency_p95,10940.94,3.15,10938.71,10943.17,0.0003,2.2278,10912.64,10969.25,12.7062,ms
inter_token_latency_avg,17.88,0.01,17.88,17.89,0.0004,0.0056,17.81,17.95,12.7062,ms
usage_prompt_cache_read_tokens_max,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
request_latency_std,16.81,0.46,16.48,17.13,0.0275,0.3267,12.66,20.96,12.7062,ms
http_req_waiting_min,299.73,0.70,299.24,300.23,0.0023,0.4937,293.46,306.01,12.7062,ms
http_req_chunks_received_p95,486.72,1.03,486.00,487.45,0.0021,0.7250,477.51,495.94,12.7062,count
http_req_data_received_sum,208696.55,570.85,208292.90,209100.20,0.0027,403.6504,203567.68,213825.41,12.7062,KB
e2e_output_token_throughput_p90,47.02,0.01,47.01,47.02,0.0002,0.0071,46.93,47.11,12.7062,tokens/sec/user
output_token_throughput_per_user_p75,60.29,0.01,60.28,60.29,0.0002,0.0065,60.20,60.37,12.7062,tokens/sec/user
input_sequence_length_p95,1037.00,0.00,1037.00,1037.00,0.0000,0.0000,1037.00,1037.00,12.7062,tokens
http_req_receiving_max,10543.57,2.12,10542.07,10545.08,0.0002,1.5018,10524.49,10562.66,12.7062,ms
prefill_throughput_per_user_p75,782.63,5.33,778.86,786.40,0.0068,3.7719,734.70,830.56,12.7062,tokens/sec/user
http_req_connecting_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
usage_reasoning_tokens_p95,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_duration_p1,10874.59,0.14,10874.50,10874.69,0.0000,0.0970,10873.36,10875.82,12.7062,ms
http_req_receiving_std,593.54,2.35,591.88,595.20,0.0040,1.6611,572.44,614.65,12.7062,ms
http_req_connection_overhead_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
effective_concurrency_p95,64.00,0.00,64.00,64.00,0.0000,0.0000,64.00,64.00,12.7062,requests
effective_decode_throughput_per_user_avg,47.17,0.01,47.16,47.17,0.0002,0.0051,47.10,47.23,12.7062,tokens/sec/user
effective_decode_throughput_p99,4422.51,49.57,4387.46,4457.56,0.0112,35.0510,3977.15,4867.88,12.7062,tokens/sec
http_req_sending_sum,359.65,8.92,353.34,365.96,0.0248,6.3098,279.48,439.83,12.7062,ms
effective_latency_p1,10877.71,1.90,10876.37,10879.05,0.0002,1.3406,10860.68,10894.75,12.7062,ms
http_req_duration_avg,10912.72,0.89,10912.09,10913.34,0.0001,0.6262,10904.76,10920.67,12.7062,ms
http_req_connection_overhead_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
reasoning_token_count_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
output_sequence_length_p25,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
usage_completion_tokens_p95,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
effective_latency_avg,10915.46,0.77,10914.92,10916.00,0.0001,0.5417,10908.58,10922.34,12.7062,ms
request_latency_p1,10874.29,0.33,10874.06,10874.53,0.0000,0.2341,10871.32,10877.27,12.7062,ms
effective_prefill_throughput_per_user_p95,655.76,0.04,655.73,655.79,0.0001,0.0295,655.39,656.14,12.7062,tokens/sec/user
active_prefill_throughput_per_user_avg,565.11,1.21,564.25,565.96,0.0021,0.8584,554.20,576.01,12.7062,tokens/sec/user
time_to_second_token_p25,68.25,0.35,68.00,68.49,0.0051,0.2460,65.12,71.37,12.7062,ms
