metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
http_req_receiving_p5,5681.44,0.08,5681.38,5681.50,0.0000,0.0588,5680.69,5682.19,12.7062,ms
active_prefill_throughput_p95,16096.03,101.29,16024.41,16167.65,0.0063,71.6221,15185.98,17006.07,12.7062,tokens/sec
effective_latency_p5,5749.58,0.35,5749.33,5749.83,0.0001,0.2470,5746.44,5752.72,12.7062,ms
e2e_output_token_throughput_max,89.16,0.10,89.09,89.23,0.0011,0.0683,88.29,90.03,12.7062,tokens/sec/user
effective_prefill_throughput_per_user_p95,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens/sec/user
usage_completion_tokens_p1,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_data_sent_std,0.15,0.00,0.15,0.15,0.0000,0.0000,0.15,0.15,12.7062,KB
effective_latency_avg,5751.44,0.13,5751.34,5751.53,0.0000,0.0934,5750.25,5752.62,12.7062,ms
input_sequence_length_sum,56400.00,0.00,56400.00,56400.00,0.0000,0.0000,56400.00,56400.00,12.7062,tokens
inter_token_latency_p10,11.12,0.00,11.12,11.12,0.0000,0.0001,11.12,11.12,12.7062,ms
output_token_throughput_per_user_p10,89.92,0.00,89.92,89.92,0.0000,0.0002,89.92,89.93,12.7062,tokens/sec/user
usage_prompt_cache_read_tokens_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_dns_lookup_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_receiving_max,5683.17,0.33,5682.94,5683.41,0.0001,0.2354,5680.18,5686.17,12.7062,ms
http_req_connection_overhead_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
total_usage_prompt_cache_read_tokens_avg,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
effective_latency_max,5769.45,11.97,5760.98,5777.91,0.0021,8.4628,5661.91,5876.98,12.7062,ms
prefill_throughput_per_user_min,12531.80,1911.51,11180.16,13883.45,0.1525,1351.6447,-4642.47,29706.08,12.7062,tokens/sec/user
inter_chunk_latency_p75,11.18,0.03,11.16,11.20,0.0029,0.0230,10.89,11.47,12.7062,ms
http_req_chunks_received_p5,504.10,2.12,502.60,505.60,0.0042,1.5000,485.04,523.16,12.7062,count
credit_to_start_latency_sum,76.25,1.41,75.26,77.24,0.0184,0.9942,63.62,88.88,12.7062,ms
decode_duration_p50,5682.16,0.01,5682.15,5682.17,0.0000,0.0092,5682.04,5682.27,12.7062,ms
e2e_output_token_throughput_p95,89.08,0.00,89.07,89.08,0.0000,0.0008,89.07,89.08,12.7062,tokens/sec/user
http_req_data_received_min,121.48,1.80,120.21,122.76,0.0148,1.2725,105.32,137.65,12.7062,KB
time_to_second_token_p75,9.79,0.01,9.78,9.80,0.0015,0.0102,9.66,9.92,12.7062,ms
