metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
http_req_blocked_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_waiting_p5,174.38,2.46,172.64,176.12,0.0141,1.7430,152.23,196.53,12.7062,ms
input_sequence_length_p5,1036.00,0.00,1036.00,1036.00,0.0000,0.0000,1036.00,1036.00,12.7062,tokens
http_req_receiving_p75,3860.61,0.11,3860.53,3860.69,0.0000,0.0804,3859.59,3861.63,12.7062,ms
http_req_duration_max,4104.53,79.24,4048.50,4160.56,0.0193,56.0300,3392.60,4816.46,12.7062,ms
usage_reasoning_tokens_p25,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
decode_duration_std,3.81,3.72,1.18,6.44,0.9767,2.6298,-29.61,37.22,12.7062,ms
effective_latency_max,4105.93,78.86,4050.17,4161.68,0.0192,55.7590,3397.44,4814.41,12.7062,ms
usage_prompt_cache_read_tokens_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_data_received_min,125.22,2.32,123.58,126.86,0.0185,1.6392,104.39,146.05,12.7062,KB
http_req_chunks_received_p99,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,count
http_req_blocked_sum,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_waiting_sum,13498.69,433.60,13192.09,13805.29,0.0321,306.6004,9602.96,17394.42,12.7062,ms
usage_prompt_tokens_p95,1037.00,0.00,1037.00,1037.00,0.0000,0.0000,1037.00,1037.00,12.7062,tokens
http_req_chunks_sent_p1,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
time_to_first_token_p99,222.18,52.40,185.13,259.23,0.2358,37.0498,-248.58,692.94,12.7062,ms
http_req_blocked_p95,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
usage_prompt_cache_read_tokens_sum,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_waiting_p95,183.98,2.19,182.43,185.53,0.0119,1.5496,164.29,203.67,12.7062,ms
