metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
time_to_second_token_p50,1.52,0.01,1.52,1.53,0.0063,0.0068,1.44,1.61,12.7062,ms
usage_reasoning_tokens_p1,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
effective_prefill_concurrency_max,16.00,0.00,16.00,16.00,0.0000,0.0000,16.00,16.00,12.7062,requests
http_req_waiting_avg,238.95,1.06,238.19,239.70,0.0045,0.7530,229.38,248.51,12.7062,ms
inter_token_latency_p10,5.99,0.01,5.98,6.00,0.0022,0.0094,5.87,6.11,12.7062,ms
reasoning_token_count_p25,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
active_decode_throughput_avg,2635.51,2.06,2634.05,2636.96,0.0008,1.4571,2616.99,2654.02,12.7062,tokens/sec
http_req_connecting_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_sending_p1,0.09,0.00,0.09,0.09,0.0139,0.0009,0.08,0.10,12.7062,ms
http_req_blocked_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
inter_chunk_latency_p75,6.21,0.00,6.21,6.21,0.0007,0.0029,6.17,6.25,12.7062,ms
time_to_first_output_token_p25,234.94,1.18,234.10,235.77,0.0050,0.8351,224.33,245.55,12.7062,ms
http_req_data_received_avg,126.18,0.01,126.17,126.19,0.0001,0.0076,126.09,126.28,12.7062,KB
e2e_output_token_throughput_p95,155.63,0.12,155.54,155.71,0.0008,0.0827,154.58,156.68,12.7062,tokens/sec/user
http_req_chunks_received_p25,509.88,0.18,509.75,510.00,0.0003,0.1250,508.29,511.46,12.7062,count
effective_total_throughput_p50,2650.53,2.46,2648.79,2652.27,0.0009,1.7397,2628.42,2672.63,12.7062,tokens/sec
input_token_throughput_avg,4975.41,1.55,4974.32,4976.51,0.0003,1.0988,4961.45,4989.38,12.7062,tokens/sec
usage_total_tokens_p75,1548.00,0.00,1548.00,1548.00,0.0000,0.0000,1548.00,1548.00,12.7062,tokens
usage_prompt_tokens_p50,1036.00,0.00,1036.00,1036.00,0.0000,0.0000,1036.00,1036.00,12.7062,tokens
output_sequence_length_avg,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_dns_lookup_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
usage_reasoning_tokens_p99,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_duration_sum,4846527.55,1534.99,4845442.15,4847612.95,0.0003,1085.4025,4832736.20,4860318.90,12.7062,ms
total_isl_avg,1508635.00,0.00,1508635.00,1508635.00,0.0000,0.0000,1508635.00,1508635.00,12.7062,tokens
http_req_chunks_sent_p10,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
http_req_data_sent_min,4.25,0.00,4.25,4.25,0.0000,0.0000,4.25,4.25,12.7062,KB
http_req_sending_p99,1.72,0.00,1.71,1.72,0.0026,0.0032,1.68,1.76,12.7062,ms
osl_mismatch_count_avg,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,requests
credit_to_start_latency_p10,1.00,0.01,0.99,1.01,0.0115,0.0081,0.90,1.10,12.7062,ms
nvidia_average_gpu_power_avg,706.98,0.25,706.81,707.16,0.0004,0.1756,704.75,709.21,12.7062,W
http_req_duration_p90,3360.22,4.74,3356.87,3363.57,0.0014,3.3500,3317.65,3402.78,12.7062,ms
inter_chunk_latency_p50,6.08,0.01,6.07,6.08,0.0010,0.0042,6.02,6.13,12.7062,ms
effective_latency_p25,3311.92,2.89,3309.88,3313.97,0.0009,2.0412,3285.99,3337.86,12.7062,ms
output_token_throughput_per_user_min,160.83,0.24,160.66,161.00,0.0015,0.1680,158.69,162.96,12.7062,tokens/sec/user
output_token_throughput_avg,2458.54,0.77,2457.99,2459.08,0.0003,0.5430,2451.64,2465.43,12.7062,tokens/sec
e2e_output_token_throughput_sum,223967.08,72.07,223916.11,224018.04,0.0003,50.9627,223319.53,224614.62,12.7062,tokens/sec/user
http_req_connection_overhead_avg,0.03,0.00,0.03,0.03,0.0052,0.0001,0.03,0.03,12.7062,ms
usage_completion_tokens_p25,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
usage_total_tokens_p50,1548.00,0.00,1548.00,1548.00,0.0000,0.0000,1548.00,1548.00,12.7062,tokens
http_req_waiting_p10,233.07,0.82,232.48,233.65,0.0035,0.5824,225.67,240.47,12.7062,ms
http_req_blocked_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
e2e_output_token_throughput_p90,155.28,0.24,155.11,155.45,0.0015,0.1679,153.15,157.41,12.7062,tokens/sec/user
osl_mismatch_diff_pct_p1,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
http_req_data_received_p10,125.39,0.06,125.35,125.43,0.0005,0.0425,124.85,125.93,12.7062,KB
usage_reasoning_tokens_p95,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
active_total_throughput_p90,2679.43,4.82,2676.02,2682.84,0.0018,3.4086,2636.12,2722.74,12.7062,tokens/sec
time_to_first_output_token_avg,239.14,1.06,238.39,239.89,0.0044,0.7517,229.59,248.69,12.7062,ms
effective_concurrency_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,requests
tokens_in_flight_p90,23907.71,0.55,23907.32,23908.10,0.0000,0.3900,23902.76,23912.67,12.7062,tokens
http_req_chunks_sent_p75,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
http_req_sending_p95,0.14,0.00,0.14,0.14,0.0095,0.0009,0.13,0.15,12.7062,ms
http_req_chunks_received_avg,509.59,0.06,509.55,509.63,0.0001,0.0398,509.08,510.10,12.7062,count
http_req_total_p10,3297.24,5.05,3293.66,3300.81,0.0015,3.5743,3251.82,3342.66,12.7062,ms
credit_to_start_latency_p75,1.35,0.02,1.34,1.36,0.0125,0.0119,1.20,1.50,12.7062,ms
output_sequence_length_p10,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
time_to_first_token_p1,228.90,1.37,227.93,229.87,0.0060,0.9708,216.57,241.24,12.7062,ms
time_to_first_token_min,222.32,1.47,221.28,223.36,0.0066,1.0376,209.14,235.50,12.7062,ms
http_req_duration_std,25.84,1.29,24.93,26.75,0.0498,0.9096,14.28,37.40,12.7062,ms
effective_decode_concurrency_p50,16.00,0.00,16.00,16.00,0.0000,0.0000,16.00,16.00,12.7062,requests
effective_decode_throughput_per_user_p99,198.89,0.59,198.47,199.30,0.0030,0.4152,193.61,204.16,12.7062,tokens/sec/user
total_token_throughput_avg,7433.95,2.32,7432.31,7435.59,0.0003,1.6418,7413.09,7454.81,12.7062,tokens/sec
