metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
http_req_receiving_p5,9103.80,0.50,9103.45,9104.15,0.0001,0.3504,9099.35,9108.25,12.7062,ms
active_prefill_throughput_p95,37826.85,8.78,37820.64,37833.06,0.0002,6.2102,37747.94,37905.76,12.7062,tokens/sec
effective_latency_p5,10858.01,0.93,10857.35,10858.67,0.0001,0.6568,10849.66,10866.35,12.7062,ms
e2e_output_token_throughput_max,56.36,2.74,54.42,58.29,0.0486,1.9357,31.76,80.95,12.7062,tokens/sec/user
effective_prefill_throughput_per_user_p95,840.05,0.16,839.94,840.17,0.0002,0.1156,838.58,841.52,12.7062,tokens/sec/user
usage_completion_tokens_p1,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_data_sent_std,0.15,0.00,0.15,0.15,0.0000,0.0000,0.15,0.15,12.7062,KB
effective_latency_avg,10868.08,0.91,10867.43,10868.72,0.0001,0.6459,10859.87,10876.28,12.7062,ms
input_sequence_length_sum,1906886.00,0.00,1906886.00,1906886.00,0.0000,0.0000,1906886.00,1906886.00,12.7062,tokens
inter_token_latency_p10,17.82,0.00,17.82,17.82,0.0001,0.0010,17.81,17.83,12.7062,ms
output_token_throughput_per_user_p10,51.37,0.00,51.36,51.37,0.0001,0.0035,51.32,51.41,12.7062,tokens/sec/user
usage_prompt_cache_read_tokens_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_dns_lookup_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_receiving_max,10549.94,10.03,10542.85,10557.04,0.0010,7.0955,10459.79,10640.10,12.7062,ms
http_req_connection_overhead_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
total_usage_prompt_cache_read_tokens_avg,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
effective_latency_max,12381.83,6.54,12377.20,12386.45,0.0005,4.6245,12323.07,12440.59,12.7062,ms
prefill_throughput_per_user_min,414.72,1.11,413.93,415.50,0.0027,0.7841,404.75,424.68,12.7062,tokens/sec/user
inter_chunk_latency_p75,16.49,0.00,16.48,16.49,0.0003,0.0034,16.44,16.53,12.7062,ms
http_req_chunks_received_p5,502.00,0.00,502.00,502.00,0.0000,0.0000,502.00,502.00,12.7062,count
credit_to_start_latency_sum,4685.13,99.28,4614.93,4755.33,0.0212,70.2008,3793.15,5577.12,12.7062,ms
decode_duration_p50,9438.05,0.50,9437.69,9438.40,0.0001,0.3550,9433.54,9442.56,12.7062,ms
e2e_output_token_throughput_p95,47.18,0.00,47.18,47.18,0.0000,0.0012,47.17,47.20,12.7062,tokens/sec/user
http_req_data_received_min,101.82,11.33,93.81,109.83,0.1112,8.0093,0.05,203.59,12.7062,KB
