metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
e2e_output_token_throughput_p25,18.71,0.54,18.32,19.09,0.0291,0.3847,13.82,23.59,12.7062,tokens/sec/user
http_req_data_sent_sum,7489.99,94.40,7423.24,7556.75,0.0126,66.7534,6641.81,8338.18,12.7062,KB
credit_to_start_latency_sum,4055.76,23.15,4039.39,4072.13,0.0057,16.3683,3847.78,4263.74,12.7062,ms
inter_token_latency_p99,22.93,0.63,22.48,23.37,0.0274,0.4443,17.28,28.57,12.7062,ms
time_to_first_output_token_max,29258.66,289.08,29054.25,29463.08,0.0099,204.4133,26661.35,31855.98,12.7062,ms
active_decode_throughput_std,2033.47,12.13,2024.89,2042.05,0.0060,8.5783,1924.47,2142.47,12.7062,tokens/sec
http_req_chunks_received_std,7.61,0.07,7.57,7.66,0.0088,0.0474,7.01,8.21,12.7062,count
total_usage_prompt_tokens_avg,1729873.00,21821.32,1714443.00,1745303.00,0.0126,15430.0000,1533816.26,1925929.74,12.7062,tokens
input_sequence_length_std,0.41,0.00,0.41,0.41,0.0016,0.0005,0.40,0.41,12.7062,tokens
http_req_receiving_p99,11721.28,314.27,11499.06,11943.51,0.0268,222.2247,8897.65,14544.92,12.7062,ms
decode_duration_min,5584.42,868.67,4970.18,6198.66,0.1556,614.2406,-2220.25,13389.09,12.7062,ms
http_req_waiting_min,305.89,7.72,300.43,311.35,0.0252,5.4602,236.52,375.27,12.7062,ms
http_req_connecting_p25,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
effective_latency_min,8191.12,1.50,8190.06,8192.18,0.0002,1.0624,8177.62,8204.62,12.7062,ms
credit_to_start_latency_p90,4.87,0.05,4.83,4.91,0.0109,0.0376,4.39,5.35,12.7062,ms
inter_chunk_latency_p25,13.00,0.01,12.99,13.00,0.0005,0.0042,12.94,13.05,12.7062,ms
total_usage_prompt_cache_read_tokens_avg,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_blocked_p75,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_data_sent_std,0.13,0.00,0.13,0.13,0.0016,0.0001,0.13,0.14,12.7062,KB
time_to_first_token_sum,22639684.41,111629.28,22560750.59,22718618.24,0.0049,78933.8243,21636735.08,23642633.74,12.7062,ms
http_req_chunks_sent_p1,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
e2e_output_token_throughput_p50,20.92,0.62,20.49,21.36,0.0295,0.4363,15.38,26.47,12.7062,tokens/sec/user
