metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
inter_chunk_latency_p50,60.83,0.43,60.52,61.13,0.0071,0.3059,56.94,64.72,12.7062,ms
http_req_data_sent_avg,4.62,0.00,4.62,4.62,0.0000,0.0000,4.62,4.62,12.7062,KB
http_req_dns_lookup_p99,1.24,0.11,1.16,1.32,0.0904,0.0792,0.23,2.24,12.7062,ms
http_req_data_sent_sum,10651.58,0.00,10651.58,10651.58,0.0000,0.0000,10651.58,10651.58,12.7062,KB
http_req_data_sent_p75,4.71,0.00,4.71,4.71,0.0000,0.0000,4.71,4.71,12.7062,KB
usage_prompt_cache_read_tokens_p1,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
output_token_count_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_total_p10,34137.64,117.12,34054.82,34220.45,0.0034,82.8163,33085.36,35189.92,12.7062,ms
http_req_data_received_avg,130.10,0.00,130.09,130.10,0.0000,0.0023,130.07,130.13,12.7062,KB
http_req_data_received_sum,299742.53,7.37,299737.32,299747.75,0.0000,5.2129,299676.30,299808.77,12.7062,KB
http_req_data_received_p75,130.76,0.00,130.76,130.76,0.0000,0.0010,130.75,130.77,12.7062,KB
e2e_output_token_throughput_p25,14.51,0.17,14.39,14.62,0.0115,0.1175,13.01,16.00,12.7062,tokens/sec/user
active_decode_throughput_std,2165.04,21.01,2150.19,2179.90,0.0097,14.8559,1976.28,2353.80,12.7062,tokens/sec
time_to_first_output_token_p5,1516.14,14.47,1505.91,1526.38,0.0095,10.2350,1386.10,1646.19,12.7062,ms
http_req_connection_reused_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ratio
input_sequence_length_avg,1036.17,0.00,1036.17,1036.17,0.0000,0.0000,1036.17,1036.17,12.7062,tokens
input_sequence_length_sum,2387336.00,0.00,2387336.00,2387336.00,0.0000,0.0000,2387336.00,2387336.00,12.7062,tokens
input_sequence_length_p75,1036.00,0.00,1036.00,1036.00,0.0000,0.0000,1036.00,1036.00,12.7062,tokens
usage_total_tokens_avg,1548.17,0.00,1548.17,1548.17,0.0000,0.0000,1548.17,1548.17,12.7062,tokens
usage_total_tokens_sum,3566984.00,0.00,3566984.00,3566984.00,0.0000,0.0000,3566984.00,3566984.00,12.7062,tokens
output_token_count_p1,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_duration_min,33549.60,41.88,33519.99,33579.21,0.0012,29.6120,33173.34,33925.86,12.7062,ms
usage_total_tokens_p75,1548.00,0.00,1548.00,1548.00,0.0000,0.0000,1548.00,1548.00,12.7062,tokens
osl_mismatch_count_avg,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,requests
usage_completion_tokens_p50,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
output_sequence_length_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
osl_mismatch_diff_pct_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
http_req_connection_reused_max,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,ratio
effective_decode_concurrency_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,requests
http_req_connection_reused_p95,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,ratio
usage_reasoning_tokens_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
usage_prompt_tokens_p25,1036.00,0.00,1036.00,1036.00,0.0000,0.0000,1036.00,1036.00,12.7062,tokens
http_req_blocked_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
