metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
http_req_connecting_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_duration_p95,6169.97,0.58,6169.57,6170.38,0.0001,0.4092,6164.78,6175.17,12.7062,ms
time_to_first_token_p75,177.89,0.13,177.79,177.98,0.0007,0.0919,176.72,179.05,12.7062,ms
time_to_first_output_token_std,19.24,0.13,19.15,19.34,0.0068,0.0931,18.06,20.43,12.7062,ms
prefill_throughput_per_user_p99,8031.89,33.43,8008.25,8055.53,0.0042,23.6404,7731.51,8332.27,12.7062,tokens/sec/user
inter_chunk_latency_std,1.06,0.03,1.04,1.08,0.0288,0.0216,0.79,1.33,12.7062,ms
usage_prompt_tokens_p5,1036.00,0.00,1036.00,1036.00,0.0000,0.0000,1036.00,1036.00,12.7062,tokens
credit_to_start_latency_p25,1.38,0.01,1.38,1.39,0.0044,0.0043,1.33,1.44,12.7062,ms
output_sequence_length_sum,100352.00,0.00,100352.00,100352.00,0.0000,0.0000,100352.00,100352.00,12.7062,tokens
http_req_duration_std,3.15,0.52,2.78,3.52,0.1646,0.3666,-1.51,7.81,12.7062,ms
effective_latency_p95,6171.43,0.57,6171.03,6171.83,0.0001,0.4000,6166.35,6176.51,12.7062,ms
active_prefill_throughput_per_user_p95,7596.66,4.02,7593.82,7599.51,0.0005,2.8449,7560.52,7632.81,12.7062,tokens/sec/user
time_to_second_token_sum,4282.06,6.07,4277.77,4286.36,0.0014,4.2923,4227.53,4336.60,12.7062,ms
inter_token_latency_p1,11.72,0.00,11.72,11.72,0.0001,0.0008,11.71,11.73,12.7062,ms
total_token_throughput_avg,1003.56,0.10,1003.49,1003.63,0.0001,0.0702,1002.67,1004.45,12.7062,tokens/sec
effective_total_throughput_avg,1002.91,0.10,1002.84,1002.98,0.0001,0.0701,1002.02,1003.80,12.7062,tokens/sec
request_latency_p95,6170.02,0.57,6169.61,6170.42,0.0001,0.4056,6164.86,6175.17,12.7062,ms
inter_token_latency_avg,11.74,0.00,11.74,11.74,0.0001,0.0006,11.74,11.75,12.7062,ms
usage_prompt_cache_read_tokens_max,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
request_latency_std,3.31,0.51,2.95,3.67,0.1546,0.3615,-1.29,7.90,12.7062,ms
http_req_waiting_min,127.47,0.89,126.84,128.10,0.0070,0.6317,119.45,135.50,12.7062,ms
http_req_chunks_received_p95,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,count
http_req_data_received_sum,24433.35,6.31,24428.89,24437.81,0.0003,4.4619,24376.66,24490.04,12.7062,KB
e2e_output_token_throughput_p90,83.06,0.00,83.06,83.06,0.0000,0.0006,83.05,83.07,12.7062,tokens/sec/user
output_token_throughput_per_user_p75,85.31,0.01,85.31,85.32,0.0001,0.0041,85.26,85.37,12.7062,tokens/sec/user
input_sequence_length_p95,1037.00,0.00,1037.00,1037.00,0.0000,0.0000,1037.00,1037.00,12.7062,tokens
http_req_receiving_max,6037.25,1.65,6036.08,6038.41,0.0003,1.1652,6022.44,6052.05,12.7062,ms
prefill_throughput_per_user_p75,6324.87,34.47,6300.50,6349.24,0.0054,24.3725,6015.19,6634.55,12.7062,tokens/sec/user
http_req_connecting_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
usage_reasoning_tokens_p95,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_duration_p1,6162.83,0.16,6162.71,6162.94,0.0000,0.1163,6161.35,6164.31,12.7062,ms
http_req_receiving_std,18.89,0.07,18.84,18.94,0.0035,0.0467,18.30,19.48,12.7062,ms
http_req_connection_overhead_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
effective_concurrency_p95,4.00,0.00,4.00,4.00,0.0000,0.0000,4.00,4.00,12.7062,requests
effective_decode_throughput_per_user_avg,82.98,0.01,82.97,82.98,0.0001,0.0061,82.90,83.05,12.7062,tokens/sec/user
effective_decode_throughput_p99,350.30,0.72,349.79,350.81,0.0021,0.5084,343.84,356.76,12.7062,tokens/sec
http_req_sending_sum,25.41,0.12,25.32,25.49,0.0047,0.0850,24.33,26.49,12.7062,ms
effective_latency_p1,6164.24,0.16,6164.12,6164.35,0.0000,0.1119,6162.81,6165.66,12.7062,ms
http_req_duration_avg,6167.18,0.61,6166.76,6167.61,0.0001,0.4285,6161.74,6172.63,12.7062,ms
http_req_connection_overhead_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
reasoning_token_count_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
output_sequence_length_p25,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
usage_completion_tokens_p95,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
effective_latency_avg,6168.66,0.62,6168.22,6169.10,0.0001,0.4405,6163.06,6174.26,12.7062,ms
request_latency_p1,6162.83,0.17,6162.71,6162.95,0.0000,0.1200,6161.30,6164.35,12.7062,ms
effective_prefill_throughput_per_user_p95,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens/sec/user
active_prefill_throughput_per_user_avg,6277.69,5.22,6274.00,6281.38,0.0008,3.6933,6230.76,6324.62,12.7062,tokens/sec/user
time_to_second_token_p25,10.67,0.00,10.67,10.67,0.0003,0.0022,10.64,10.70,12.7062,ms
http_req_connection_overhead_p99,2.56,0.07,2.51,2.60,0.0258,0.0466,1.96,3.15,12.7062,ms
effective_prefill_throughput_per_user_std,1083.42,0.30,1083.20,1083.63,0.0003,0.2121,1080.72,1086.11,12.7062,tokens/sec/user
http_req_chunks_received_p1,504.48,3.57,501.95,507.00,0.0071,2.5250,472.39,536.56,12.7062,count
request_latency_avg,6167.17,0.61,6166.74,6167.60,0.0001,0.4289,6161.72,6172.62,12.7062,ms
credit_to_start_latency_p95,1.51,0.03,1.49,1.54,0.0213,0.0228,1.22,1.80,12.7062,ms
http_req_data_sent_max,5.06,0.00,5.06,5.06,0.0000,0.0000,5.06,5.06,12.7062,KB
active_decode_throughput_per_user_p90,86.62,0.03,86.60,86.65,0.0004,0.0241,86.32,86.93,12.7062,tokens/sec/user
e2e_output_token_throughput_p50,83.02,0.01,83.01,83.03,0.0001,0.0064,82.94,83.10,12.7062,tokens/sec/user
input_sequence_length_p1,1036.00,0.00,1036.00,1036.00,0.0000,0.0000,1036.00,1036.00,12.7062,tokens
e2e_output_token_throughput_min,82.75,0.06,82.71,82.79,0.0007,0.0423,82.21,83.29,12.7062,tokens/sec/user
effective_prefill_throughput_p99,25307.46,61.57,25263.92,25350.99,0.0024,43.5350,24754.29,25860.62,12.7062,tokens/sec
http_req_chunks_received_avg,511.59,0.21,511.44,511.73,0.0004,0.1480,509.71,513.47,12.7062,count
reasoning_token_count_p99,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
input_sequence_length_avg,1036.10,0.00,1036.10,1036.10,0.0000,0.0000,1036.10,1036.10,12.7062,tokens
http_req_chunks_sent_p10,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
usage_reasoning_tokens_p1,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
active_total_throughput_p99,25307.46,61.57,25263.92,25350.99,0.0024,43.5350,24754.29,25860.62,12.7062,tokens/sec
time_to_first_output_token_p5,130.80,0.40,130.52,131.08,0.0030,0.2820,127.21,134.38,12.7062,ms
inter_chunk_latency_p5,11.53,0.00,11.53,11.53,0.0002,0.0014,11.51,11.55,12.7062,ms
usage_reasoning_tokens_avg,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
output_token_count_avg,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
effective_concurrency_avg,4.00,0.00,4.00,4.00,0.0000,0.0000,4.00,4.00,12.7062,requests
http_req_chunks_sent_p5,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
active_prefill_throughput_max,26071.92,124.38,25983.97,26159.86,0.0048,87.9469,24954.45,27189.39,12.7062,tokens/sec
http_req_waiting_p95,178.84,0.07,178.78,178.89,0.0004,0.0515,178.18,179.49,12.7062,ms
http_req_connection_overhead_p75,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
usage_completion_tokens_p1,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_sending_p25,0.09,0.00,0.09,0.09,0.0050,0.0003,0.08,0.09,12.7062,ms
usage_total_tokens_p90,1548.00,0.00,1548.00,1548.00,0.0000,0.0000,1548.00,1548.00,12.7062,tokens
