metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
http_req_receiving_p5,5982.07,0.29,5981.86,5982.27,0.0000,0.2031,5979.49,5984.65,12.7062,ms
active_prefill_throughput_p95,25435.37,124.31,25347.46,25523.27,0.0049,87.9039,24318.44,26552.29,12.7062,tokens/sec
effective_latency_p5,6164.17,1.26,6163.28,6165.07,0.0002,0.8935,6152.82,6175.53,12.7062,ms
e2e_output_token_throughput_max,90.56,10.41,83.20,97.92,0.1150,7.3624,-2.99,184.11,12.7062,tokens/sec/user
effective_prefill_throughput_per_user_p95,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens/sec/user
usage_completion_tokens_p1,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_data_sent_std,0.16,0.00,0.16,0.16,0.0000,0.0000,0.16,0.16,12.7062,KB
effective_latency_avg,6167.40,0.24,6167.23,6167.57,0.0000,0.1693,6165.25,6169.55,12.7062,ms
input_sequence_length_sum,208563.00,0.00,208563.00,208563.00,0.0000,0.0000,208563.00,208563.00,12.7062,tokens
inter_token_latency_p10,11.71,0.00,11.71,11.71,0.0000,0.0001,11.71,11.71,12.7062,ms
output_token_throughput_per_user_p10,84.80,0.01,84.79,84.81,0.0002,0.0096,84.68,84.93,12.7062,tokens/sec/user
usage_prompt_cache_read_tokens_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_dns_lookup_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_receiving_max,6029.05,1.45,6028.02,6030.07,0.0002,1.0250,6016.02,6042.07,12.7062,ms
http_req_connection_overhead_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
total_usage_prompt_cache_read_tokens_avg,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
effective_latency_max,6185.31,0.19,6185.18,6185.44,0.0000,0.1324,6183.63,6186.99,12.7062,ms
prefill_throughput_per_user_min,5279.04,45.46,5246.90,5311.18,0.0086,32.1435,4870.62,5687.46,12.7062,tokens/sec/user
inter_chunk_latency_p75,11.76,0.00,11.76,11.76,0.0001,0.0006,11.76,11.77,12.7062,ms
http_req_chunks_received_p5,501.75,0.35,501.50,502.00,0.0007,0.2500,498.57,504.93,12.7062,count
credit_to_start_latency_sum,277.72,1.89,276.38,279.06,0.0068,1.3399,260.70,294.75,12.7062,ms
decode_duration_p50,5983.64,0.30,5983.42,5983.86,0.0001,0.2157,5980.90,5986.38,12.7062,ms
e2e_output_token_throughput_p95,83.09,0.01,83.08,83.10,0.0002,0.0096,82.97,83.21,12.7062,tokens/sec/user
http_req_data_received_min,112.14,10.07,105.02,119.26,0.0898,7.1201,21.67,202.61,12.7062,KB
time_to_second_token_p75,21.48,0.19,21.35,21.61,0.0087,0.1325,19.80,23.16,12.7062,ms
http_req_data_sent_avg,4.56,0.00,4.56,4.56,0.0000,0.0000,4.56,4.56,12.7062,KB
inter_chunk_latency_sum,1174280.32,588.02,1173864.53,1174696.11,0.0005,415.7902,1168997.21,1179563.44,12.7062,ms
http_req_waiting_sum,33707.09,111.24,33628.43,33785.75,0.0033,78.6580,32707.64,34706.53,12.7062,ms
output_token_count_min,8.50,10.61,1.00,16.00,1.2478,7.5000,-86.80,103.80,12.7062,tokens
http_req_blocked_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_connecting_p1,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_connection_overhead_max,2.77,0.06,2.73,2.81,0.0207,0.0405,2.25,3.28,12.7062,ms
time_to_second_token_sum,4265.64,38.54,4238.40,4292.89,0.0090,27.2490,3919.41,4611.88,12.7062,ms
http_req_receiving_p95,6026.51,0.60,6026.09,6026.93,0.0001,0.4217,6021.15,6031.87,12.7062,ms
http_req_chunks_received_max,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,count
http_req_total_p90,6167.59,0.96,6166.91,6168.27,0.0002,0.6793,6158.96,6176.22,12.7062,ms
usage_reasoning_tokens_p1,84.68,5.34,80.90,88.45,0.0630,3.7750,36.71,132.64,12.7062,tokens
nvidia_energy_delay_product_avg,7641.09,3.30,7638.76,7643.42,0.0004,2.3305,7611.48,7670.70,12.7062,J*s
output_sequence_length_p1,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
tokens_in_flight_std,612.94,0.16,612.83,613.05,0.0003,0.1107,611.53,614.34,12.7062,tokens
inter_token_latency_p95,11.79,0.00,11.79,11.79,0.0001,0.0008,11.78,11.80,12.7062,ms
output_token_throughput_per_user_p95,85.42,0.01,85.42,85.43,0.0001,0.0038,85.38,85.47,12.7062,tokens/sec/user
usage_total_tokens_p1,1576.00,0.00,1576.00,1576.00,0.0000,0.0000,1576.00,1576.00,12.7062,tokens
http_req_dns_lookup_p95,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
active_prefill_throughput_per_user_std,408.99,5.99,404.75,413.22,0.0146,4.2321,355.21,462.76,12.7062,tokens/sec/user
request_latency_p1,6155.20,1.51,6154.13,6156.27,0.0002,1.0676,6141.64,6168.77,12.7062,ms
http_req_data_sent_p25,4.45,0.00,4.45,4.45,0.0000,0.0000,4.45,4.45,12.7062,KB
total_usage_prompt_tokens_avg,208563.00,0.00,208563.00,208563.00,0.0000,0.0000,208563.00,208563.00,12.7062,tokens
usage_completion_tokens_min,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
inter_chunk_latency_p99,12.98,0.14,12.88,13.08,0.0105,0.0965,11.75,14.21,12.7062,ms
active_total_throughput_max,25787.38,180.39,25659.82,25914.94,0.0070,127.5584,24166.60,27408.16,12.7062,tokens/sec
effective_decode_concurrency_std,0.64,0.00,0.64,0.64,0.0021,0.0010,0.63,0.65,12.7062,requests
http_req_data_received_p10,123.50,0.02,123.49,123.52,0.0002,0.0134,123.33,123.67,12.7062,KB
active_prefill_throughput_per_user_avg,6219.66,21.28,6204.61,6234.71,0.0034,15.0491,6028.45,6410.88,12.7062,tokens/sec/user
prefill_throughput_per_user_p5,5771.86,36.90,5745.78,5797.95,0.0064,26.0889,5440.37,6103.36,12.7062,tokens/sec/user
time_to_second_token_p99,56.19,0.57,55.78,56.59,0.0102,0.4047,51.04,61.33,12.7062,ms
effective_prefill_throughput_per_user_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens/sec/user
http_req_blocked_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
output_token_count_p10,208.30,19.94,194.20,222.40,0.0957,14.1000,29.14,387.46,12.7062,tokens
http_req_data_received_p5,122.68,0.13,122.59,122.78,0.0011,0.0931,121.50,123.87,12.7062,KB
reasoning_token_count_std,103.19,6.42,98.65,107.73,0.0622,4.5375,45.54,160.84,12.7062,tokens
http_req_connecting_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
effective_total_throughput_p99,25078.55,134.19,24983.67,25173.44,0.0054,94.8862,23872.91,26284.20,12.7062,tokens/sec
effective_decode_concurrency_avg,3.89,0.00,3.89,3.89,0.0001,0.0003,3.88,3.89,12.7062,requests
prefill_throughput_per_user_max,7892.17,87.64,7830.20,7954.14,0.0111,61.9702,7104.76,8679.57,12.7062,tokens/sec/user
http_req_data_received_max,125.85,0.03,125.82,125.87,0.0003,0.0234,125.55,126.15,12.7062,KB
e2e_output_token_throughput_p90,83.07,0.01,83.06,83.08,0.0001,0.0082,82.97,83.18,12.7062,tokens/sec/user
reasoning_token_count_avg,211.61,3.71,208.99,214.23,0.0175,2.6199,178.33,244.90,12.7062,tokens
usage_reasoning_tokens_min,73.00,1.41,72.00,74.00,0.0194,1.0000,60.29,85.71,12.7062,tokens
http_req_blocked_max,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
usage_prompt_cache_read_tokens_p1,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
effective_decode_throughput_p99,358.41,6.88,353.55,363.28,0.0192,4.8621,296.63,420.19,12.7062,tokens/sec
effective_decode_throughput_per_user_std,14.16,0.04,14.13,14.19,0.0030,0.0297,13.78,14.54,12.7062,tokens/sec/user
http_req_receiving_p90,6025.70,0.97,6025.02,6026.39,0.0002,0.6840,6017.01,6034.39,12.7062,ms
output_sequence_length_min,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
effective_latency_p90,6169.04,1.01,6168.32,6169.75,0.0002,0.7124,6159.98,6178.09,12.7062,ms
effective_concurrency_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,requests
usage_total_tokens_min,1576.00,0.00,1576.00,1576.00,0.0000,0.0000,1576.00,1576.00,12.7062,tokens
usage_completion_tokens_p10,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
decode_duration_p1,5972.13,0.48,5971.79,5972.47,0.0001,0.3382,5967.83,5976.43,12.7062,ms
effective_prefill_concurrency_std,0.63,0.00,0.63,0.64,0.0021,0.0010,0.62,0.65,12.7062,requests
http_req_data_received_p95,125.31,0.13,125.22,125.41,0.0010,0.0928,124.13,126.49,12.7062,KB
request_latency_min,5691.41,654.37,5228.70,6154.12,0.1150,462.7093,-187.87,11570.69,12.7062,ms
usage_completion_tokens_p5,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_blocked_p95,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
output_token_count_p95,410.85,3.04,408.70,413.00,0.0074,2.1500,383.53,438.17,12.7062,tokens
http_req_connection_overhead_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_chunks_received_p90,510.00,0.00,510.00,510.00,0.0000,0.0000,510.00,510.00,12.7062,count
effective_prefill_concurrency_avg,0.11,0.00,0.11,0.11,0.0033,0.0003,0.11,0.11,12.7062,requests
reasoning_token_count_p25,146.00,2.83,144.00,148.00,0.0194,2.0000,120.59,171.41,12.7062,tokens
http_req_connecting_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
effective_latency_p50,6167.34,0.66,6166.87,6167.80,0.0001,0.4659,6161.42,6173.26,12.7062,ms
usage_completion_tokens_max,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
output_token_throughput_avg,331.98,0.01,331.97,331.99,0.0000,0.0093,331.86,332.09,12.7062,tokens/sec
active_decode_throughput_p95,350.30,0.25,350.12,350.47,0.0007,0.1755,348.07,352.53,12.7062,tokens/sec
usage_reasoning_tokens_p10,118.50,4.95,115.00,122.00,0.0418,3.5000,74.03,162.97,12.7062,tokens
http_req_data_sent_p50,4.56,0.00,4.56,4.56,0.0000,0.0000,4.56,4.56,12.7062,KB
http_req_sending_p99,1.83,0.05,1.79,1.86,0.0277,0.0358,1.37,2.28,12.7062,ms
http_req_chunks_received_p50,510.00,0.00,510.00,510.00,0.0000,0.0000,510.00,510.00,12.7062,count
active_prefill_throughput_p99,25787.38,180.39,25659.82,25914.94,0.0070,127.5584,24166.60,27408.16,12.7062,tokens/sec
usage_completion_tokens_p95,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_chunks_sent_p95,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
usage_prompt_cache_read_tokens_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
usage_total_tokens_p10,1576.00,0.00,1576.00,1576.00,0.0000,0.0000,1576.00,1576.00,12.7062,tokens
active_total_throughput_p90,341.08,0.02,341.07,341.10,0.0001,0.0159,340.88,341.29,12.7062,tokens/sec
inter_token_latency_p75,11.73,0.00,11.73,11.73,0.0001,0.0004,11.73,11.74,12.7062,ms
output_token_throughput_per_user_p75,85.41,0.00,85.41,85.41,0.0000,0.0003,85.41,85.42,12.7062,tokens/sec/user
output_sequence_length_p5,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_connection_reused_avg,0.98,0.00,0.98,0.98,0.0000,0.0000,0.98,0.98,12.7062,ratio
request_latency_p10,6163.35,0.86,6162.74,6163.96,0.0001,0.6112,6155.58,6171.11,12.7062,ms
decode_duration_min,5508.91,654.15,5046.36,5971.47,0.1187,462.5536,-368.39,11386.21,12.7062,ms
inter_token_latency_sum,2298.00,1.15,2297.19,2298.82,0.0005,0.8137,2287.67,2308.34,12.7062,ms
output_token_throughput_per_user_sum,16718.53,10.16,16711.35,16725.71,0.0006,7.1823,16627.27,16809.79,12.7062,tokens/sec/user
time_to_first_output_token_p95,4331.18,261.54,4146.24,4516.12,0.0604,184.9394,1981.30,6681.05,12.7062,ms
http_req_connecting_p95,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
