metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
http_req_connecting_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_duration_p95,15522.57,6.00,15518.33,15526.82,0.0004,4.2432,15468.66,15576.49,12.7062,ms
time_to_first_token_p75,4378.66,2.47,4376.91,4380.41,0.0006,1.7467,4356.47,4400.85,12.7062,ms
time_to_first_output_token_std,1309.14,0.25,1308.96,1309.31,0.0002,0.1758,1306.90,1311.37,12.7062,ms
prefill_throughput_per_user_p99,1146.38,0.94,1145.72,1147.04,0.0008,0.6640,1137.94,1154.82,12.7062,tokens/sec/user
inter_chunk_latency_std,50.01,0.09,49.94,50.08,0.0019,0.0671,49.16,50.86,12.7062,ms
usage_prompt_tokens_p5,1036.00,0.00,1036.00,1036.00,0.0000,0.0000,1036.00,1036.00,12.7062,tokens
credit_to_start_latency_p25,3.40,0.00,3.40,3.40,0.0005,0.0013,3.38,3.42,12.7062,ms
output_sequence_length_sum,1310720.00,0.00,1310720.00,1310720.00,0.0000,0.0000,1310720.00,1310720.00,12.7062,tokens
http_req_duration_std,44.13,2.22,42.56,45.70,0.0504,1.5727,24.15,64.11,12.7062,ms
effective_latency_p95,15530.05,6.84,15525.22,15534.89,0.0004,4.8380,15468.58,15591.53,12.7062,ms
active_prefill_throughput_per_user_p95,436.55,0.79,436.00,437.11,0.0018,0.5554,429.50,443.61,12.7062,tokens/sec/user
time_to_second_token_sum,1227786.69,61.82,1227742.98,1227830.40,0.0001,43.7134,1227231.26,1228342.12,12.7062,ms
inter_token_latency_p1,20.47,0.00,20.47,20.48,0.0002,0.0026,20.44,20.51,12.7062,ms
total_token_throughput_avg,12807.73,0.12,12807.65,12807.82,0.0000,0.0866,12806.63,12808.83,12.7062,tokens/sec
effective_total_throughput_avg,12799.46,0.12,12799.38,12799.55,0.0000,0.0865,12798.36,12800.56,12.7062,tokens/sec
request_latency_p95,15522.62,6.02,15518.37,15526.88,0.0004,4.2564,15468.54,15576.71,12.7062,ms
inter_token_latency_avg,24.22,0.00,24.22,24.22,0.0001,0.0019,24.20,24.25,12.7062,ms
usage_prompt_cache_read_tokens_max,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
request_latency_std,44.12,2.27,42.51,45.72,0.0515,1.6072,23.69,64.54,12.7062,ms
http_req_waiting_min,297.61,0.83,297.03,298.20,0.0028,0.5837,290.20,305.03,12.7062,ms
http_req_chunks_received_p95,387.50,2.12,386.00,389.00,0.0055,1.5000,368.44,406.56,12.7062,count
http_req_data_received_sum,237249.84,680.42,236768.71,237730.97,0.0029,481.1309,231136.50,243363.19,12.7062,KB
e2e_output_token_throughput_p90,33.21,0.01,33.21,33.22,0.0002,0.0048,33.15,33.27,12.7062,tokens/sec/user
output_token_throughput_per_user_p75,46.08,0.00,46.08,46.09,0.0001,0.0029,46.05,46.12,12.7062,tokens/sec/user
input_sequence_length_p95,1037.00,0.00,1037.00,1037.00,0.0000,0.0000,1037.00,1037.00,12.7062,tokens
http_req_receiving_max,15003.70,7.16,14998.64,15008.77,0.0005,5.0651,14939.34,15068.06,12.7062,ms
prefill_throughput_per_user_p75,481.57,0.42,481.28,481.87,0.0009,0.2949,477.82,485.32,12.7062,tokens/sec/user
http_req_connecting_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
usage_reasoning_tokens_p95,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_duration_p1,15289.56,19.81,15275.55,15303.57,0.0013,14.0094,15111.55,15467.57,12.7062,ms
http_req_receiving_std,1307.95,0.25,1307.77,1308.13,0.0002,0.1789,1305.67,1310.22,12.7062,ms
http_req_connection_overhead_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
effective_concurrency_p95,128.00,0.00,128.00,128.00,0.0000,0.0000,128.00,128.00,12.7062,requests
effective_decode_throughput_per_user_avg,33.52,0.00,33.52,33.52,0.0000,0.0007,33.51,33.53,12.7062,tokens/sec/user
effective_decode_throughput_p99,8922.74,78.15,8867.48,8978.00,0.0088,55.2598,8220.60,9624.89,12.7062,tokens/sec
http_req_sending_sum,571.01,28.27,551.02,591.00,0.0495,19.9900,317.02,825.01,12.7062,ms
