metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
http_req_connecting_p75,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
request_latency_p1,6974.64,0.34,6974.40,6974.88,0.0000,0.2420,6971.57,6977.71,12.7062,ms
http_req_connecting_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
time_to_second_token_std,342.10,4.49,338.92,345.28,0.0131,3.1780,301.72,382.48,12.7062,ms
http_req_data_sent_min,4.22,0.00,4.22,4.22,0.0000,0.0000,4.22,4.22,12.7062,KB
time_to_first_token_max,3065.26,0.32,3065.03,3065.49,0.0001,0.2296,3062.35,3068.18,12.7062,ms
http_req_data_sent_p75,4.69,0.00,4.69,4.69,0.0000,0.0000,4.69,4.69,12.7062,KB
total_usage_prompt_cache_read_tokens_avg,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
inter_token_latency_max,15.52,0.00,15.52,15.52,0.0000,0.0003,15.51,15.52,12.7062,ms
usage_reasoning_tokens_std,105.10,0.69,104.61,105.60,0.0066,0.4910,98.86,111.34,12.7062,tokens
prefill_throughput_per_user_sum,398690.61,142.49,398589.85,398791.36,0.0004,100.7544,397410.40,399970.81,12.7062,tokens/sec/user
http_req_data_received_sum,70846.23,31.80,70823.74,70868.71,0.0004,22.4844,70560.54,71131.92,12.7062,KB
effective_prefill_concurrency_avg,4.28,0.00,4.27,4.28,0.0008,0.0025,4.24,4.31,12.7062,requests
active_total_throughput_p99,23911.66,6.85,23906.82,23916.51,0.0003,4.8436,23850.12,23973.21,12.7062,tokens/sec
reasoning_token_count_p99,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_dns_lookup_p99,1.06,0.01,1.06,1.07,0.0091,0.0069,0.98,1.15,12.7062,ms
usage_prompt_tokens_avg,1064.15,0.00,1064.15,1064.15,0.0000,0.0000,1064.15,1064.15,12.7062,tokens
effective_concurrency_std,0.29,0.00,0.29,0.29,0.0028,0.0006,0.29,0.30,12.7062,requests
http_req_chunks_received_sum,284976.00,113.14,284896.00,285056.00,0.0004,80.0000,283959.50,285992.50,12.7062,count
output_token_count_max,440.50,6.36,436.00,445.00,0.0144,4.5000,383.32,497.68,12.7062,tokens
output_sequence_length_p5,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_connection_overhead_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
usage_prompt_tokens_p25,1064.00,0.00,1064.00,1064.00,0.0000,0.0000,1064.00,1064.00,12.7062,tokens
usage_total_tokens_max,1577.00,0.00,1577.00,1577.00,0.0000,0.0000,1577.00,1577.00,12.7062,tokens
prefill_throughput_per_user_p10,353.70,0.14,353.60,353.81,0.0004,0.1012,352.42,354.99,12.7062,tokens/sec/user
osl_mismatch_diff_pct_p1,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
http_req_data_sent_std,0.15,0.00,0.15,0.15,0.0000,0.0000,0.15,0.15,12.7062,KB
output_token_throughput_per_user_p50,81.11,0.01,81.10,81.11,0.0001,0.0039,81.06,81.16,12.7062,tokens/sec/user
effective_decode_throughput_max,3301.07,440.26,2989.76,3612.37,0.1334,311.3080,-654.48,7256.61,12.7062,tokens/sec
effective_decode_concurrency_p50,16.00,0.00,16.00,16.00,0.0000,0.0000,16.00,16.00,12.7062,requests
active_decode_throughput_p90,1318.63,5.38,1314.83,1322.44,0.0041,3.8048,1270.29,1366.98,12.7062,tokens/sec
nvidia_output_tokens_per_joule_avg,1.00,0.00,1.00,1.00,0.0001,0.0001,1.00,1.00,12.7062,tokens/J
http_req_connection_reused_p5,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,ratio
effective_latency_p50,9303.71,1.30,9302.79,9304.63,0.0001,0.9228,9291.99,9315.43,12.7062,ms
decode_duration_p95,6629.66,1.40,6628.67,6630.65,0.0002,0.9884,6617.10,6642.22,12.7062,ms
prefill_throughput_per_user_p75,1573.17,3.70,1570.56,1575.79,0.0024,2.6154,1539.94,1606.41,12.7062,tokens/sec/user
prefill_throughput_per_user_min,347.12,0.03,347.09,347.14,0.0001,0.0239,346.81,347.42,12.7062,tokens/sec/user
http_req_data_received_p75,126.84,0.01,126.84,126.85,0.0000,0.0035,126.80,126.89,12.7062,KB
http_req_data_received_min,118.72,0.46,118.39,119.05,0.0039,0.3281,114.55,122.89,12.7062,KB
active_prefill_throughput_p90,6092.38,0.61,6091.95,6092.81,0.0001,0.4311,6086.90,6097.86,12.7062,tokens/sec
credit_to_start_latency_p90,1.48,0.01,1.47,1.48,0.0036,0.0038,1.43,1.52,12.7062,ms
usage_prompt_cache_read_tokens_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
usage_completion_tokens_p90,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_sending_p95,0.18,0.01,0.18,0.19,0.0310,0.0041,0.13,0.24,12.7062,ms
active_decode_throughput_per_user_p50,81.36,0.03,81.34,81.38,0.0004,0.0204,81.10,81.62,12.7062,tokens/sec/user
http_req_blocked_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
credit_to_start_latency_p10,0.99,0.02,0.97,1.00,0.0219,0.0153,0.79,1.18,12.7062,ms
request_throughput_avg,1.84,0.00,1.84,1.84,0.0001,0.0001,1.83,1.84,12.7062,requests/sec
inter_chunk_latency_p50,12.33,0.00,12.33,12.33,0.0000,0.0003,12.33,12.33,12.7062,ms
http_req_connection_overhead_max,2.80,0.08,2.74,2.86,0.0286,0.0567,2.08,3.52,12.7062,ms
time_to_first_token_p99,3065.18,0.27,3064.99,3065.37,0.0001,0.1918,3062.74,3067.62,12.7062,ms
effective_prefill_throughput_per_user_max,3059.87,1.48,3058.82,3060.91,0.0005,1.0453,3046.59,3073.15,12.7062,tokens/sec/user
active_decode_throughput_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens/sec
inter_token_latency_p99,15.51,0.00,15.51,15.51,0.0000,0.0002,15.51,15.52,12.7062,ms
usage_completion_tokens_p10,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
usage_prompt_cache_read_tokens_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
e2e_output_token_throughput_p95,73.40,0.00,73.39,73.40,0.0000,0.0023,73.37,73.42,12.7062,tokens/sec/user
credit_to_start_latency_p75,1.34,0.02,1.33,1.36,0.0125,0.0119,1.19,1.50,12.7062,ms
http_req_connecting_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
tokens_in_flight_p50,19576.53,0.20,19576.39,19576.67,0.0000,0.1389,19574.77,19578.30,12.7062,tokens
active_prefill_throughput_min,347.13,0.03,347.10,347.15,0.0001,0.0220,346.85,347.41,12.7062,tokens/sec
credit_to_start_latency_min,0.85,0.03,0.83,0.87,0.0325,0.0196,0.60,1.10,12.7062,ms
prefill_throughput_per_user_std,599.50,0.63,599.06,599.95,0.0011,0.4468,593.83,605.18,12.7062,tokens/sec/user
http_req_sending_p90,0.14,0.00,0.14,0.14,0.0069,0.0007,0.13,0.15,12.7062,ms
http_req_data_received_std,0.83,0.06,0.79,0.88,0.0773,0.0455,0.25,1.41,12.7062,KB
output_sequence_length_avg,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_receiving_avg,6380.64,2.59,6378.81,6382.48,0.0004,1.8328,6357.36,6403.93,12.7062,ms
usage_completion_tokens_p75,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
usage_prompt_cache_read_tokens_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
usage_prompt_cache_read_tokens_p75,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
