metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
http_req_receiving_p5,6567.55,1.22,6566.69,6568.41,0.0002,0.8600,6556.62,6578.48,12.7062,ms
active_prefill_throughput_p95,28570.96,9.78,28564.04,28577.88,0.0003,6.9179,28483.06,28658.86,12.7062,tokens/sec
effective_latency_p5,7208.59,1.65,7207.42,7209.75,0.0002,1.1645,7193.79,7223.38,12.7062,ms
e2e_output_token_throughput_max,71.18,0.02,71.16,71.19,0.0003,0.0141,71.00,71.36,12.7062,tokens/sec/user
effective_prefill_throughput_per_user_p95,1660.89,1.58,1659.78,1662.01,0.0010,1.1158,1646.72,1675.07,12.7062,tokens/sec/user
usage_completion_tokens_p1,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_data_sent_std,0.15,0.00,0.15,0.15,0.0000,0.0000,0.15,0.15,12.7062,KB
effective_latency_avg,7214.40,0.31,7214.18,7214.62,0.0000,0.2196,7211.61,7217.19,12.7062,ms
input_sequence_length_sum,715109.00,0.00,715109.00,715109.00,0.0000,0.0000,715109.00,715109.00,12.7062,tokens
inter_token_latency_p10,12.85,0.00,12.85,12.85,0.0002,0.0016,12.83,12.87,12.7062,ms
output_token_throughput_per_user_p10,77.74,0.00,77.73,77.74,0.0000,0.0017,77.71,77.76,12.7062,tokens/sec/user
usage_prompt_cache_read_tokens_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_dns_lookup_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_receiving_max,6920.63,1.61,6919.49,6921.77,0.0002,1.1411,6906.13,6935.13,12.7062,ms
http_req_connection_overhead_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
total_usage_prompt_cache_read_tokens_avg,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
effective_latency_max,7242.24,10.55,7234.78,7249.70,0.0015,7.4602,7147.45,7337.03,12.7062,ms
prefill_throughput_per_user_min,1593.60,9.65,1586.77,1600.42,0.0061,6.8217,1506.92,1680.27,12.7062,tokens/sec/user
inter_chunk_latency_p75,12.92,0.00,12.92,12.92,0.0001,0.0008,12.91,12.93,12.7062,ms
http_req_chunks_received_p5,501.50,0.71,501.00,502.00,0.0014,0.5000,495.15,507.85,12.7062,count
credit_to_start_latency_sum,847.03,18.07,834.25,859.81,0.0213,12.7803,684.64,1009.41,12.7062,ms
decode_duration_p50,6570.08,0.34,6569.84,6570.32,0.0001,0.2434,6566.99,6573.17,12.7062,ms
e2e_output_token_throughput_p95,71.04,0.01,71.03,71.05,0.0002,0.0099,70.92,71.17,12.7062,tokens/sec/user
http_req_data_received_min,112.21,3.47,109.75,114.66,0.0309,2.4512,81.06,143.35,12.7062,KB
time_to_second_token_p75,7.82,0.14,7.72,7.92,0.0181,0.1002,6.55,9.09,12.7062,ms
http_req_data_sent_avg,4.56,0.00,4.56,4.56,0.0000,0.0000,4.56,4.56,12.7062,KB
inter_chunk_latency_sum,4429242.95,440.43,4428931.52,4429554.38,0.0001,311.4306,4425285.84,4433200.05,12.7062,ms
http_req_blocked_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
output_token_count_min,9.00,1.41,8.00,10.00,0.1571,1.0000,-3.71,21.71,12.7062,tokens
http_req_waiting_sum,417641.61,616.52,417205.66,418077.56,0.0015,435.9468,412102.38,423180.84,12.7062,ms
http_req_connecting_p1,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_connection_overhead_max,2.88,0.14,2.78,2.98,0.0480,0.0978,1.64,4.12,12.7062,ms
time_to_second_token_sum,19801.57,197.64,19661.82,19941.32,0.0100,139.7499,18025.88,21577.26,12.7062,ms
http_req_receiving_p95,6913.95,1.05,6913.21,6914.69,0.0002,0.7410,6904.54,6923.37,12.7062,ms
http_req_chunks_received_max,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,count
http_req_total_p90,7215.97,0.66,7215.50,7216.44,0.0001,0.4698,7210.00,7221.94,12.7062,ms
usage_reasoning_tokens_p1,86.21,2.12,84.71,87.71,0.0246,1.5000,67.15,105.27,12.7062,tokens
nvidia_energy_delay_product_avg,2841.57,1.29,2840.66,2842.49,0.0005,0.9152,2829.94,2853.20,12.7062,J*s
output_sequence_length_p1,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
tokens_in_flight_std,2570.92,0.51,2570.56,2571.28,0.0002,0.3634,2566.30,2575.54,12.7062,tokens
inter_token_latency_p95,13.53,0.00,13.53,13.53,0.0002,0.0017,13.51,13.55,12.7062,ms
output_token_throughput_per_user_p95,77.82,0.02,77.80,77.83,0.0003,0.0175,77.59,78.04,12.7062,tokens/sec/user
usage_total_tokens_p1,1576.00,0.00,1576.00,1576.00,0.0000,0.0000,1576.00,1576.00,12.7062,tokens
http_req_dns_lookup_p95,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
active_prefill_throughput_per_user_std,282.93,1.59,281.81,284.05,0.0056,1.1226,268.66,297.19,12.7062,tokens/sec/user
request_latency_p1,7197.54,0.99,7196.84,7198.24,0.0001,0.7006,7188.63,7206.44,12.7062,ms
http_req_data_sent_p25,4.47,0.00,4.47,4.47,0.0000,0.0000,4.47,4.47,12.7062,KB
total_usage_prompt_tokens_avg,715109.00,0.00,715109.00,715109.00,0.0000,0.0000,715109.00,715109.00,12.7062,tokens
usage_completion_tokens_min,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
inter_chunk_latency_p99,14.58,0.18,14.45,14.71,0.0123,0.1269,12.97,16.19,12.7062,ms
active_total_throughput_max,28700.25,17.77,28687.69,28712.82,0.0006,12.5623,28540.64,28859.87,12.7062,tokens/sec
effective_decode_concurrency_std,4.41,0.00,4.41,4.42,0.0010,0.0030,4.37,4.45,12.7062,requests
http_req_data_received_p10,123.49,0.10,123.42,123.56,0.0008,0.0739,122.55,124.43,12.7062,KB
active_prefill_throughput_per_user_avg,1748.49,2.96,1746.40,1750.58,0.0017,2.0895,1721.94,1775.04,12.7062,tokens/sec/user
prefill_throughput_per_user_p5,1644.32,3.84,1641.60,1647.03,0.0023,2.7187,1609.77,1678.86,12.7062,tokens/sec/user
time_to_second_token_p99,361.81,0.09,361.75,361.88,0.0002,0.0625,361.02,362.61,12.7062,ms
effective_prefill_throughput_per_user_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens/sec/user
http_req_blocked_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
output_token_count_p10,205.95,0.35,205.70,206.20,0.0017,0.2500,202.77,209.13,12.7062,tokens
http_req_data_received_p5,122.67,0.20,122.53,122.82,0.0017,0.1444,120.84,124.51,12.7062,KB
reasoning_token_count_std,98.30,1.08,97.54,99.07,0.0110,0.7658,88.57,108.03,12.7062,tokens
http_req_connecting_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
effective_total_throughput_p99,28508.71,15.72,28497.59,28519.82,0.0006,11.1154,28367.47,28649.94,12.7062,tokens/sec
effective_decode_concurrency_avg,14.61,0.00,14.61,14.62,0.0001,0.0014,14.60,14.63,12.7062,requests
prefill_throughput_per_user_max,3653.20,12.20,3644.58,3661.83,0.0033,8.6264,3543.59,3762.81,12.7062,tokens/sec/user
http_req_data_received_max,125.91,0.03,125.88,125.93,0.0003,0.0244,125.60,126.22,12.7062,KB
e2e_output_token_throughput_p90,71.03,0.01,71.02,71.04,0.0002,0.0081,70.93,71.13,12.7062,tokens/sec/user
reasoning_token_count_avg,214.07,1.38,213.10,215.05,0.0064,0.9725,201.72,226.43,12.7062,tokens
usage_reasoning_tokens_min,77.50,9.19,71.00,84.00,0.1186,6.5000,-5.09,160.09,12.7062,tokens
http_req_blocked_max,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
usage_prompt_cache_read_tokens_p1,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
effective_decode_throughput_p99,1281.98,2.04,1280.54,1283.42,0.0016,1.4392,1263.69,1300.26,12.7062,tokens/sec
effective_decode_throughput_per_user_std,21.94,0.01,21.93,21.95,0.0006,0.0090,21.82,22.05,12.7062,tokens/sec/user
http_req_receiving_p90,6573.58,0.21,6573.43,6573.72,0.0000,0.1463,6571.72,6575.44,12.7062,ms
output_sequence_length_min,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
effective_latency_p90,7217.29,0.64,7216.83,7217.74,0.0001,0.4560,7211.49,7223.08,12.7062,ms
effective_concurrency_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,requests
usage_total_tokens_min,1576.00,0.00,1576.00,1576.00,0.0000,0.0000,1576.00,1576.00,12.7062,tokens
usage_completion_tokens_p10,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
decode_duration_p1,6555.79,0.21,6555.63,6555.94,0.0000,0.1510,6553.87,6557.70,12.7062,ms
effective_prefill_concurrency_std,4.40,0.00,4.40,4.41,0.0010,0.0032,4.36,4.44,12.7062,requests
http_req_data_received_p95,125.26,0.05,125.23,125.29,0.0004,0.0320,124.86,125.67,12.7062,KB
request_latency_min,7193.43,2.02,7192.01,7194.86,0.0003,1.4287,7175.28,7211.59,12.7062,ms
usage_completion_tokens_p5,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_blocked_p95,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
output_token_count_p95,399.00,2.83,397.00,401.00,0.0071,2.0000,373.59,424.41,12.7062,tokens
http_req_connection_overhead_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_chunks_received_p90,510.00,0.00,510.00,510.00,0.0000,0.0000,510.00,510.00,12.7062,count
effective_prefill_concurrency_avg,1.38,0.00,1.38,1.38,0.0014,0.0014,1.36,1.40,12.7062,requests
reasoning_token_count_p25,149.00,1.41,148.00,150.00,0.0095,1.0000,136.29,161.71,12.7062,tokens
http_req_connecting_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
effective_latency_p50,7213.98,0.15,7213.87,7214.08,0.0000,0.1044,7212.65,7215.31,12.7062,ms
usage_completion_tokens_max,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
output_token_throughput_avg,1135.18,0.05,1135.14,1135.21,0.0000,0.0354,1134.73,1135.63,12.7062,tokens/sec
active_decode_throughput_p95,1273.77,0.36,1273.51,1274.02,0.0003,0.2536,1270.54,1276.99,12.7062,tokens/sec
usage_reasoning_tokens_p10,127.00,1.41,126.00,128.00,0.0111,1.0000,114.29,139.71,12.7062,tokens
http_req_data_sent_p50,4.57,0.00,4.57,4.57,0.0000,0.0000,4.57,4.57,12.7062,KB
http_req_sending_p99,1.77,0.03,1.75,1.79,0.0162,0.0203,1.52,2.03,12.7062,ms
