metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
osl_mismatch_diff_pct_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
http_req_waiting_min,277.38,11.60,269.18,285.59,0.0418,8.2047,173.13,381.63,12.7062,ms
effective_prefill_throughput_p90,45843.42,78.37,45788.00,45898.84,0.0017,55.4176,45139.27,46547.57,12.7062,tokens/sec
http_req_chunks_sent_min,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
usage_prompt_tokens_p75,1064.00,0.00,1064.00,1064.00,0.0000,0.0000,1064.00,1064.00,12.7062,tokens
http_req_chunks_received_max,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,count
http_req_chunks_received_std,2.58,0.40,2.30,2.87,0.1550,0.2832,-1.01,6.18,12.7062,count
request_latency_p1,14471.36,23.48,14454.76,14487.96,0.0016,16.6021,14260.41,14682.31,12.7062,ms
output_token_count_p25,239.50,0.71,239.00,240.00,0.0030,0.5000,233.15,245.85,12.7062,tokens
http_req_receiving_max,18071.92,9.16,18065.45,18078.40,0.0005,6.4748,17989.65,18154.20,12.7062,ms
time_to_first_token_p1,634.08,19.43,620.34,647.82,0.0306,13.7401,459.50,808.67,12.7062,ms
time_to_second_token_std,83.98,0.01,83.97,83.98,0.0001,0.0038,83.93,84.03,12.7062,ms
usage_total_tokens_p10,1576.00,0.00,1576.00,1576.00,0.0000,0.0000,1576.00,1576.00,12.7062,tokens
output_token_count_p95,399.00,1.41,398.00,400.00,0.0035,1.0000,386.29,411.71,12.7062,tokens
output_token_throughput_per_user_p90,30.52,0.02,30.51,30.53,0.0005,0.0111,30.38,30.66,12.7062,tokens/sec/user
usage_prompt_cache_read_tokens_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
usage_total_tokens_avg,1576.17,0.00,1576.17,1576.17,0.0000,0.0000,1576.17,1576.17,12.7062,tokens
reasoning_token_count_min,64.00,15.56,53.00,75.00,0.2431,11.0000,-75.77,203.77,12.7062,tokens
active_prefill_throughput_min,179.49,0.33,179.25,179.72,0.0019,0.2365,176.48,182.49,12.7062,tokens/sec
http_req_blocked_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_dns_lookup_p75,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_connecting_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
usage_reasoning_tokens_avg,248.53,0.58,248.12,248.94,0.0023,0.4100,243.32,253.74,12.7062,tokens
tokens_in_flight_avg,330326.30,242.91,330154.54,330498.07,0.0007,171.7642,328143.83,332508.78,12.7062,tokens
usage_total_tokens_p50,1576.00,0.00,1576.00,1576.00,0.0000,0.0000,1576.00,1576.00,12.7062,tokens
