metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
http_req_data_received_p1,19.63,0.93,18.97,20.29,0.0475,0.6599,11.25,28.02,12.7062,KB
output_sequence_length_min,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
reasoning_token_count_avg,0.75,0.08,0.69,0.80,0.1083,0.0572,0.02,1.47,12.7062,tokens
input_sequence_length_p25,1033.00,0.00,1033.00,1033.00,0.0000,0.0000,1033.00,1033.00,12.7062,tokens
decode_duration_avg,2620.54,4.82,2617.13,2623.95,0.0018,3.4109,2577.20,2663.88,12.7062,ms
active_prefill_throughput_per_user_min,2034.48,36.49,2008.68,2060.28,0.0179,25.7993,1706.67,2362.29,12.7062,tokens/sec/user
http_req_duration_min,2741.81,0.19,2741.67,2741.95,0.0001,0.1379,2740.06,2743.56,12.7062,ms
http_req_connection_reused_avg,0.99,0.00,0.99,0.99,0.0001,0.0000,0.99,0.99,12.7062,ratio
prefill_throughput_per_user_p50,5065.95,70.97,5015.77,5116.14,0.0140,50.1828,4428.32,5703.59,12.7062,tokens/sec/user
inter_chunk_latency_min,3.59,2.85,1.57,5.60,0.7960,2.0179,-22.06,29.23,12.7062,ms
usage_completion_tokens_p75,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
decode_duration_max,2920.56,26.26,2901.99,2939.12,0.0090,18.5655,2684.66,3156.46,12.7062,ms
request_latency_p50,2824.73,5.99,2820.50,2828.97,0.0021,4.2366,2770.90,2878.56,12.7062,ms
http_req_chunks_sent_p99,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
usage_prompt_tokens_p90,1033.00,0.00,1033.00,1033.00,0.0000,0.0000,1033.00,1033.00,12.7062,tokens
http_req_data_received_min,15.18,4.65,11.90,18.47,0.3062,3.2876,-26.59,56.96,12.7062,KB
prefill_throughput_per_user_p95,7193.30,148.66,7088.18,7298.42,0.0207,105.1210,5857.61,8528.99,12.7062,tokens/sec/user
output_token_count_p90,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_waiting_p5,143.48,2.98,141.37,145.58,0.0208,2.1079,116.69,170.26,12.7062,ms
http_req_data_sent_p10,4.44,0.01,4.43,4.45,0.0022,0.0068,4.35,4.53,12.7062,KB
active_decode_throughput_per_user_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens/sec/user
output_sequence_length_p90,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_chunks_received_p5,73.00,1.41,72.00,74.00,0.0194,1.0000,60.29,85.71,12.7062,count
time_to_second_token_p25,14.46,0.52,14.09,14.83,0.0362,0.3698,9.76,19.16,12.7062,ms
credit_to_start_latency_p25,0.38,0.00,0.38,0.38,0.0009,0.0003,0.38,0.39,12.7062,ms
effective_total_throughput_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens/sec
decode_duration_p50,2620.99,7.83,2615.45,2626.52,0.0030,5.5343,2550.67,2691.31,12.7062,ms
active_prefill_throughput_per_user_p90,5470.88,69.76,5421.55,5520.21,0.0128,49.3280,4844.11,6097.65,12.7062,tokens/sec/user
time_to_first_output_token_p1,115.56,5.26,111.84,119.28,0.0455,3.7206,68.29,162.84,12.7062,ms
