metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
http_req_receiving_p5,7167.22,4.05,7164.36,7170.08,0.0006,2.8632,7130.84,7203.60,12.7062,ms
active_prefill_throughput_p95,34386.36,37.89,34359.57,34413.15,0.0011,26.7889,34045.97,34726.75,12.7062,tokens/sec
effective_latency_p5,8364.77,0.46,8364.45,8365.10,0.0001,0.3262,8360.63,8368.92,12.7062,ms
e2e_output_token_throughput_max,68.99,1.58,67.87,70.10,0.0229,1.1161,54.80,83.17,12.7062,tokens/sec/user
effective_prefill_throughput_per_user_p95,1033.59,0.77,1033.04,1034.13,0.0007,0.5429,1026.69,1040.49,12.7062,tokens/sec/user
usage_completion_tokens_p1,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_data_sent_std,0.15,0.00,0.15,0.15,0.0000,0.0000,0.15,0.15,12.7062,KB
effective_latency_avg,8371.41,1.08,8370.65,8372.17,0.0001,0.7620,8361.73,8381.09,12.7062,ms
input_sequence_length_sum,1225903.00,0.00,1225903.00,1225903.00,0.0000,0.0000,1225903.00,1225903.00,12.7062,tokens
inter_token_latency_p10,14.03,0.00,14.03,14.03,0.0003,0.0025,14.00,14.06,12.7062,ms
output_token_throughput_per_user_p10,68.47,0.00,68.47,68.47,0.0000,0.0011,68.46,68.49,12.7062,tokens/sec/user
usage_prompt_cache_read_tokens_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_dns_lookup_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_receiving_max,8072.85,10.25,8065.60,8080.10,0.0013,7.2490,7980.74,8164.95,12.7062,ms
http_req_connection_overhead_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
total_usage_prompt_cache_read_tokens_avg,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
effective_latency_max,8690.40,13.57,8680.80,8699.99,0.0016,9.5933,8568.50,8812.29,12.7062,ms
