metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
request_latency_p95,8136.30,3.95,8133.51,8139.09,0.0005,2.7930,8100.81,8171.79,12.7062,ms
http_req_chunks_received_max,510.00,0.00,510.00,510.00,0.0000,0.0000,510.00,510.00,12.7062,count
active_decode_throughput_avg,8315.44,0.55,8315.06,8315.83,0.0001,0.3856,8310.54,8320.34,12.7062,tokens/sec
http_req_blocked_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
output_sequence_length_p5,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
time_to_second_token_sum,1128267.13,992.63,1127565.24,1128969.02,0.0009,701.8927,1119348.74,1137185.52,12.7062,ms
time_to_second_token_p1,6.70,0.47,6.37,7.03,0.0697,0.3304,2.50,10.90,12.7062,ms
http_req_data_received_p90,140.69,0.09,140.63,140.75,0.0006,0.0613,139.91,141.47,12.7062,KB
nvidia_energy_per_user_avg,2017.76,0.20,2017.62,2017.90,0.0001,0.1425,2015.95,2019.57,12.7062,joules/user
usage_prompt_tokens_p75,1040.00,0.00,1040.00,1040.00,0.0000,0.0000,1040.00,1040.00,12.7062,tokens
active_total_throughput_std,28827.41,36.73,28801.44,28853.38,0.0013,25.9704,28497.42,29157.39,12.7062,tokens/sec
credit_to_start_latency_std,3.15,0.46,2.83,3.48,0.1447,0.3228,-0.95,7.25,12.7062,ms
http_req_data_received_p25,133.67,0.15,133.56,133.78,0.0011,0.1066,132.32,135.02,12.7062,KB
effective_total_throughput_p95,112506.25,821.59,111925.30,113087.20,0.0073,580.9523,105124.55,119887.95,12.7062,tokens/sec
credit_to_start_latency_p10,2.58,1.25,1.69,3.46,0.4858,0.8850,-8.67,13.82,12.7062,ms
http_req_total_p75,8126.27,2.10,8124.78,8127.76,0.0003,1.4870,8107.38,8145.16,12.7062,ms
output_token_throughput_per_user_p95,89.83,0.03,89.81,89.85,0.0003,0.0193,89.59,90.08,12.7062,tokens/sec/user
effective_prefill_throughput_per_user_avg,211.08,0.78,210.53,211.63,0.0037,0.5512,204.08,218.08,12.7062,tokens/sec/user
usage_completion_tokens_p99,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
prefill_throughput_per_user_avg,913.40,2.96,911.30,915.49,0.0032,2.0956,886.77,940.02,12.7062,tokens/sec/user
effective_prefill_throughput_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens/sec
time_to_first_token_p75,2041.96,0.61,2041.53,2042.39,0.0003,0.4286,2036.51,2047.41,12.7062,ms
output_sequence_length_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
