metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
http_req_receiving_avg,29636.86,6.45,29632.30,29641.42,0.0002,4.5598,29578.92,29694.80,12.7062,ms
effective_concurrency_p50,32.00,0.00,32.00,32.00,0.0000,0.0000,32.00,32.00,12.7062,requests
effective_decode_throughput_per_user_p95,18.38,0.04,18.35,18.41,0.0023,0.0297,18.00,18.76,12.7062,tokens/sec/user
http_req_waiting_p95,1579.24,9.75,1572.35,1586.13,0.0062,6.8910,1491.68,1666.80,12.7062,ms
http_req_duration_p25,29737.17,45.95,29704.68,29769.66,0.0015,32.4923,29324.32,30150.02,12.7062,ms
active_prefill_throughput_avg,40874.89,298.14,40664.07,41085.70,0.0073,210.8187,38196.18,43553.59,12.7062,tokens/sec
http_req_chunks_sent_p95,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
http_req_sending_std,0.96,0.13,0.87,1.06,0.1387,0.0943,-0.24,2.16,12.7062,ms
http_req_waiting_p90,1552.27,0.25,1552.09,1552.45,0.0002,0.1796,1549.99,1554.55,12.7062,ms
output_token_count_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
inter_chunk_latency_p25,56.86,0.01,56.85,56.86,0.0002,0.0070,56.77,56.95,12.7062,ms
credit_to_start_latency_sum,520.69,17.74,508.15,533.23,0.0341,12.5444,361.30,680.08,12.7062,ms
http_req_duration_p10,29530.99,71.98,29480.09,29581.89,0.0024,50.8998,28884.25,30177.74,12.7062,ms
http_req_dns_lookup_p99,1.16,0.01,1.15,1.16,0.0079,0.0065,1.08,1.24,12.7062,ms
http_req_total_std,690.57,18.38,677.58,703.57,0.0266,12.9993,525.40,855.75,12.7062,ms
reasoning_token_count_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
usage_prompt_tokens_p10,1062.00,0.00,1062.00,1062.00,0.0000,0.0000,1062.00,1062.00,12.7062,tokens
effective_latency_p95,31392.49,50.70,31356.64,31428.34,0.0016,35.8483,30937.00,31847.99,12.7062,ms
http_req_connection_overhead_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
effective_prefill_throughput_per_user_max,9684.08,315.44,9461.03,9907.13,0.0326,223.0495,6849.96,12518.19,12.7062,tokens/sec/user
inter_chunk_latency_p10,55.41,0.08,55.36,55.46,0.0014,0.0537,54.73,56.09,12.7062,ms
http_req_receiving_p50,29625.42,14.91,29614.87,29635.96,0.0005,10.5425,29491.46,29759.37,12.7062,ms
http_req_blocked_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_connection_reused_p95,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,ratio
http_req_sending_p99,2.00,0.00,2.00,2.00,0.0014,0.0020,1.97,2.02,12.7062,ms
effective_latency_p90,31296.26,78.19,31240.97,31351.55,0.0025,55.2885,30593.75,31998.77,12.7062,ms
active_prefill_throughput_p50,23122.34,374.32,22857.65,23387.02,0.0162,264.6847,19759.20,26485.47,12.7062,tokens/sec
time_to_second_token_p95,337.32,1.06,336.56,338.07,0.0032,0.7523,327.76,346.87,12.7062,ms
output_token_count_p99,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_chunks_received_p50,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,count
usage_reasoning_tokens_p1,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_blocked_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_total_p99,31393.89,50.56,31358.14,31429.65,0.0016,35.7510,30939.63,31848.15,12.7062,ms
osl_mismatch_diff_pct_max,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
total_usage_reasoning_tokens_avg,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
effective_prefill_throughput_per_user_std,634.29,21.74,618.92,649.66,0.0343,15.3693,439.01,829.58,12.7062,tokens/sec/user
http_req_dns_lookup_p25,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
usage_prompt_cache_read_tokens_max,1056.00,0.00,1056.00,1056.00,0.0000,0.0000,1056.00,1056.00,12.7062,tokens
effective_prefill_concurrency_p95,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,requests
time_to_first_token_p50,178.52,7.71,173.06,183.97,0.0432,5.4530,109.23,247.80,12.7062,ms
http_req_dns_lookup_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_sending_p25,0.16,0.00,0.15,0.16,0.0085,0.0009,0.14,0.17,12.7062,ms
prefill_throughput_per_user_p1,645.89,1.92,644.53,647.25,0.0030,1.3600,628.61,663.17,12.7062,tokens/sec/user
decode_duration_p50,29625.42,14.91,29614.87,29635.96,0.0005,10.5423,29491.46,29759.37,12.7062,ms
output_sequence_length_p10,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
output_token_count_p25,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
effective_prefill_concurrency_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,requests
osl_mismatch_diff_pct_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
effective_prefill_throughput_per_user_p99,2625.07,133.66,2530.56,2719.58,0.0509,94.5094,1424.22,3825.93,12.7062,tokens/sec/user
