metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
http_req_connecting_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
output_token_throughput_per_user_p90,3.78,0.00,3.78,3.78,0.0008,0.0020,3.75,3.81,12.7062,tokens/sec/user
http_req_chunks_received_p10,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,count
output_token_count_p25,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
e2e_output_token_throughput_p25,3.57,0.01,3.56,3.57,0.0024,0.0060,3.49,3.64,12.7062,tokens/sec/user
http_req_waiting_std,1589.44,13.22,1580.09,1598.79,0.0083,9.3494,1470.64,1708.23,12.7062,ms
usage_completion_tokens_p95,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
request_latency_p10,140918.66,254.52,140738.69,141098.63,0.0018,179.9715,138631.91,143205.42,12.7062,ms
time_to_first_token_min,2872.78,6.65,2868.08,2877.48,0.0023,4.7003,2813.05,2932.50,12.7062,ms
usage_completion_tokens_max,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
time_to_first_token_p75,7697.62,1.93,7696.26,7698.99,0.0003,1.3670,7680.25,7714.99,12.7062,ms
active_prefill_throughput_p50,3357.32,12.79,3348.27,3366.36,0.0038,9.0435,3242.41,3472.23,12.7062,tokens/sec
inter_chunk_latency_p90,275.61,0.19,275.47,275.74,0.0007,0.1357,273.88,277.33,12.7062,ms
usage_completion_tokens_p99,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
time_to_first_token_avg,6133.96,17.21,6121.80,6146.13,0.0028,12.1673,5979.36,6288.56,12.7062,ms
time_to_second_token_p5,1.77,0.03,1.75,1.80,0.0174,0.0219,1.50,2.05,12.7062,ms
http_req_data_sent_p95,4.67,0.00,4.67,4.67,0.0000,0.0000,4.67,4.67,12.7062,KB
http_req_data_sent_max,4.78,0.00,4.78,4.78,0.0000,0.0000,4.78,4.78,12.7062,KB
http_req_total_sum,9124087.55,25849.57,9105809.14,9142365.96,0.0028,18278.4077,8891838.36,9356336.74,12.7062,ms
osl_mismatch_diff_pct_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
prefill_throughput_per_user_std,48.61,0.62,48.17,49.05,0.0128,0.4399,43.02,54.20,12.7062,tokens/sec/user
http_req_data_sent_p99,4.73,0.00,4.73,4.73,0.0000,0.0000,4.73,4.73,12.7062,KB
http_req_connecting_std,1.53,1.05,0.78,2.27,0.6901,0.7454,-7.94,11.00,12.7062,ms
http_req_chunks_received_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,count
time_to_second_token_p1,1.75,0.02,1.74,1.76,0.0090,0.0112,1.61,1.90,12.7062,ms
output_token_throughput_per_user_min,3.67,0.02,3.66,3.69,0.0058,0.0152,3.48,3.87,12.7062,tokens/sec/user
http_req_connection_reused_p25,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ratio
request_latency_std,1435.47,104.05,1361.89,1509.04,0.0725,73.5720,500.65,2370.29,12.7062,ms
effective_decode_throughput_p50,118.21,0.13,118.12,118.30,0.0011,0.0892,117.07,119.34,12.7062,tokens/sec
output_sequence_length_p10,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
output_token_throughput_per_user_avg,3.75,0.01,3.74,3.75,0.0031,0.0081,3.64,3.85,12.7062,tokens/sec/user
active_decode_throughput_p50,118.89,0.05,118.86,118.93,0.0004,0.0376,118.42,119.37,12.7062,tokens/sec
effective_latency_std,1433.95,105.66,1359.24,1508.66,0.0737,74.7112,484.65,2383.25,12.7062,ms
effective_total_throughput_p95,2015.04,0.71,2014.54,2015.54,0.0004,0.5032,2008.65,2021.43,12.7062,tokens/sec
inter_chunk_latency_min,1.75,0.01,1.74,1.76,0.0085,0.0105,1.62,1.88,12.7062,ms
http_req_total_p5,140920.97,254.58,140740.95,141100.99,0.0018,180.0175,138633.63,143208.31,12.7062,ms
inter_chunk_latency_p75,272.63,0.13,272.53,272.72,0.0005,0.0945,271.43,273.83,12.7062,ms
credit_to_start_latency_p25,0.91,0.01,0.90,0.92,0.0132,0.0085,0.80,1.02,12.7062,ms
inter_chunk_latency_avg,268.00,1.14,267.19,268.80,0.0042,0.8033,257.79,278.20,12.7062,ms
http_req_sending_p75,1.85,0.01,1.84,1.85,0.0075,0.0098,1.72,1.97,12.7062,ms
usage_completion_tokens_p90,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
decode_duration_p75,137064.17,575.30,136657.37,137470.97,0.0042,406.7983,131895.31,142233.03,12.7062,ms
effective_prefill_concurrency_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,requests
osl_mismatch_diff_pct_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
effective_total_throughput_p99,4720.98,1.33,4720.03,4721.92,0.0003,0.9414,4709.01,4732.94,12.7062,tokens/sec
inter_token_latency_sum,17086.65,52.40,17049.60,17123.71,0.0031,37.0530,16615.85,17557.46,12.7062,ms
time_to_first_output_token_max,105520.61,1557.02,104419.63,106621.59,0.0148,1100.9780,91531.36,119509.86,12.7062,ms
http_req_total_p1,140776.66,196.22,140637.91,140915.40,0.0014,138.7463,139013.72,142539.60,12.7062,ms
osl_mismatch_diff_pct_avg,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
http_req_receiving_sum,8731420.31,26973.82,8712346.94,8750493.68,0.0031,19073.3690,8489070.18,8973770.44,12.7062,ms
effective_decode_throughput_per_user_p50,3.69,0.00,3.69,3.70,0.0011,0.0028,3.66,3.73,12.7062,tokens/sec/user
usage_total_tokens_sum,99328.00,0.00,99328.00,99328.00,0.0000,0.0000,99328.00,99328.00,12.7062,tokens
http_req_data_sent_p90,4.64,0.00,4.64,4.64,0.0000,0.0000,4.64,4.64,12.7062,KB
output_sequence_length_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
time_to_first_output_token_p99,101283.73,5818.38,97169.52,105397.95,0.0574,4114.2144,49007.68,153559.78,12.7062,ms
http_req_waiting_sum,392491.74,1089.72,391721.20,393262.29,0.0028,770.5488,382700.99,402282.50,12.7062,ms
output_token_count_p10,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
e2e_output_token_throughput_p10,3.52,0.00,3.51,3.52,0.0007,0.0017,3.49,3.54,12.7062,tokens/sec/user
effective_prefill_throughput_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens/sec
usage_completion_tokens_min,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
total_usage_completion_tokens_avg,32768.00,0.00,32768.00,32768.00,0.0000,0.0000,32768.00,32768.00,12.7062,tokens
http_req_receiving_p5,135210.29,102.54,135137.78,135282.79,0.0008,72.5053,134289.02,136131.55,12.7062,ms
active_prefill_throughput_p95,5079.28,2.17,5077.75,5080.82,0.0004,1.5357,5059.77,5098.80,12.7062,tokens/sec
effective_latency_p50,141962.27,685.46,141477.58,142446.97,0.0048,484.6950,135803.64,148120.91,12.7062,ms
usage_prompt_tokens_sum,66560.00,0.00,66560.00,66560.00,0.0000,0.0000,66560.00,66560.00,12.7062,tokens
usage_completion_tokens_avg,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_data_sent_min,3.75,0.00,3.75,3.75,0.0000,0.0000,3.75,3.75,12.7062,KB
http_req_connecting_sum,58.10,11.54,49.94,66.26,0.1985,8.1567,-45.54,161.74,12.7062,ms
http_req_waiting_p5,4634.94,53.93,4596.81,4673.07,0.0116,38.1337,4150.41,5119.48,12.7062,ms
