metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
active_decode_throughput_p90,11216.97,52.59,11179.78,11254.16,0.0047,37.1888,10744.44,11689.50,12.7062,tokens/sec
inter_chunk_latency_p90,22.80,0.26,22.61,22.98,0.0114,0.1834,20.47,25.13,12.7062,ms
usage_prompt_tokens_p75,1036.00,0.00,1036.00,1036.00,0.0000,0.0000,1036.00,1036.00,12.7062,tokens
usage_prompt_tokens_sum,3580799.00,0.00,3580799.00,3580799.00,0.0000,0.0000,3580799.00,3580799.00,12.7062,tokens
inter_token_latency_p50,9.19,0.00,9.19,9.19,0.0002,0.0016,9.17,9.21,12.7062,ms
effective_prefill_throughput_p99,89701.29,172.17,89579.55,89823.03,0.0019,121.7421,88154.41,91248.17,12.7062,tokens/sec
prefill_throughput_per_user_std,451.00,0.85,450.40,451.60,0.0019,0.6008,443.37,458.64,12.7062,tokens/sec/user
effective_prefill_throughput_per_user_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens/sec/user
decode_duration_p50,4696.92,1.15,4696.11,4697.73,0.0002,0.8137,4686.58,4707.26,12.7062,ms
output_sequence_length_p90,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
input_sequence_length_p99,1037.00,0.00,1037.00,1037.00,0.0000,0.0000,1037.00,1037.00,12.7062,tokens
total_usage_prompt_tokens_avg,3580799.00,0.00,3580799.00,3580799.00,0.0000,0.0000,3580799.00,3580799.00,12.7062,tokens
overall_usage_prompt_cache_read_pct_avg,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
usage_completion_tokens_min,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
inter_token_latency_std,0.44,0.00,0.44,0.44,0.0060,0.0019,0.42,0.47,12.7062,ms
prefill_throughput_per_user_p1,919.00,27.95,899.24,938.76,0.0304,19.7609,667.91,1170.09,12.7062,tokens/sec/user
request_throughput_avg,11.42,0.00,11.42,11.42,0.0000,0.0001,11.41,11.42,12.7062,requests/sec
http_req_duration_p5,5572.27,4.86,5568.83,5575.70,0.0009,3.4332,5528.64,5615.89,12.7062,ms
tokens_in_flight_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
effective_decode_throughput_p50,5430.98,33.25,5407.47,5454.49,0.0061,23.5109,5132.25,5729.72,12.7062,tokens/sec
inter_token_latency_p1,8.79,0.00,8.79,8.79,0.0004,0.0026,8.76,8.82,12.7062,ms
usage_reasoning_tokens_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
reasoning_token_count_p1,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
request_latency_avg,5602.23,0.24,5602.06,5602.40,0.0000,0.1693,5600.08,5604.38,12.7062,ms
e2e_output_token_throughput_min,89.90,0.76,89.36,90.44,0.0085,0.5395,83.05,96.76,12.7062,tokens/sec/user
http_req_waiting_p75,1082.96,1.64,1081.80,1084.12,0.0015,1.1586,1068.24,1097.68,12.7062,ms
http_req_waiting_sum,2832140.08,10093.44,2825002.94,2839277.23,0.0036,7137.1419,2741454.10,2922826.07,12.7062,ms
effective_decode_throughput_std,3856.12,12.94,3846.97,3865.27,0.0034,9.1468,3739.90,3972.34,12.7062,tokens/sec
credit_to_start_latency_p5,0.64,0.04,0.61,0.66,0.0565,0.0254,0.31,0.96,12.7062,ms
http_req_sending_avg,0.15,0.00,0.15,0.16,0.0151,0.0016,0.13,0.18,12.7062,ms
request_latency_p5,5572.30,4.85,5568.87,5575.73,0.0009,3.4284,5528.74,5615.86,12.7062,ms
http_req_sending_sum,533.79,8.05,528.10,539.48,0.0151,5.6941,461.44,606.14,12.7062,ms
http_req_sending_p75,0.14,0.00,0.14,0.14,0.0146,0.0014,0.12,0.16,12.7062,ms
active_prefill_throughput_max,92925.80,3178.47,90678.29,95173.32,0.0342,2247.5155,64368.41,121483.20,12.7062,tokens/sec
nvidia_performance_per_watt_avg,0.02,0.00,0.02,0.02,0.0007,0.0000,0.02,0.02,12.7062,requests/sec/W
http_req_connecting_p99,0.67,0.01,0.66,0.68,0.0168,0.0080,0.57,0.77,12.7062,ms
active_decode_throughput_per_user_p90,175.28,0.81,174.70,175.86,0.0046,0.5758,167.96,182.60,12.7062,tokens/sec/user
time_to_second_token_p75,208.56,0.27,208.37,208.75,0.0013,0.1927,206.11,211.01,12.7062,ms
time_to_second_token_sum,495751.55,1171.37,494923.27,496579.83,0.0024,828.2829,485227.22,506275.88,12.7062,ms
output_token_throughput_per_user_p50,108.79,0.03,108.78,108.81,0.0002,0.0188,108.56,109.03,12.7062,tokens/sec/user
nvidia_energy_per_request_avg,63.07,0.05,63.04,63.10,0.0007,0.0329,62.65,63.49,12.7062,joules/request
time_to_first_token_p50,913.77,2.11,912.27,915.26,0.0023,1.4920,894.81,932.72,12.7062,ms
prefill_throughput_per_user_max,3819.63,65.40,3773.39,3865.88,0.0171,46.2433,3232.06,4407.21,12.7062,tokens/sec/user
http_req_receiving_p10,4505.28,4.05,4502.42,4508.14,0.0009,2.8605,4468.93,4541.62,12.7062,ms
effective_total_throughput_p95,87358.18,207.20,87211.67,87504.70,0.0024,146.5102,85496.60,89219.77,12.7062,tokens/sec
usage_prompt_tokens_min,1035.00,0.00,1035.00,1035.00,0.0000,0.0000,1035.00,1035.00,12.7062,tokens
effective_prefill_concurrency_p99,64.00,0.00,64.00,64.00,0.0000,0.0000,64.00,64.00,12.7062,requests
http_req_chunks_received_p75,344.50,2.12,343.00,346.00,0.0062,1.5000,325.44,363.56,12.7062,count
http_req_chunks_received_sum,1169381.00,6194.26,1165001.00,1173761.00,0.0053,4380.0000,1113727.82,1225034.18,12.7062,count
http_req_connection_overhead_p99,0.67,0.01,0.66,0.68,0.0168,0.0080,0.57,0.77,12.7062,ms
http_req_data_sent_p5,4.39,0.00,4.39,4.39,0.0000,0.0000,4.39,4.39,12.7062,KB
http_req_receiving_max,5329.33,42.20,5299.49,5359.18,0.0079,29.8410,4950.17,5708.50,12.7062,ms
http_req_receiving_p95,5100.34,4.00,5097.51,5103.17,0.0008,2.8312,5064.37,5136.32,12.7062,ms
inter_chunk_latency_std,13.12,0.04,13.09,13.15,0.0030,0.0281,12.76,13.48,12.7062,ms
reasoning_token_count_max,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_data_received_p5,83.26,0.01,83.25,83.26,0.0001,0.0039,83.21,83.31,12.7062,KB
http_req_blocked_p25,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
reasoning_token_count_p95,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
input_sequence_length_p5,1036.00,0.00,1036.00,1036.00,0.0000,0.0000,1036.00,1036.00,12.7062,tokens
http_req_dns_lookup_sum,51.49,2.00,50.07,52.91,0.0389,1.4174,33.48,69.50,12.7062,ms
usage_total_tokens_p5,1548.00,0.00,1548.00,1548.00,0.0000,0.0000,1548.00,1548.00,12.7062,tokens
inter_chunk_latency_p1,6.93,0.03,6.91,6.94,0.0039,0.0192,6.68,7.17,12.7062,ms
http_req_duration_p90,5625.25,0.73,5624.73,5625.77,0.0001,0.5189,5618.66,5631.84,12.7062,ms
effective_decode_concurrency_p90,64.00,0.00,64.00,64.00,0.0000,0.0000,64.00,64.00,12.7062,requests
tokens_in_flight_p50,84378.55,66.82,84331.30,84425.80,0.0008,47.2513,83778.17,84978.94,12.7062,tokens
total_token_throughput_avg,17672.21,0.14,17672.11,17672.30,0.0000,0.0975,17670.97,17673.44,12.7062,tokens/sec
http_req_chunks_sent_p25,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
usage_prompt_cache_read_tokens_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
usage_completion_tokens_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
usage_reasoning_tokens_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
request_latency_min,5536.44,13.82,5526.67,5546.20,0.0025,9.7691,5412.31,5660.56,12.7062,ms
http_req_total_p99,5674.78,34.97,5650.06,5699.51,0.0062,24.7253,5360.62,5988.95,12.7062,ms
http_req_waiting_min,270.55,4.77,267.18,273.92,0.0176,3.3733,227.69,313.41,12.7062,ms
credit_to_start_latency_p90,3.40,0.00,3.40,3.40,0.0002,0.0005,3.39,3.41,12.7062,ms
http_req_sending_min,0.06,0.00,0.06,0.06,0.0132,0.0006,0.05,0.07,12.7062,ms
request_latency_p90,5625.29,0.73,5624.78,5625.81,0.0001,0.5163,5618.73,5631.85,12.7062,ms
output_token_throughput_avg,5844.65,0.05,5844.62,5844.68,0.0000,0.0322,5844.24,5845.06,12.7062,tokens/sec
http_req_connection_reused_p99,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,ratio
e2e_output_token_throughput_p50,91.40,0.04,91.37,91.42,0.0004,0.0274,91.05,91.74,12.7062,tokens/sec/user
output_token_count_p10,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
usage_completion_tokens_p1,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_chunks_sent_p90,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
osl_mismatch_diff_pct_p99,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
e2e_output_token_throughput_std,0.34,0.02,0.32,0.36,0.0683,0.0164,0.13,0.55,12.7062,tokens/sec/user
time_to_first_output_token_p25,660.10,22.16,644.43,675.78,0.0336,15.6713,460.98,859.23,12.7062,ms
active_decode_throughput_max,24002.79,854.62,23398.48,24607.09,0.0356,604.3044,16324.37,31681.20,12.7062,tokens/sec
active_decode_throughput_per_user_std,56.50,0.21,56.35,56.65,0.0038,0.1513,54.58,58.42,12.7062,tokens/sec/user
inter_chunk_latency_max,288.56,58.43,247.24,329.88,0.2025,41.3198,-236.46,813.58,12.7062,ms
output_sequence_length_p10,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
active_decode_throughput_p95,11548.00,21.60,11532.73,11563.27,0.0019,15.2713,11353.96,11742.04,12.7062,tokens/sec
inter_chunk_latency_p95,25.33,0.20,25.19,25.47,0.0080,0.1425,23.52,27.14,12.7062,ms
http_req_data_sent_p90,4.85,0.00,4.85,4.85,0.0000,0.0000,4.85,4.85,12.7062,KB
usage_prompt_tokens_p50,1036.00,0.00,1036.00,1036.00,0.0000,0.0000,1036.00,1036.00,12.7062,tokens
effective_latency_p99,5675.89,31.74,5653.44,5698.33,0.0056,22.4446,5390.70,5961.07,12.7062,ms
output_sequence_length_max,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
effective_prefill_throughput_per_user_p99,1410.56,3.70,1407.95,1413.18,0.0026,2.6149,1377.34,1443.79,12.7062,tokens/sec/user
output_sequence_length_p95,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_data_received_p90,90.63,0.83,90.04,91.22,0.0092,0.5894,83.14,98.12,12.7062,KB
decode_duration_p99,5253.78,5.39,5249.97,5257.59,0.0010,3.8115,5205.35,5302.21,12.7062,ms
prefill_throughput_per_user_avg,1382.82,3.98,1380.01,1385.63,0.0029,2.8132,1347.08,1418.57,12.7062,tokens/sec/user
prefill_throughput_per_user_sum,4779029.16,13749.42,4769306.85,4788751.46,0.0029,9722.3046,4655495.57,4902562.75,12.7062,tokens/sec/user
input_sequence_length_p90,1037.00,0.00,1037.00,1037.00,0.0000,0.0000,1037.00,1037.00,12.7062,tokens
prefill_throughput_per_user_p75,1580.46,55.48,1541.23,1619.69,0.0351,39.2311,1081.98,2078.94,12.7062,tokens/sec/user
usage_total_tokens_p90,1549.00,0.00,1549.00,1549.00,0.0000,0.0000,1549.00,1549.00,12.7062,tokens
inter_token_latency_p75,9.71,0.02,9.69,9.72,0.0024,0.0166,9.49,9.92,12.7062,ms
inter_token_latency_sum,32345.30,18.15,32332.46,32358.13,0.0006,12.8359,32182.20,32508.39,12.7062,ms
http_req_receiving_avg,4782.56,2.69,4780.66,4784.46,0.0006,1.9018,4758.40,4806.72,12.7062,ms
http_req_connecting_p25,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_duration_std,20.86,1.54,19.77,21.95,0.0737,1.0867,7.05,34.67,12.7062,ms
http_req_receiving_p5,4499.38,2.56,4497.57,4501.19,0.0006,1.8105,4476.38,4522.39,12.7062,ms
reasoning_token_count_avg,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
reasoning_token_count_sum,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
reasoning_token_count_p75,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
effective_decode_concurrency_std,20.38,0.04,20.35,20.40,0.0018,0.0259,20.05,20.71,12.7062,requests
http_req_waiting_p50,913.61,2.08,912.14,915.08,0.0023,1.4688,894.95,932.27,12.7062,ms
http_req_sending_p50,0.13,0.00,0.13,0.13,0.0066,0.0006,0.12,0.13,12.7062,ms
active_decode_throughput_per_user_max,415.88,71.11,365.60,466.17,0.1710,50.2827,-223.02,1054.79,12.7062,tokens/sec/user
http_req_duration_p1,5551.95,2.25,5550.36,5553.54,0.0004,1.5903,5531.74,5572.15,12.7062,ms
usage_reasoning_tokens_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
active_decode_throughput_per_user_p95,180.46,0.31,180.24,180.68,0.0017,0.2225,177.64,183.29,12.7062,tokens/sec/user
credit_to_start_latency_std,1.19,0.11,1.11,1.27,0.0946,0.0796,0.18,2.20,12.7062,ms
http_req_dns_lookup_p25,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
request_latency_std,20.87,1.54,19.78,21.95,0.0736,1.0860,7.07,34.67,12.7062,ms
time_to_second_token_p50,175.07,0.17,174.95,175.18,0.0009,0.1170,173.58,176.55,12.7062,ms
output_token_throughput_per_user_p99,113.76,0.05,113.72,113.79,0.0004,0.0339,113.33,114.19,12.7062,tokens/sec/user
http_req_connection_overhead_p25,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
time_to_first_token_p99,1127.84,34.35,1103.55,1152.13,0.0305,24.2894,819.21,1436.47,12.7062,ms
usage_reasoning_tokens_p1,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
credit_to_start_latency_p1,0.52,0.00,0.52,0.53,0.0076,0.0028,0.49,0.56,12.7062,ms
active_prefill_throughput_per_user_p90,1393.39,1.10,1392.62,1394.17,0.0008,0.7778,1383.51,1403.28,12.7062,tokens/sec/user
request_latency_p1,5552.01,2.25,5550.41,5553.60,0.0004,1.5913,5531.79,5572.23,12.7062,ms
http_req_chunks_received_p50,338.00,2.83,336.00,340.00,0.0084,2.0000,312.59,363.41,12.7062,count
active_prefill_throughput_min,911.73,26.36,893.09,930.37,0.0289,18.6407,674.88,1148.59,12.7062,tokens/sec
usage_prompt_cache_read_tokens_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
effective_prefill_concurrency_p90,48.00,0.00,48.00,48.00,0.0000,0.0000,48.00,48.00,12.7062,requests
http_req_data_sent_std,0.15,0.00,0.15,0.15,0.0000,0.0000,0.15,0.15,12.7062,KB
prefill_throughput_per_user_min,906.16,31.60,883.82,928.51,0.0349,22.3478,622.21,1190.12,12.7062,tokens/sec/user
active_decode_throughput_avg,6170.32,0.34,6170.08,6170.57,0.0001,0.2420,6167.25,6173.40,12.7062,tokens/sec
http_req_blocked_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
inter_chunk_latency_avg,14.18,0.08,14.12,14.24,0.0059,0.0589,13.43,14.92,12.7062,ms
output_token_count_p5,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
inter_chunk_latency_sum,16528445.89,9276.01,16521886.77,16535005.02,0.0006,6559.1287,16445104.26,16611787.53,12.7062,ms
inter_chunk_latency_p75,17.11,0.16,17.00,17.22,0.0095,0.1146,15.65,18.57,12.7062,ms
http_req_duration_max,5695.13,48.32,5660.97,5729.29,0.0085,34.1647,5261.03,6129.23,12.7062,ms
http_req_data_received_std,2.49,0.25,2.32,2.67,0.0989,0.1745,0.28,4.71,12.7062,KB
effective_total_throughput_p90,57573.31,16.37,57561.74,57584.89,0.0003,11.5738,57426.25,57720.37,12.7062,tokens/sec
http_req_duration_p95,5638.62,7.29,5633.47,5643.78,0.0013,5.1559,5573.11,5704.14,12.7062,ms
effective_decode_concurrency_max,64.00,0.00,64.00,64.00,0.0000,0.0000,64.00,64.00,12.7062,requests
http_req_data_sent_p1,4.22,0.00,4.22,4.22,0.0000,0.0000,4.22,4.22,12.7062,KB
http_req_total_p25,5589.89,0.44,5589.58,5590.20,0.0001,0.3090,5585.96,5593.82,12.7062,ms
effective_decode_concurrency_p95,64.00,0.00,64.00,64.00,0.0000,0.0000,64.00,64.00,12.7062,requests
nvidia_energy_per_user_avg,3405.73,2.51,3403.95,3407.50,0.0007,1.7755,3383.17,3428.29,12.7062,joules/user
input_sequence_length_std,0.37,0.00,0.37,0.37,0.0000,0.0000,0.37,0.37,12.7062,tokens
tokens_in_flight_p99,98779.17,3.29,98776.84,98781.49,0.0000,2.3277,98749.59,98808.74,12.7062,tokens
usage_total_tokens_std,0.37,0.00,0.37,0.37,0.0000,0.0000,0.37,0.37,12.7062,tokens
output_sequence_length_avg,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_blocked_p95,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_receiving_p90,5087.62,0.05,5087.58,5087.65,0.0000,0.0389,5087.12,5088.11,12.7062,ms
usage_reasoning_tokens_max,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_connection_reused_p25,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,ratio
reasoning_token_count_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_data_received_p1,82.59,0.10,82.52,82.66,0.0012,0.0687,81.72,83.46,12.7062,KB
http_req_chunks_sent_p10,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
usage_reasoning_tokens_p95,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
output_sequence_length_p5,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
credit_to_start_latency_max,28.00,8.55,21.96,34.04,0.3053,6.0442,-48.80,104.80,12.7062,ms
credit_to_start_latency_p95,3.54,0.00,3.54,3.54,0.0009,0.0022,3.51,3.57,12.7062,ms
input_sequence_length_p1,1035.00,0.00,1035.00,1035.00,0.0000,0.0000,1035.00,1035.00,12.7062,tokens
osl_mismatch_diff_pct_p25,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
usage_total_tokens_p1,1547.00,0.00,1547.00,1547.00,0.0000,0.0000,1547.00,1547.00,12.7062,tokens
usage_completion_tokens_sum,1769472.00,0.00,1769472.00,1769472.00,0.0000,0.0000,1769472.00,1769472.00,12.7062,tokens
usage_completion_tokens_p75,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_chunks_sent_max,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
request_count_avg,3456.00,0.00,3456.00,3456.00,0.0000,0.0000,3456.00,3456.00,12.7062,requests
http_req_chunks_sent_p95,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
effective_latency_p25,5591.82,0.52,5591.45,5592.18,0.0001,0.3656,5587.17,5596.46,12.7062,ms
