metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
request_latency_p95,65166.97,149.96,65060.94,65273.01,0.0023,106.0365,63819.65,66514.29,12.7062,ms
decode_duration_p95,62134.43,151.38,62027.39,62241.47,0.0024,107.0419,60774.33,63494.53,12.7062,ms
output_token_throughput_per_user_max,8.32,0.00,8.32,8.32,0.0002,0.0011,8.31,8.34,12.7062,tokens/sec/user
http_req_total_min,64418.33,62.42,64374.19,64462.47,0.0010,44.1394,63857.48,64979.17,12.7062,ms
prefill_throughput_per_user_avg,340.77,0.14,340.67,340.87,0.0004,0.0961,339.55,341.99,12.7062,tokens/sec/user
nvidia_output_tokens_per_joule_avg,0.38,0.00,0.38,0.38,0.0023,0.0006,0.37,0.39,12.7062,tokens/J
usage_completion_tokens_p99,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
tokens_in_flight_p99,24656.63,0.06,24656.59,24656.67,0.0000,0.0394,24656.13,24657.13,12.7062,tokens
reasoning_token_count_p99,296.75,292.12,90.19,503.31,0.9844,206.5600,-2327.84,2921.34,12.7062,tokens
http_req_chunks_sent_p25,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
time_to_first_token_p1,2857.24,18.36,2844.25,2870.22,0.0064,12.9844,2692.26,3022.22,12.7062,ms
http_req_chunks_sent_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,count
osl_mismatch_diff_pct_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
http_req_data_received_sum,10153.79,3.27,10151.48,10156.10,0.0003,2.3105,10124.43,10183.15,12.7062,KB
time_to_second_token_p50,56.47,0.42,56.17,56.77,0.0075,0.2992,52.67,60.27,12.7062,ms
usage_prompt_tokens_p95,1036.00,0.00,1036.00,1036.00,0.0000,0.0000,1036.00,1036.00,12.7062,tokens
total_reasoning_tokens_avg,2816.00,750.95,2285.00,3347.00,0.2667,531.0000,-3930.99,9562.99,12.7062,tokens
usage_completion_tokens_min,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
tokens_in_flight_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
reasoning_token_count_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_connection_overhead_p90,2.55,0.02,2.54,2.56,0.0069,0.0124,2.39,2.71,12.7062,ms
effective_decode_throughput_p95,140.58,0.28,140.38,140.77,0.0020,0.1976,138.07,143.09,12.7062,tokens/sec
decode_duration_avg,61871.68,106.78,61796.17,61947.18,0.0017,75.5048,60912.30,62831.06,12.7062,ms
osl_mismatch_diff_pct_p99,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
http_req_chunks_received_min,501.00,8.49,495.00,507.00,0.0169,6.0000,424.76,577.24,12.7062,count
usage_reasoning_tokens_max,316.50,276.48,121.00,512.00,0.8736,195.5000,-2167.56,2800.56,12.7062,tokens
http_req_sending_p99,1.90,0.08,1.85,1.96,0.0416,0.0560,1.19,2.61,12.7062,ms
output_sequence_length_p50,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
usage_prompt_cache_read_tokens_p1,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
