metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
request_latency_p95,29852.07,100.27,29781.16,29922.97,0.0034,70.9049,28951.14,30753.00,12.7062,ms
decode_duration_p95,28540.03,172.03,28418.38,28661.67,0.0060,121.6451,26994.38,30085.67,12.7062,ms
output_token_throughput_per_user_max,18.16,0.01,18.15,18.17,0.0008,0.0100,18.04,18.29,12.7062,tokens/sec/user
http_req_total_min,29396.74,24.96,29379.09,29414.39,0.0008,17.6515,29172.46,29621.02,12.7062,ms
prefill_throughput_per_user_avg,810.27,9.00,803.91,816.63,0.0111,6.3626,729.43,891.12,12.7062,tokens/sec/user
nvidia_output_tokens_per_joule_avg,0.21,0.00,0.21,0.21,0.0012,0.0002,0.21,0.22,12.7062,tokens/J
usage_completion_tokens_p99,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
tokens_in_flight_p99,6164.91,0.01,6164.91,6164.92,0.0000,0.0069,6164.83,6165.00,12.7062,tokens
reasoning_token_count_p99,356.99,31.32,334.84,379.13,0.0877,22.1450,75.61,638.36,12.7062,tokens
http_req_chunks_sent_p25,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
time_to_first_token_p1,1231.32,16.04,1219.97,1242.66,0.0130,11.3442,1087.18,1375.46,12.7062,ms
http_req_chunks_sent_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,count
osl_mismatch_diff_pct_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
http_req_data_received_sum,5585.86,1.50,5584.80,5586.92,0.0003,1.0601,5572.39,5599.33,12.7062,KB
time_to_second_token_p50,45.20,1.43,44.19,46.21,0.0316,1.0100,32.37,58.04,12.7062,ms
usage_prompt_tokens_p95,1036.00,0.00,1036.00,1036.00,0.0000,0.0000,1036.00,1036.00,12.7062,tokens
total_reasoning_tokens_avg,1886.50,44.55,1855.00,1918.00,0.0236,31.5000,1486.25,2286.75,12.7062,tokens
usage_completion_tokens_min,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
tokens_in_flight_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
reasoning_token_count_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_connection_overhead_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
effective_decode_throughput_p95,75.72,0.35,75.48,75.97,0.0046,0.2483,72.57,78.88,12.7062,tokens/sec
decode_duration_avg,28321.61,48.71,28287.17,28356.05,0.0017,34.4407,27884.00,28759.22,12.7062,ms
osl_mismatch_diff_pct_p99,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
http_req_chunks_received_min,505.50,2.12,504.00,507.00,0.0042,1.5000,486.44,524.56,12.7062,count
usage_reasoning_tokens_max,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_sending_p99,1.90,0.03,1.88,1.91,0.0148,0.0199,1.64,2.15,12.7062,ms
output_sequence_length_p50,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
usage_prompt_cache_read_tokens_p1,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
output_token_count_p1,388.43,46.40,355.62,421.24,0.1195,32.8100,-28.46,805.32,12.7062,tokens
http_req_waiting_p25,1260.42,3.07,1258.25,1262.59,0.0024,2.1704,1232.84,1288.00,12.7062,ms
overall_usage_prompt_cache_read_pct_avg,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
effective_concurrency_std,0.04,0.00,0.04,0.04,0.0012,0.0000,0.04,0.04,12.7062,requests
http_req_waiting_std,46.10,45.53,13.91,78.30,0.9876,32.1952,-362.97,455.18,12.7062,ms
usage_prompt_tokens_avg,1036.00,0.00,1036.00,1036.00,0.0000,0.0000,1036.00,1036.00,12.7062,tokens
effective_total_throughput_p90,72.61,0.01,72.60,72.62,0.0002,0.0102,72.48,72.74,12.7062,tokens/sec
benchmark_duration_avg,325.68,0.35,325.43,325.93,0.0011,0.2480,322.53,328.83,12.7062,sec
http_req_blocked_p1,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
time_to_first_token_sum,56361.25,740.10,55837.92,56884.58,0.0131,523.3284,49711.73,63010.77,12.7062,ms
time_to_second_token_p95,78.88,0.03,78.86,78.90,0.0004,0.0221,78.60,79.16,12.7062,ms
http_req_blocked_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
inter_chunk_latency_p99,58.02,0.11,57.94,58.10,0.0019,0.0785,57.02,59.02,12.7062,ms
effective_prefill_concurrency_std,0.81,0.01,0.80,0.81,0.0080,0.0045,0.75,0.86,12.7062,requests
prefill_throughput_per_user_p75,820.74,0.66,820.27,821.21,0.0008,0.4696,814.77,826.70,12.7062,tokens/sec/user
http_req_connection_reused_p99,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,ratio
http_req_connecting_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
effective_total_throughput_max,3297.01,2.91,3294.95,3299.06,0.0009,2.0568,3270.87,3323.14,12.7062,tokens/sec
output_token_throughput_per_user_p50,18.05,0.04,18.02,18.08,0.0022,0.0280,17.69,18.40,12.7062,tokens/sec/user
prefill_throughput_per_user_p10,785.61,4.39,782.50,788.72,0.0056,3.1070,746.13,825.09,12.7062,tokens/sec/user
total_usage_reasoning_tokens_avg,1886.50,44.55,1855.00,1918.00,0.0236,31.5000,1486.25,2286.75,12.7062,tokens
output_sequence_length_p95,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
active_decode_throughput_std,3.96,0.08,3.91,4.02,0.0194,0.0543,3.27,4.65,12.7062,tokens/sec
inter_chunk_latency_min,40.57,2.90,38.51,42.62,0.0716,2.0531,14.48,66.65,12.7062,ms
total_isl_avg,45584.00,0.00,45584.00,45584.00,0.0000,0.0000,45584.00,45584.00,12.7062,tokens
http_req_chunks_sent_p90,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
http_req_connection_reused_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ratio
usage_prompt_cache_read_tokens_sum,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
time_to_second_token_avg,52.25,2.12,50.76,53.75,0.0405,1.4963,33.24,71.27,12.7062,ms
active_prefill_throughput_min,725.24,81.26,667.78,782.70,0.1120,57.4569,-4.82,1455.30,12.7062,tokens/sec
decode_duration_p75,28413.01,61.96,28369.20,28456.82,0.0022,43.8118,27856.33,28969.69,12.7062,ms
