metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
http_req_receiving_avg,20477.22,96.13,20409.25,20545.20,0.0047,67.9756,19613.51,21340.93,12.7062,ms
effective_concurrency_p50,16.00,0.00,16.00,16.00,0.0000,0.0000,16.00,16.00,12.7062,requests
effective_decode_throughput_per_user_p95,26.56,0.14,26.46,26.66,0.0054,0.1018,25.27,27.86,12.7062,tokens/sec/user
http_req_waiting_p95,877.60,1.48,876.55,878.64,0.0017,1.0443,864.33,890.87,12.7062,ms
http_req_duration_p25,20653.51,90.61,20589.43,20717.58,0.0044,64.0726,19839.39,21467.63,12.7062,ms
active_prefill_throughput_avg,30886.82,278.45,30689.92,31083.71,0.0090,196.8967,28385.01,33388.63,12.7062,tokens/sec
http_req_chunks_sent_p95,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
http_req_sending_std,0.42,0.00,0.41,0.42,0.0052,0.0015,0.40,0.44,12.7062,ms
http_req_waiting_p90,854.83,0.27,854.64,855.02,0.0003,0.1876,852.45,857.21,12.7062,ms
output_token_count_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
inter_chunk_latency_p25,39.36,0.25,39.18,39.54,0.0063,0.1766,37.12,41.60,12.7062,ms
credit_to_start_latency_sum,390.74,13.91,380.91,400.58,0.0356,9.8386,265.73,515.75,12.7062,ms
http_req_duration_p10,20483.18,168.90,20363.75,20602.61,0.0082,119.4306,18965.67,22000.69,12.7062,ms
http_req_dns_lookup_p99,1.15,0.01,1.15,1.16,0.0064,0.0052,1.09,1.22,12.7062,ms
http_req_total_std,333.11,19.53,319.30,346.92,0.0586,13.8093,157.65,508.58,12.7062,ms
reasoning_token_count_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
usage_prompt_tokens_p10,1062.00,0.00,1062.00,1062.00,0.0000,0.0000,1062.00,1062.00,12.7062,tokens
effective_latency_p95,21428.42,117.36,21345.43,21511.40,0.0055,82.9855,20373.99,22482.85,12.7062,ms
http_req_connection_overhead_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
effective_prefill_throughput_per_user_max,15370.20,650.15,14910.48,15829.92,0.0423,459.7240,9528.85,21211.55,12.7062,tokens/sec/user
inter_chunk_latency_p10,38.28,0.21,38.13,38.42,0.0055,0.1496,36.37,40.18,12.7062,ms
http_req_receiving_p50,20512.72,66.85,20465.45,20560.00,0.0033,47.2725,19912.07,21113.38,12.7062,ms
http_req_blocked_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_sending_p99,1.91,0.02,1.90,1.93,0.0105,0.0143,1.73,2.09,12.7062,ms
http_req_connection_reused_p95,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,ratio
effective_latency_p90,21420.87,110.30,21342.88,21498.86,0.0051,77.9910,20429.90,22411.84,12.7062,ms
active_prefill_throughput_p50,20421.54,5.84,20417.41,20425.68,0.0003,4.1311,20369.05,20474.04,12.7062,tokens/sec
