metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
reasoning_token_count_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
active_decode_throughput_p90,25378.36,124.75,25290.15,25466.57,0.0049,88.2106,24257.54,26499.18,12.7062,tokens/sec
http_req_blocked_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
decode_duration_p50,5097.74,1.08,5096.98,5098.51,0.0002,0.7651,5088.02,5107.46,12.7062,ms
http_req_connection_overhead_sum,369.38,31.92,346.81,391.95,0.0864,22.5696,82.61,656.16,12.7062,ms
inter_chunk_latency_p25,29.74,0.15,29.64,29.85,0.0050,0.1058,28.40,31.09,12.7062,ms
request_latency_sum,38626784.99,336323.05,38388968.68,38864601.29,0.0087,237816.3065,35605042.31,41648527.67,12.7062,ms
effective_decode_throughput_p90,25072.22,207.59,24925.43,25219.00,0.0083,146.7854,23207.13,26937.30,12.7062,tokens/sec
usage_reasoning_tokens_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
request_latency_p99,6546.10,1179.13,5712.33,7379.87,0.1801,833.7709,-4047.96,17140.16,12.7062,ms
time_to_second_token_p5,11.95,0.10,11.87,12.02,0.0087,0.0739,11.01,12.89,12.7062,ms
time_to_first_output_token_avg,447.24,13.77,437.50,456.97,0.0308,9.7381,323.50,570.97,12.7062,ms
inter_token_latency_p50,9.98,0.00,9.97,9.98,0.0002,0.0015,9.96,10.00,12.7062,ms
http_req_connecting_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
effective_prefill_throughput_per_user_avg,321.47,4.20,318.51,324.44,0.0131,2.9665,283.78,359.17,12.7062,tokens/sec/user
http_req_connection_overhead_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_chunks_sent_min,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
inter_chunk_latency_p75,99.35,0.12,99.26,99.43,0.0012,0.0853,98.26,100.43,12.7062,ms
effective_prefill_throughput_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens/sec
time_to_second_token_p95,36.51,1.53,35.43,37.60,0.0419,1.0824,22.76,50.27,12.7062,ms
http_req_connection_overhead_p95,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
request_latency_p95,5645.46,19.62,5631.59,5659.34,0.0035,13.8748,5469.17,5821.76,12.7062,ms
time_to_second_token_min,7.15,0.95,6.48,7.82,0.1329,0.6719,-1.39,15.69,12.7062,ms
http_req_connecting_p1,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_connection_overhead_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_waiting_p1,225.59,0.45,225.27,225.91,0.0020,0.3197,221.53,229.65,12.7062,ms
request_latency_min,4667.82,382.28,4397.51,4938.13,0.0819,270.3107,1233.20,8102.45,12.7062,ms
http_req_receiving_p90,5224.58,6.29,5220.13,5229.03,0.0012,4.4488,5168.06,5281.11,12.7062,ms
http_req_data_sent_p25,4.64,0.00,4.64,4.64,0.0000,0.0000,4.64,4.64,12.7062,KB
effective_prefill_concurrency_max,128.00,0.00,128.00,128.00,0.0000,0.0000,128.00,128.00,12.7062,requests
total_usage_prompt_tokens_avg,7206976.00,93507.80,7140856.00,7273096.00,0.0130,66120.0000,6366841.74,8047110.26,12.7062,tokens
usage_total_tokens_max,1546.00,0.00,1546.00,1546.00,0.0000,0.0000,1546.00,1546.00,12.7062,tokens
http_req_waiting_p5,268.66,6.97,263.73,273.59,0.0259,4.9288,206.04,331.29,12.7062,ms
reasoning_token_count_max,395.50,54.45,357.00,434.00,0.1377,38.5000,-93.69,884.69,12.7062,tokens
prefill_throughput_per_user_p90,3464.51,120.69,3379.17,3549.85,0.0348,85.3399,2380.16,4548.85,12.7062,tokens/sec/user
time_to_second_token_avg,26.26,3.01,24.13,28.39,0.1146,2.1289,-0.79,53.31,12.7062,ms
http_req_data_sent_p99,5.14,0.01,5.14,5.15,0.0013,0.0048,5.08,5.20,12.7062,KB
http_req_data_sent_p75,4.88,0.00,4.87,4.88,0.0005,0.0018,4.85,4.90,12.7062,KB
http_req_data_sent_std,0.18,0.00,0.18,0.18,0.0009,0.0001,0.18,0.18,12.7062,KB
input_sequence_length_max,1034.00,0.00,1034.00,1034.00,0.0000,0.0000,1034.00,1034.00,12.7062,tokens
active_total_throughput_p90,88136.03,11140.52,80258.49,96013.57,0.1264,7877.5405,-11957.61,188229.68,12.7062,tokens/sec
http_req_connection_overhead_avg,0.05,0.00,0.05,0.06,0.0735,0.0027,0.02,0.09,12.7062,ms
http_req_receiving_p1,4827.10,7.08,4822.09,4832.10,0.0015,5.0032,4763.52,4890.67,12.7062,ms
http_req_connecting_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_waiting_p95,653.15,4.26,650.13,656.16,0.0065,3.0145,614.85,691.45,12.7062,ms
tokens_in_flight_p99,196404.89,22.93,196388.68,196421.10,0.0001,16.2108,196198.91,196610.86,12.7062,tokens
http_req_dns_lookup_max,15.02,4.86,11.58,18.46,0.3237,3.4377,-28.66,58.70,12.7062,ms
tokens_in_flight_std,19693.70,186.82,19561.60,19825.79,0.0095,132.0989,18015.22,21372.17,12.7062,tokens
http_req_chunks_sent_max,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
http_req_receiving_p5,4869.52,2.85,4867.50,4871.53,0.0006,2.0173,4843.88,4895.15,12.7062,ms
http_req_waiting_min,113.15,59.99,70.73,155.58,0.5302,42.4211,-425.86,652.17,12.7062,ms
prefill_throughput_per_user_p1,1027.11,668.60,554.34,1499.89,0.6510,472.7740,-4980.05,7034.28,12.7062,tokens/sec/user
time_to_first_token_sum,3119299.67,55592.44,3079989.89,3158609.46,0.0178,39309.7878,2619821.46,3618777.88,12.7062,ms
time_to_first_token_p99,1276.10,830.69,688.72,1863.49,0.6510,587.3859,-6187.34,8739.55,12.7062,ms
http_req_duration_p25,5479.38,10.09,5472.24,5486.51,0.0018,7.1345,5388.73,5570.03,12.7062,ms
time_to_first_token_std,176.11,88.14,113.79,238.44,0.5005,62.3254,-615.81,968.03,12.7062,ms
usage_completion_tokens_p50,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
total_usage_total_tokens_avg,10778688.00,139848.75,10679800.00,10877576.00,0.0130,98888.0000,9522196.83,12035179.17,12.7062,tokens
effective_prefill_concurrency_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,requests
osl_mismatch_diff_pct_sum,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
http_req_total_p90,5613.92,2.08,5612.45,5615.39,0.0004,1.4723,5595.21,5632.63,12.7062,ms
osl_mismatch_diff_pct_p99,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
usage_total_tokens_p50,1545.00,0.00,1545.00,1545.00,0.0000,0.0000,1545.00,1545.00,12.7062,tokens
e2e_output_token_throughput_p90,94.07,0.24,93.90,94.24,0.0026,0.1713,91.89,96.24,12.7062,tokens/sec/user
osl_mismatch_diff_pct_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
reasoning_token_count_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_waiting_avg,447.05,13.78,437.31,456.79,0.0308,9.7412,323.28,570.82,12.7062,ms
http_req_duration_p75,5561.87,21.28,5546.83,5576.92,0.0038,15.0463,5370.69,5753.05,12.7062,ms
effective_total_throughput_p90,88136.03,11140.52,80258.49,96013.57,0.1264,7877.5405,-11957.61,188229.68,12.7062,tokens/sec
active_prefill_throughput_p90,321253.85,2977.22,319148.64,323359.06,0.0093,2105.2101,294504.62,348003.08,12.7062,tokens/sec
output_sequence_length_p1,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
input_sequence_length_p50,1033.00,0.00,1033.00,1033.00,0.0000,0.0000,1033.00,1033.00,12.7062,tokens
time_to_first_token_p95,653.26,4.27,650.25,656.28,0.0065,3.0174,614.92,691.60,12.7062,ms
prefill_throughput_per_user_p10,1664.32,1.47,1663.28,1665.36,0.0009,1.0420,1651.08,1677.56,12.7062,tokens/sec/user
usage_prompt_cache_read_tokens_p25,1024.00,0.00,1024.00,1024.00,0.0000,0.0000,1024.00,1024.00,12.7062,tokens
http_req_total_p1,5354.28,3.70,5351.66,5356.90,0.0007,2.6182,5321.01,5387.55,12.7062,ms
time_to_first_token_min,114.01,59.02,72.28,155.75,0.5176,41.7331,-416.25,644.28,12.7062,ms
http_req_chunks_sent_p50,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
active_prefill_throughput_per_user_p99,3003.84,50.39,2968.21,3039.47,0.0168,35.6312,2551.11,3456.58,12.7062,tokens/sec/user
output_sequence_length_p5,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
e2e_output_token_throughput_p1,79.50,14.32,69.38,89.63,0.1801,10.1264,-49.16,208.17,12.7062,tokens/sec/user
active_prefill_throughput_per_user_std,503.33,99.59,432.92,573.75,0.1979,70.4185,-391.42,1398.09,12.7062,tokens/sec/user
http_req_data_received_p25,21.10,0.08,21.04,21.15,0.0037,0.0547,20.40,21.79,12.7062,KB
http_req_receiving_avg,5091.20,9.82,5084.26,5098.15,0.0019,6.9448,5002.96,5179.44,12.7062,ms
http_req_total_p5,5418.16,10.84,5410.50,5425.82,0.0020,7.6619,5320.80,5515.51,12.7062,ms
osl_mismatch_diff_pct_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
usage_prompt_cache_read_tokens_p99,1024.00,0.00,1024.00,1024.00,0.0000,0.0000,1024.00,1024.00,12.7062,tokens
usage_prompt_cache_read_tokens_p75,1024.00,0.00,1024.00,1024.00,0.0000,0.0000,1024.00,1024.00,12.7062,tokens
usage_prompt_cache_read_tokens_std,61.14,86.46,0.00,122.27,1.4142,61.1369,-715.68,837.96,12.7062,tokens
active_decode_throughput_per_user_p90,232.46,1.25,231.57,233.34,0.0054,0.8845,221.22,243.70,12.7062,tokens/sec/user
output_sequence_length_p95,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
effective_concurrency_p95,128.00,0.00,128.00,128.00,0.0000,0.0000,128.00,128.00,12.7062,requests
http_req_data_received_p75,23.67,0.05,23.63,23.70,0.0020,0.0332,23.25,24.09,12.7062,KB
request_latency_p50,5516.48,0.87,5515.86,5517.09,0.0002,0.6144,5508.67,5524.28,12.7062,ms
active_prefill_throughput_per_user_p95,2869.52,27.15,2850.33,2888.72,0.0095,19.1972,2625.60,3113.45,12.7062,tokens/sec/user
nvidia_output_tokens_per_joule_avg,21.15,0.17,21.03,21.27,0.0079,0.1188,19.64,22.66,12.7062,tokens/J
output_token_count_sum,3563324.00,46751.07,3530266.00,3596382.00,0.0131,33058.0000,3143282.28,3983365.72,12.7062,tokens
credit_to_start_latency_sum,5102.00,128.36,5011.24,5192.77,0.0252,90.7629,3948.75,6255.26,12.7062,ms
http_req_data_sent_max,5.16,0.00,5.16,5.16,0.0000,0.0000,5.16,5.16,12.7062,KB
active_prefill_throughput_per_user_min,768.54,497.98,416.41,1120.66,0.6480,352.1246,-3705.63,5242.71,12.7062,tokens/sec/user
e2e_output_token_throughput_p10,91.23,0.07,91.18,91.28,0.0008,0.0526,90.56,91.90,12.7062,tokens/sec/user
usage_prompt_tokens_p90,1034.00,0.00,1034.00,1034.00,0.0000,0.0000,1034.00,1034.00,12.7062,tokens
output_token_throughput_per_user_sum,700865.38,10248.04,693618.92,708111.84,0.0146,7246.4582,608790.40,792940.36,12.7062,tokens/sec/user
total_reasoning_tokens_avg,8388.00,410.12,8098.00,8678.00,0.0489,290.0000,4703.20,12072.80,12.7062,tokens
output_token_count_p5,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
decode_duration_p25,5018.69,2.51,5016.92,5020.46,0.0005,1.7723,4996.17,5041.21,12.7062,ms
tokens_in_flight_max,196909.51,4.86,196906.08,196912.95,0.0000,3.4360,196865.85,196953.17,12.7062,tokens
credit_to_start_latency_p5,0.35,0.01,0.34,0.36,0.0341,0.0085,0.24,0.46,12.7062,ms
output_token_throughput_per_user_p99,105.90,0.20,105.76,106.04,0.0019,0.1396,104.13,107.68,12.7062,tokens/sec/user
http_req_connection_reused_p90,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,ratio
output_token_throughput_per_user_std,2.64,0.44,2.34,2.95,0.1648,0.3082,-1.27,6.56,12.7062,tokens/sec/user
http_req_data_received_p90,24.15,0.06,24.10,24.19,0.0025,0.0435,23.59,24.70,12.7062,KB
output_sequence_length_avg,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
effective_concurrency_avg,127.91,0.00,127.91,127.91,0.0000,0.0001,127.91,127.92,12.7062,requests
output_token_count_p95,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
credit_to_start_latency_p95,2.05,0.04,2.03,2.08,0.0172,0.0249,1.74,2.37,12.7062,ms
decode_duration_p75,5164.53,6.84,5159.70,5169.37,0.0013,4.8369,5103.07,5225.99,12.7062,ms
total_isl_avg,7206976.00,93507.80,7140856.00,7273096.00,0.0130,66120.0000,6366841.74,8047110.26,12.7062,tokens
http_req_total_avg,5538.45,23.59,5521.77,5555.13,0.0043,16.6806,5326.50,5750.39,12.7062,ms
usage_prompt_tokens_p1,1033.00,0.00,1033.00,1033.00,0.0000,0.0000,1033.00,1033.00,12.7062,tokens
e2e_output_token_throughput_avg,92.55,0.29,92.35,92.76,0.0031,0.2056,89.94,95.16,12.7062,tokens/sec/user
output_token_count_min,116.50,54.45,78.00,155.00,0.4674,38.5000,-372.69,605.69,12.7062,tokens
osl_mismatch_diff_pct_max,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
http_req_duration_p10,5443.14,13.95,5433.28,5453.01,0.0026,9.8651,5317.80,5568.49,12.7062,ms
credit_to_start_latency_min,0.30,0.02,0.28,0.31,0.0622,0.0131,0.13,0.46,12.7062,ms
output_token_throughput_per_user_p95,104.96,0.07,104.91,105.01,0.0007,0.0505,104.32,105.60,12.7062,tokens/sec/user
http_req_connection_reused_p1,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ratio
nvidia_energy_per_total_token_avg,15.67,0.12,15.58,15.76,0.0079,0.0880,14.55,16.79,12.7062,mJ/token
effective_decode_throughput_per_user_max,997.90,2.80,995.92,999.88,0.0028,1.9784,972.76,1023.04,12.7062,tokens/sec/user
active_prefill_throughput_avg,160264.63,2037.17,158824.13,161705.13,0.0127,1440.4993,141961.36,178567.91,12.7062,tokens/sec
http_req_sending_p90,0.14,0.00,0.14,0.14,0.0068,0.0007,0.13,0.14,12.7062,ms
http_req_data_sent_p50,4.73,0.00,4.73,4.73,0.0004,0.0012,4.71,4.74,12.7062,KB
output_token_throughput_per_user_min,82.73,16.01,71.41,94.05,0.1935,11.3182,-61.08,226.54,12.7062,tokens/sec/user
effective_latency_sum,38640180.20,336825.05,38402008.92,38878351.48,0.0087,238171.2792,35613927.17,41666433.24,12.7062,ms
usage_reasoning_tokens_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
tokens_in_flight_p50,177758.24,107.51,177682.22,177834.26,0.0006,76.0224,176792.28,178724.19,12.7062,tokens
effective_latency_p99,6547.12,1179.81,5712.86,7381.37,0.1802,834.2545,-4053.09,17147.33,12.7062,ms
inter_token_latency_p90,10.22,0.01,10.21,10.23,0.0012,0.0085,10.11,10.33,12.7062,ms
output_token_count_avg,510.80,0.07,510.74,510.85,0.0001,0.0526,510.13,511.47,12.7062,tokens
active_prefill_throughput_per_user_max,7596.13,1362.73,6632.54,8559.73,0.1794,963.5960,-4647.52,19839.78,12.7062,tokens/sec/user
credit_to_start_latency_avg,0.73,0.01,0.73,0.74,0.0122,0.0063,0.65,0.81,12.7062,ms
effective_latency_std,162.11,139.76,63.28,260.93,0.8621,98.8232,-1093.56,1417.78,12.7062,ms
usage_prompt_tokens_p10,1033.00,0.00,1033.00,1033.00,0.0000,0.0000,1033.00,1033.00,12.7062,tokens
http_req_sending_p1,0.06,0.00,0.05,0.06,0.0034,0.0001,0.05,0.06,12.7062,ms
usage_prompt_cache_read_tokens_max,1024.00,0.00,1024.00,1024.00,0.0000,0.0000,1024.00,1024.00,12.7062,tokens
http_req_chunks_received_p25,71.00,0.00,71.00,71.00,0.0000,0.0000,71.00,71.00,12.7062,count
time_to_first_token_p50,415.49,0.04,415.46,415.51,0.0001,0.0253,415.17,415.81,12.7062,ms
http_req_connection_reused_p10,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,ratio
benchmark_duration_avg,302.04,2.63,300.17,303.90,0.0087,1.8611,278.39,325.68,12.7062,sec
http_req_data_received_p10,19.66,0.02,19.65,19.67,0.0010,0.0143,19.48,19.84,12.7062,KB
usage_reasoning_tokens_p1,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_sending_p5,0.06,0.00,0.06,0.06,0.0054,0.0002,0.06,0.07,12.7062,ms
effective_latency_p95,5646.31,19.76,5632.34,5660.28,0.0035,13.9729,5468.77,5823.85,12.7062,ms
inter_token_latency_p1,9.44,0.02,9.43,9.45,0.0019,0.0124,9.28,9.60,12.7062,ms
osl_mismatch_diff_pct_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
http_req_chunks_received_p99,85.50,0.71,85.00,86.00,0.0083,0.5000,79.15,91.85,12.7062,count
http_req_chunks_received_p75,81.00,0.00,81.00,81.00,0.0000,0.0000,81.00,81.00,12.7062,count
effective_decode_concurrency_p99,128.00,0.00,128.00,128.00,0.0000,0.0000,128.00,128.00,12.7062,requests
http_req_chunks_received_std,6.39,0.23,6.22,6.55,0.0364,0.1644,4.30,8.48,12.7062,count
effective_decode_concurrency_std,29.63,0.53,29.26,30.01,0.0179,0.3760,24.85,34.41,12.7062,requests
effective_latency_min,5292.36,29.30,5271.65,5313.08,0.0055,20.7163,5029.14,5555.59,12.7062,ms
usage_prompt_tokens_avg,1033.11,0.00,1033.11,1033.11,0.0000,0.0001,1033.11,1033.11,12.7062,tokens
usage_completion_tokens_p25,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
overall_usage_prompt_cache_read_pct_avg,98.40,1.01,97.68,99.12,0.0103,0.7170,89.29,107.51,12.7062,%
output_token_throughput_per_user_max,119.03,8.42,113.08,124.99,0.0707,5.9534,43.39,194.68,12.7062,tokens/sec/user
usage_total_tokens_p25,1545.00,0.00,1545.00,1545.00,0.0000,0.0000,1545.00,1545.00,12.7062,tokens
active_prefill_throughput_per_user_p50,2200.67,30.25,2179.28,2222.06,0.0137,21.3892,1928.90,2472.45,12.7062,tokens/sec/user
time_to_first_output_token_sum,3119299.67,55592.44,3079989.89,3158609.46,0.0178,39309.7878,2619821.46,3618777.88,12.7062,ms
decode_duration_p10,4904.77,2.93,4902.70,4906.85,0.0006,2.0748,4878.41,4931.14,12.7062,ms
reasoning_token_count_p25,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
time_to_first_output_token_p99,1276.10,830.69,688.72,1863.49,0.6510,587.3859,-6187.34,8739.55,12.7062,ms
usage_reasoning_tokens_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
usage_completion_tokens_p75,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
usage_completion_tokens_p99,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
