metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
http_req_connecting_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_duration_p95,8386.61,0.59,8386.19,8387.03,0.0001,0.4189,8381.29,8391.94,12.7062,ms
time_to_first_token_p75,1260.44,1.35,1259.48,1261.40,0.0011,0.9565,1248.29,1272.59,12.7062,ms
time_to_first_output_token_std,214.62,0.32,214.39,214.84,0.0015,0.2258,211.75,217.48,12.7062,ms
prefill_throughput_per_user_p99,3138.45,2.43,3136.73,3140.17,0.0008,1.7181,3116.62,3160.28,12.7062,tokens/sec/user
inter_chunk_latency_std,11.56,0.06,11.51,11.60,0.0052,0.0424,11.02,12.10,12.7062,ms
usage_prompt_tokens_p5,1036.00,0.00,1036.00,1036.00,0.0000,0.0000,1036.00,1036.00,12.7062,tokens
credit_to_start_latency_p25,1.15,0.00,1.15,1.16,0.0013,0.0011,1.14,1.17,12.7062,ms
output_sequence_length_sum,589824.00,0.00,589824.00,589824.00,0.0000,0.0000,589824.00,589824.00,12.7062,tokens
http_req_duration_std,5.32,0.25,5.15,5.50,0.0469,0.1763,3.08,7.56,12.7062,ms
effective_latency_p95,8387.95,0.55,8387.56,8388.35,0.0001,0.3912,8382.98,8392.92,12.7062,ms
active_prefill_throughput_per_user_p95,1042.09,0.12,1042.01,1042.18,0.0001,0.0869,1040.99,1043.20,12.7062,tokens/sec/user
time_to_second_token_sum,221174.30,2844.04,219163.26,223185.34,0.0129,2011.0399,195621.62,246726.98,12.7062,ms
inter_token_latency_p1,13.90,0.03,13.88,13.92,0.0018,0.0178,13.67,14.13,12.7062,ms
total_token_throughput_avg,5910.50,0.78,5909.95,5911.06,0.0001,0.5534,5903.47,5917.54,12.7062,tokens/sec
effective_total_throughput_avg,5906.69,0.78,5906.13,5907.24,0.0001,0.5531,5899.66,5913.71,12.7062,tokens/sec
request_latency_p95,8386.67,0.60,8386.25,8387.09,0.0001,0.4208,8381.32,8392.01,12.7062,ms
inter_token_latency_avg,14.29,0.01,14.29,14.30,0.0005,0.0046,14.24,14.35,12.7062,ms
usage_prompt_cache_read_tokens_max,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
request_latency_std,5.33,0.27,5.14,5.53,0.0512,0.1932,2.88,7.79,12.7062,ms
http_req_waiting_min,299.46,1.14,298.65,300.27,0.0038,0.8074,289.20,309.72,12.7062,ms
http_req_chunks_received_p95,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,count
http_req_data_received_sum,143580.65,23.07,143564.34,143596.96,0.0002,16.3135,143373.37,143787.93,12.7062,KB
e2e_output_token_throughput_p90,61.16,0.02,61.15,61.17,0.0002,0.0108,61.02,61.30,12.7062,tokens/sec/user
output_token_throughput_per_user_p75,71.80,0.00,71.79,71.80,0.0001,0.0029,71.76,71.83,12.7062,tokens/sec/user
input_sequence_length_p95,1037.00,0.00,1037.00,1037.00,0.0000,0.0000,1037.00,1037.00,12.7062,tokens
http_req_receiving_max,8058.56,10.90,8050.86,8066.27,0.0014,7.7072,7960.63,8156.49,12.7062,ms
prefill_throughput_per_user_p75,1128.08,0.96,1127.40,1128.76,0.0009,0.6809,1119.43,1136.74,12.7062,tokens/sec/user
http_req_connecting_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
usage_reasoning_tokens_p95,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_duration_p1,8366.67,2.71,8364.75,8368.58,0.0003,1.9165,8342.32,8391.02,12.7062,ms
http_req_receiving_std,214.34,0.21,214.19,214.49,0.0010,0.1507,212.42,216.25,12.7062,ms
http_req_connection_overhead_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
effective_concurrency_p95,32.00,0.00,32.00,32.00,0.0000,0.0000,32.00,32.00,12.7062,requests
effective_decode_throughput_per_user_avg,61.32,0.01,61.32,61.33,0.0001,0.0059,61.25,61.40,12.7062,tokens/sec/user
effective_decode_throughput_p99,2448.68,7.00,2443.73,2453.64,0.0029,4.9528,2385.75,2511.61,12.7062,tokens/sec
http_req_sending_sum,223.21,2.91,221.15,225.26,0.0130,2.0573,197.06,249.35,12.7062,ms
effective_latency_p1,8367.82,2.83,8365.82,8369.82,0.0003,2.0004,8342.40,8393.24,12.7062,ms
http_req_duration_avg,8378.01,1.13,8377.21,8378.81,0.0001,0.8006,8367.84,8388.18,12.7062,ms
http_req_connection_overhead_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
reasoning_token_count_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
output_sequence_length_p25,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
usage_completion_tokens_p95,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
effective_latency_avg,8379.42,1.14,8378.62,8380.23,0.0001,0.8055,8369.19,8389.66,12.7062,ms
request_latency_p1,8366.75,2.66,8364.87,8368.63,0.0003,1.8811,8342.85,8390.65,12.7062,ms
effective_prefill_throughput_per_user_p95,972.86,0.62,972.42,973.31,0.0006,0.4415,967.25,978.47,12.7062,tokens/sec/user
active_prefill_throughput_per_user_avg,970.85,1.07,970.09,971.61,0.0011,0.7580,961.22,980.48,12.7062,tokens/sec/user
time_to_second_token_p25,18.41,0.10,18.34,18.48,0.0053,0.0687,17.54,19.28,12.7062,ms
http_req_connection_overhead_p99,2.60,0.03,2.57,2.62,0.0121,0.0222,2.31,2.88,12.7062,ms
effective_prefill_throughput_per_user_std,366.55,0.28,366.36,366.75,0.0008,0.1949,364.08,369.03,12.7062,tokens/sec/user
http_req_chunks_received_p1,502.01,2.12,500.51,503.51,0.0042,1.5000,482.95,521.07,12.7062,count
request_latency_avg,8378.03,1.15,8377.22,8378.85,0.0001,0.8113,8367.73,8388.34,12.7062,ms
credit_to_start_latency_p95,1.61,0.01,1.61,1.62,0.0056,0.0064,1.53,1.69,12.7062,ms
http_req_data_sent_max,4.97,0.00,4.97,4.97,0.0000,0.0000,4.97,4.97,12.7062,KB
