metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
reasoning_token_count_p95,229.87,208.07,82.75,377.00,0.9051,147.1250,-1639.53,2099.28,12.7062,tokens
http_req_connecting_std,0.18,0.00,0.17,0.18,0.0149,0.0019,0.15,0.20,12.7062,ms
effective_total_throughput_p50,138.30,0.00,138.30,138.31,0.0000,0.0028,138.27,138.34,12.7062,tokens/sec
effective_prefill_throughput_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens/sec
effective_prefill_throughput_per_user_p95,52.89,74.80,0.00,105.79,1.4142,52.8942,-619.19,724.98,12.7062,tokens/sec/user
http_req_chunks_sent_sum,77.50,2.12,76.00,79.00,0.0274,1.5000,58.44,96.56,12.7062,count
effective_latency_p5,3817.30,1.69,3816.11,3818.50,0.0004,1.1967,3802.10,3832.51,12.7062,ms
http_req_chunks_sent_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,count
time_to_first_output_token_avg,524.95,26.03,506.54,543.35,0.0496,18.4034,291.11,758.78,12.7062,ms
active_total_throughput_p99,8432.99,92.27,8367.74,8498.23,0.0109,65.2442,7603.98,9261.99,12.7062,tokens/sec
time_to_second_token_p90,7.17,0.03,7.16,7.19,0.0036,0.0183,6.94,7.41,12.7062,ms
osl_mismatch_diff_pct_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
effective_total_throughput_std,1438.35,13.77,1428.61,1448.09,0.0096,9.7404,1314.59,1562.11,12.7062,tokens/sec
time_to_first_output_token_p75,469.70,35.86,444.34,495.06,0.0764,25.3586,147.48,791.91,12.7062,ms
effective_prefill_concurrency_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,requests
usage_reasoning_tokens_p25,20.00,5.66,16.00,24.00,0.2828,4.0000,-30.82,70.82,12.7062,tokens
active_total_throughput_p95,138.54,0.00,138.54,138.54,0.0000,0.0010,138.53,138.55,12.7062,tokens/sec
http_req_total_p50,3818.43,1.31,3817.51,3819.35,0.0003,0.9228,3806.70,3830.15,12.7062,ms
effective_prefill_throughput_per_user_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens/sec/user
usage_total_tokens_p5,1548.00,0.00,1548.00,1548.00,0.0000,0.0000,1548.00,1548.00,12.7062,tokens
http_req_blocked_max,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
usage_prompt_tokens_p99,1036.00,0.00,1036.00,1036.00,0.0000,0.0000,1036.00,1036.00,12.7062,tokens
decode_duration_p99,3698.67,0.28,3698.47,3698.87,0.0001,0.1954,3696.19,3701.15,12.7062,ms
request_latency_p5,3815.92,1.68,3814.74,3817.11,0.0004,1.1847,3800.87,3830.97,12.7062,ms
http_req_total_p25,3817.21,1.43,3816.19,3818.22,0.0004,1.0122,3804.34,3830.07,12.7062,ms
effective_prefill_concurrency_std,0.21,0.05,0.18,0.24,0.2206,0.0329,-0.21,0.63,12.7062,requests
usage_prompt_tokens_p95,1036.00,0.00,1036.00,1036.00,0.0000,0.0000,1036.00,1036.00,12.7062,tokens
time_to_first_output_token_min,127.41,1.97,126.01,128.80,0.0154,1.3910,109.73,145.08,12.7062,ms
http_req_chunks_received_max,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,count
decode_duration_p95,3698.42,0.18,3698.30,3698.55,0.0000,0.1250,3696.83,3700.01,12.7062,ms
http_req_total_sum,300791.31,1387.40,299810.27,301772.35,0.0046,981.0406,288326.01,313256.61,12.7062,ms
output_sequence_length_max,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_data_sent_p1,4.13,0.00,4.13,4.13,0.0002,0.0006,4.12,4.14,12.7062,KB
decode_duration_p10,3689.66,0.47,3689.33,3689.99,0.0001,0.3327,3685.43,3693.89,12.7062,ms
http_req_total_std,552.16,777.50,2.38,1101.94,1.4081,549.7782,-6433.43,7537.75,12.7062,ms
