metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
http_req_data_received_p1,68.49,0.15,68.38,68.60,0.0022,0.1088,67.11,69.87,12.7062,KB
output_sequence_length_min,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
reasoning_token_count_avg,0.46,0.04,0.43,0.48,0.0822,0.0266,0.12,0.79,12.7062,tokens
input_sequence_length_p25,1033.00,0.00,1033.00,1033.00,0.0000,0.0000,1033.00,1033.00,12.7062,tokens
decode_duration_avg,2170.48,0.86,2169.87,2171.08,0.0004,0.6060,2162.78,2178.18,12.7062,ms
active_prefill_throughput_per_user_min,5708.03,8.18,5702.25,5713.81,0.0014,5.7813,5634.57,5781.49,12.7062,tokens/sec/user
http_req_duration_min,2237.13,0.73,2236.61,2237.65,0.0003,0.5167,2230.56,2243.69,12.7062,ms
http_req_connection_reused_avg,0.99,0.00,0.99,0.99,0.0000,0.0000,0.99,0.99,12.7062,ratio
prefill_throughput_per_user_p50,12065.05,238.45,11896.44,12233.66,0.0198,168.6106,9922.65,14207.45,12.7062,tokens/sec/user
inter_chunk_latency_min,1.58,0.05,1.55,1.62,0.0302,0.0338,1.15,2.01,12.7062,ms
usage_completion_tokens_p75,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
decode_duration_max,2260.96,2.73,2259.03,2262.89,0.0012,1.9330,2236.40,2285.52,12.7062,ms
request_latency_p50,2255.48,2.09,2254.00,2256.96,0.0009,1.4800,2236.67,2274.28,12.7062,ms
http_req_chunks_sent_p99,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
usage_prompt_tokens_p90,1033.00,0.00,1033.00,1033.00,0.0000,0.0000,1033.00,1033.00,12.7062,tokens
http_req_data_received_min,42.95,18.54,29.84,56.06,0.4316,13.1094,-123.62,209.52,12.7062,KB
prefill_throughput_per_user_p95,14664.66,504.86,14307.67,15021.66,0.0344,356.9917,10128.65,19200.67,12.7062,tokens/sec/user
output_token_count_p90,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_waiting_p5,70.39,2.42,68.68,72.10,0.0344,1.7132,48.62,92.16,12.7062,ms
http_req_data_sent_p10,4.59,0.00,4.59,4.59,0.0000,0.0000,4.59,4.59,12.7062,KB
active_decode_throughput_per_user_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens/sec/user
output_sequence_length_p90,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_chunks_received_p5,273.00,0.00,273.00,273.00,0.0000,0.0000,273.00,273.00,12.7062,count
time_to_second_token_p25,2.61,0.00,2.61,2.61,0.0004,0.0008,2.60,2.62,12.7062,ms
credit_to_start_latency_p25,0.54,0.02,0.53,0.55,0.0305,0.0116,0.39,0.69,12.7062,ms
effective_total_throughput_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens/sec
decode_duration_p50,2170.51,0.15,2170.41,2170.62,0.0001,0.1038,2169.20,2171.83,12.7062,ms
active_prefill_throughput_per_user_p90,13156.57,304.48,12941.27,13371.87,0.0231,215.3028,10420.89,15892.25,12.7062,tokens/sec/user
time_to_first_output_token_p1,52.51,1.31,51.58,53.43,0.0249,0.9236,40.77,64.24,12.7062,ms
inter_chunk_latency_p90,14.13,0.01,14.13,14.14,0.0005,0.0051,14.07,14.19,12.7062,ms
http_req_data_sent_p99,5.07,0.00,5.07,5.07,0.0000,0.0000,5.07,5.07,12.7062,KB
time_to_first_token_max,180.97,0.26,180.79,181.16,0.0014,0.1833,178.64,183.30,12.7062,ms
reasoning_token_count_p95,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_chunks_received_std,5.03,0.94,4.36,5.69,0.1873,0.6659,-3.43,13.49,12.7062,count
usage_total_tokens_avg,1545.07,0.00,1545.07,1545.07,0.0000,0.0000,1545.07,1545.07,12.7062,tokens
usage_prompt_cache_read_tokens_p25,1024.00,0.00,1024.00,1024.00,0.0000,0.0000,1024.00,1024.00,12.7062,tokens
decode_duration_p95,2188.26,0.98,2187.57,2188.96,0.0004,0.6917,2179.48,2197.05,12.7062,ms
http_req_connecting_p99,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_sending_p10,0.08,0.00,0.08,0.08,0.0189,0.0011,0.07,0.10,12.7062,ms
active_prefill_throughput_avg,164701.02,2838.76,162693.71,166708.33,0.0172,2007.3095,139195.74,190206.31,12.7062,tokens/sec
http_req_dns_lookup_max,1.19,0.02,1.17,1.20,0.0200,0.0167,0.97,1.40,12.7062,ms
http_req_connection_overhead_avg,0.02,0.00,0.02,0.02,0.0148,0.0002,0.02,0.02,12.7062,ms
request_latency_std,39.86,15.35,29.00,50.71,0.3852,10.8569,-98.09,177.81,12.7062,ms
osl_mismatch_count_avg,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,requests
active_decode_throughput_per_user_p90,428.48,0.17,428.36,428.60,0.0004,0.1192,426.97,430.00,12.7062,tokens/sec/user
time_to_first_output_token_min,50.32,1.79,49.05,51.59,0.0357,1.2686,34.20,66.44,12.7062,ms
effective_concurrency_max,16.00,0.00,16.00,16.00,0.0000,0.0000,16.00,16.00,12.7062,requests
effective_total_throughput_p90,3773.34,0.23,3773.18,3773.51,0.0001,0.1657,3771.24,3775.45,12.7062,tokens/sec
time_to_first_token_p50,85.65,1.71,84.44,86.85,0.0199,1.2077,70.30,100.99,12.7062,ms
osl_mismatch_diff_pct_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
request_latency_p75,2260.36,2.47,2258.61,2262.10,0.0011,1.7449,2238.19,2282.53,12.7062,ms
http_req_dns_lookup_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
nvidia_energy_per_request_avg,76.24,0.05,76.21,76.28,0.0007,0.0374,75.77,76.72,12.7062,joules/request
input_sequence_length_p5,1033.00,0.00,1033.00,1033.00,0.0000,0.0000,1033.00,1033.00,12.7062,tokens
http_req_dns_lookup_p95,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_blocked_p25,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
effective_prefill_concurrency_std,2.99,0.04,2.97,3.02,0.0130,0.0276,2.64,3.34,12.7062,requests
usage_reasoning_tokens_p25,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
usage_completion_tokens_p1,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
