Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),539.93,0.00,1397.04,,,,,,562.75,,597.88,607.16,656.63,63.10
Active Decode Throughput Per User (tokens/sec/user),135.26,0.00,349.26,,,,,,140.76,,149.51,151.91,165.45,15.64
Active Prefill Throughput (tokens/sec),5872.08,51.58,25184.36,,,,,,308.09,,24228.88,24531.27,25083.29,9216.92
Active Prefill Throughput Per User (tokens/sec/user),1516.42,51.58,6322.56,,,,,,77.02,,6061.11,6165.66,6270.82,2349.67
Active Total Throughput (tokens/sec),1428.79,51.60,25184.36,,,,,,540.69,,542.59,544.06,24494.62,4253.72
Credit-to-Start Latency (ms),1.38,0.85,2.57,370.98,0.92,1.27,1.29,1.33,1.37,1.42,1.45,1.48,2.51,0.16
Decode Duration (ms),3779.37,3754.73,3808.72,1012871.24,3757.52,3764.36,3767.85,3773.04,3778.20,3785.53,3790.36,3797.54,3806.74,9.80
E2E Output Token Throughput (tokens/sec/user),124.98,20.28,129.88,33495.43,20.29,125.53,125.77,126.27,128.99,129.36,129.49,129.59,129.86,17.75
Effective Concurrency,4.00,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.08
Effective Decode Concurrency,3.34,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,1.48
Effective Decode Throughput (tokens/sec),451.24,0.00,1397.04,,,,,,521.92,,595.48,604.79,647.86,208.21
Effective Decode Throughput Per User (tokens/sec/user),113.04,0.00,349.26,,,,,,130.61,,148.90,151.26,163.41,52.12
Effective Latency (CO-aware) (ms),4528.18,3943.40,25245.59,1213552.98,3943.95,3952.49,3955.44,3959.95,3970.63,4056.11,4072.27,4080.09,25240.57,3073.99
Effective Prefill Concurrency,0.66,0.00,4.00,,,,,,0.00,,4.00,4.00,4.00,1.48
Effective Prefill Throughput (tokens/sec),977.54,0.00,25184.36,,,,,,0.00,,206.34,308.09,24494.62,4350.47
Effective Prefill Throughput Per User (tokens/sec/user),252.44,0.00,6322.56,,,,,,0.00,,51.58,77.02,6124.43,1112.73
Effective Total Throughput (tokens/sec),1428.77,0.00,25184.36,,,,,,540.69,,542.59,544.06,24494.62,4253.69
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
