metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
osl_mismatch_diff_pct_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
http_req_waiting_min,242.75,1.30,241.83,243.67,0.0054,0.9213,231.04,254.45,12.7062,ms
effective_prefill_throughput_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens/sec
http_req_chunks_sent_min,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
usage_prompt_tokens_p75,1064.00,0.00,1064.00,1064.00,0.0000,0.0000,1064.00,1064.00,12.7062,tokens
http_req_chunks_received_max,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,count
http_req_chunks_received_std,3.33,0.37,3.07,3.59,0.1111,0.2616,0.01,6.65,12.7062,count
request_latency_p1,4616.33,0.58,4615.92,4616.74,0.0001,0.4074,4611.15,4621.51,12.7062,ms
output_token_count_p25,246.88,3.01,244.75,249.00,0.0122,2.1250,219.87,273.88,12.7062,tokens
http_req_receiving_max,4380.96,0.31,4380.74,4381.19,0.0001,0.2215,4378.15,4383.78,12.7062,ms
time_to_first_token_p1,249.63,1.27,248.73,250.53,0.0051,0.8963,238.24,261.02,12.7062,ms
time_to_second_token_std,44.84,0.03,44.82,44.86,0.0007,0.0209,44.58,45.11,12.7062,ms
usage_total_tokens_p10,1576.00,0.00,1576.00,1576.00,0.0000,0.0000,1576.00,1576.00,12.7062,tokens
output_token_count_p95,397.00,2.83,395.00,399.00,0.0071,2.0000,371.59,422.41,12.7062,tokens
output_token_throughput_per_user_p90,121.78,0.00,121.78,121.78,0.0000,0.0030,121.74,121.82,12.7062,tokens/sec/user
usage_prompt_cache_read_tokens_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
usage_total_tokens_avg,1576.15,0.00,1576.15,1576.15,0.0000,0.0000,1576.15,1576.15,12.7062,tokens
reasoning_token_count_min,75.00,7.07,70.00,80.00,0.0943,5.0000,11.47,138.53,12.7062,tokens
active_prefill_throughput_min,2372.98,0.27,2372.79,2373.17,0.0001,0.1890,2370.58,2375.38,12.7062,tokens/sec
http_req_blocked_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_dns_lookup_p75,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
usage_reasoning_tokens_avg,245.80,1.47,244.76,246.84,0.0060,1.0409,232.57,259.02,12.7062,tokens
http_req_connecting_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
tokens_in_flight_avg,20738.90,0.35,20738.66,20739.15,0.0000,0.2463,20735.77,20742.03,12.7062,tokens
usage_total_tokens_p50,1576.00,0.00,1576.00,1576.00,0.0000,0.0000,1576.00,1576.00,12.7062,tokens
active_decode_throughput_per_user_avg,116.73,0.00,116.73,116.73,0.0000,0.0007,116.72,116.74,12.7062,tokens/sec/user
usage_prompt_tokens_p99,1065.00,0.00,1065.00,1065.00,0.0000,0.0000,1065.00,1065.00,12.7062,tokens
prefill_throughput_per_user_p75,2491.30,6.16,2486.94,2495.66,0.0025,4.3582,2435.92,2546.68,12.7062,tokens/sec/user
http_req_sending_p75,0.12,0.00,0.12,0.12,0.0029,0.0003,0.12,0.13,12.7062,ms
nvidia_energy_delay_product_avg,940.57,0.51,940.21,940.93,0.0005,0.3580,936.02,945.12,12.7062,J*s
usage_reasoning_tokens_p50,208.75,4.60,205.50,212.00,0.0220,3.2500,167.45,250.05,12.7062,tokens
tokens_in_flight_p50,20712.51,0.12,20712.43,20712.60,0.0000,0.0819,20711.47,20713.55,12.7062,tokens
active_decode_throughput_per_user_p50,122.23,0.03,122.21,122.26,0.0002,0.0212,121.97,122.50,12.7062,tokens/sec/user
osl_mismatch_diff_pct_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
e2e_output_token_throughput_sum,115033.68,0.15,115033.58,115033.79,0.0000,0.1037,115032.37,115035.00,12.7062,tokens/sec/user
http_req_data_sent_p75,4.69,0.00,4.69,4.69,0.0000,0.0000,4.69,4.69,12.7062,KB
credit_to_start_latency_min,0.83,0.00,0.83,0.84,0.0057,0.0033,0.79,0.87,12.7062,ms
effective_decode_concurrency_avg,14.54,0.00,14.54,14.54,0.0000,0.0003,14.54,14.54,12.7062,requests
http_req_chunks_received_p90,510.00,0.00,510.00,510.00,0.0000,0.0000,510.00,510.00,12.7062,count
prefill_throughput_per_user_p99,4262.37,21.64,4247.06,4277.67,0.0051,15.3044,4067.91,4456.83,12.7062,tokens/sec/user
nvidia_total_gpu_power_avg,700.56,0.03,700.53,700.58,0.0000,0.0241,700.25,700.86,12.7062,W
time_to_second_token_p90,3.37,0.02,3.36,3.39,0.0070,0.0166,3.16,3.58,12.7062,ms
usage_completion_tokens_p75,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
usage_total_tokens_max,1577.00,0.00,1577.00,1577.00,0.0000,0.0000,1577.00,1577.00,12.7062,tokens
http_req_sending_p99,1.76,0.01,1.76,1.77,0.0039,0.0049,1.70,1.82,12.7062,ms
input_sequence_length_p10,1064.00,0.00,1064.00,1064.00,0.0000,0.0000,1064.00,1064.00,12.7062,tokens
http_req_duration_p10,4623.63,0.87,4623.01,4624.25,0.0002,0.6183,4615.78,4631.49,12.7062,ms
usage_prompt_cache_read_tokens_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
output_token_throughput_avg,1768.46,0.01,1768.46,1768.47,0.0000,0.0070,1768.38,1768.55,12.7062,tokens/sec
usage_total_tokens_std,0.36,0.00,0.36,0.36,0.0000,0.0000,0.36,0.36,12.7062,tokens
effective_decode_concurrency_p50,16.00,0.00,16.00,16.00,0.0000,0.0000,16.00,16.00,12.7062,requests
http_req_duration_avg,4628.97,0.04,4628.94,4629.00,0.0000,0.0266,4628.63,4629.31,12.7062,ms
http_req_connecting_p75,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
effective_prefill_concurrency_avg,1.45,0.00,1.45,1.45,0.0003,0.0003,1.45,1.45,12.7062,requests
usage_reasoning_tokens_max,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
tokens_in_flight_max,25205.42,2.15,25203.90,25206.94,0.0001,1.5199,25186.11,25224.73,12.7062,tokens
active_decode_throughput_per_user_max,519.60,50.97,483.56,555.64,0.0981,36.0401,61.67,977.53,12.7062,tokens/sec/user
http_req_data_sent_p99,4.91,0.00,4.91,4.91,0.0000,0.0000,4.91,4.91,12.7062,KB
tokens_in_flight_std,2593.41,0.13,2593.32,2593.50,0.0000,0.0884,2592.29,2594.53,12.7062,tokens
active_decode_throughput_per_user_std,24.75,0.04,24.71,24.78,0.0018,0.0309,24.35,25.14,12.7062,tokens/sec/user
