metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
e2e_output_token_throughput_max,81.08,0.06,81.04,81.12,0.0007,0.0412,80.56,81.61,12.7062,tokens/sec/user
osl_mismatch_diff_pct_p1,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
effective_concurrency_std,0.02,0.00,0.02,0.02,0.0077,0.0001,0.02,0.02,12.7062,requests
effective_decode_throughput_avg,80.86,0.05,80.82,80.89,0.0006,0.0360,80.40,81.32,12.7062,tokens/sec
time_to_second_token_p95,12.09,0.04,12.06,12.12,0.0037,0.0313,11.69,12.49,12.7062,ms
effective_decode_throughput_per_user_p50,81.55,0.05,81.52,81.59,0.0006,0.0360,81.10,82.01,12.7062,tokens/sec/user
http_req_sending_std,0.20,0.06,0.16,0.25,0.3174,0.0449,-0.37,0.77,12.7062,ms
request_throughput_avg,0.16,0.00,0.16,0.16,0.0006,0.0001,0.16,0.16,12.7062,requests/sec
request_latency_p10,6315.27,4.46,6312.12,6318.43,0.0007,3.1568,6275.16,6355.38,12.7062,ms
input_sequence_length_p99,1039.00,0.00,1039.00,1039.00,0.0000,0.0000,1039.00,1039.00,12.7062,tokens
prefill_throughput_per_user_p10,20305.13,215.82,20152.53,20457.74,0.0106,152.6092,18366.05,22244.22,12.7062,tokens/sec/user
reasoning_token_count_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
usage_prompt_tokens_avg,1039.00,0.00,1039.00,1039.00,0.0000,0.0000,1039.00,1039.00,12.7062,tokens
tokens_in_flight_std,151.43,0.04,151.40,151.46,0.0003,0.0283,151.07,151.79,12.7062,tokens
effective_latency_std,2.24,1.47,1.20,3.28,0.6568,1.0411,-10.99,15.47,12.7062,ms
e2e_output_token_throughput_min,80.87,0.09,80.81,80.93,0.0011,0.0621,80.08,81.66,12.7062,tokens/sec/user
request_latency_p1,6314.57,4.55,6311.35,6317.79,0.0007,3.2171,6273.69,6355.45,12.7062,ms
input_sequence_length_p10,1039.00,0.00,1039.00,1039.00,0.0000,0.0000,1039.00,1039.00,12.7062,tokens
prefill_throughput_per_user_p1,17883.04,1478.75,16837.40,18928.67,0.0827,1045.6352,4596.98,31169.09,12.7062,tokens/sec/user
effective_decode_concurrency_avg,0.99,0.00,0.99,0.99,0.0000,0.0000,0.99,0.99,12.7062,requests
http_req_chunks_received_avg,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,count
time_to_first_token_p10,49.85,0.54,49.47,50.23,0.0108,0.3797,45.02,54.67,12.7062,ms
http_req_dns_lookup_std,0.11,0.06,0.06,0.15,0.5840,0.0450,-0.46,0.68,12.7062,ms
http_req_data_received_p95,139.08,0.02,139.06,139.09,0.0002,0.0170,138.86,139.29,12.7062,KB
time_to_first_output_token_p95,51.48,0.42,51.18,51.77,0.0082,0.2994,47.67,55.28,12.7062,ms
http_req_data_sent_p5,4.36,0.00,4.36,4.36,0.0000,0.0000,4.36,4.36,12.7062,KB
usage_total_tokens_p1,1551.00,0.00,1551.00,1551.00,0.0000,0.0000,1551.00,1551.00,12.7062,tokens
e2e_output_token_throughput_p5,81.04,0.05,81.00,81.08,0.0007,0.0383,80.56,81.53,12.7062,tokens/sec/user
