metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
http_req_receiving_avg,4711.13,2.78,4709.16,4713.10,0.0006,1.9665,4686.14,4736.12,12.7062,ms
effective_concurrency_p50,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,requests
effective_decode_throughput_per_user_p95,110.60,0.17,110.49,110.72,0.0015,0.1181,109.10,112.10,12.7062,tokens/sec/user
http_req_waiting_p95,145.05,0.02,145.03,145.06,0.0001,0.0150,144.86,145.24,12.7062,ms
http_req_duration_p25,4853.80,2.96,4851.71,4855.90,0.0006,2.0955,4827.18,4880.43,12.7062,ms
active_prefill_throughput_avg,7381.43,13.00,7372.24,7390.61,0.0018,9.1894,7264.66,7498.19,12.7062,tokens/sec
http_req_chunks_sent_p95,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
http_req_sending_std,0.22,0.01,0.22,0.23,0.0307,0.0048,0.16,0.28,12.7062,ms
http_req_waiting_p90,144.65,0.33,144.42,144.88,0.0023,0.2323,141.70,147.60,12.7062,ms
output_token_count_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
inter_chunk_latency_p25,9.17,0.03,9.15,9.20,0.0032,0.0205,8.91,9.44,12.7062,ms
credit_to_start_latency_sum,93.69,3.20,91.43,95.95,0.0342,2.2633,64.93,122.45,12.7062,ms
http_req_duration_p10,4853.04,2.81,4851.05,4855.02,0.0006,1.9838,4827.83,4878.24,12.7062,ms
http_req_dns_lookup_p99,0.43,0.01,0.42,0.44,0.0304,0.0092,0.31,0.55,12.7062,ms
http_req_total_std,2.39,0.96,1.71,3.07,0.4011,0.6786,-6.23,11.02,12.7062,ms
reasoning_token_count_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
usage_prompt_tokens_p10,1062.00,0.00,1062.00,1062.00,0.0000,0.0000,1062.00,1062.00,12.7062,tokens
effective_latency_p95,4858.68,2.78,4856.72,4860.65,0.0006,1.9670,4833.69,4883.68,12.7062,ms
http_req_connection_overhead_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
effective_prefill_throughput_per_user_max,7539.96,0.80,7539.39,7540.53,0.0001,0.5687,7532.73,7547.19,12.7062,tokens/sec/user
inter_chunk_latency_p10,9.06,0.02,9.05,9.07,0.0018,0.0114,8.91,9.20,12.7062,ms
http_req_receiving_p50,4711.18,2.70,4709.27,4713.08,0.0006,1.9058,4686.96,4735.39,12.7062,ms
http_req_blocked_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_sending_p99,0.82,0.01,0.82,0.83,0.0067,0.0039,0.77,0.87,12.7062,ms
