metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
decode_duration_p10,3045.84,1.28,3044.93,3046.75,0.0004,0.9078,3034.30,3057.37,12.7062,ms
effective_concurrency_max,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,requests
output_sequence_length_p10,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
usage_prompt_cache_read_tokens_sum,46080.00,65166.96,0.00,92160.00,1.4142,46080.0000,-539421.91,631581.91,12.7062,tokens
effective_prefill_throughput_per_user_p99,7618.12,56.36,7578.27,7657.97,0.0074,39.8528,7111.74,8124.50,12.7062,tokens/sec/user
prefill_throughput_per_user_std,4638.86,5447.09,787.18,8490.54,1.1742,3851.6762,-44301.33,53579.05,12.7062,tokens/sec/user
time_to_first_output_token_max,nan,nan,2607.23,2607.23,nan,nan,nan,nan,nan,ms
http_req_data_received_p50,124.75,0.38,124.48,125.02,0.0030,0.2673,121.36,128.15,12.7062,KB
http_req_data_received_p90,130.16,1.64,129.00,131.32,0.0126,1.1595,115.43,144.89,12.7062,KB
osl_mismatch_diff_pct_p75,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
effective_decode_throughput_per_user_p95,193.51,0.55,193.12,193.90,0.0028,0.3889,188.57,198.45,12.7062,tokens/sec/user
effective_prefill_throughput_p95,37.66,53.26,0.00,75.32,1.4142,37.6598,-440.85,516.17,12.7062,tokens/sec
decode_duration_p1,3041.29,2.45,3039.56,3043.03,0.0008,1.7351,3019.24,3063.34,12.7062,ms
credit_to_start_latency_p5,1.29,0.04,1.26,1.32,0.0288,0.0263,0.96,1.62,12.7062,ms
http_req_duration_max,10469.43,10285.35,3196.59,17742.27,0.9824,7272.8423,-81940.79,102879.65,12.7062,ms
total_isl_avg,104059.00,6262.14,99631.00,108487.00,0.0602,4428.0000,47795.93,160322.07,12.7062,tokens
usage_total_tokens_std,0.10,0.00,0.10,0.10,0.0298,0.0022,0.08,0.13,12.7062,tokens
http_req_total_p99,3996.06,1134.82,3193.62,4798.50,0.2840,802.4364,-6199.86,14191.98,12.7062,ms
osl_mismatch_diff_pct_avg,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
input_sequence_length_p10,1107.00,0.00,1107.00,1107.00,0.0000,0.0000,1107.00,1107.00,12.7062,tokens
http_req_blocked_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
tokens_in_flight_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
output_sequence_length_p1,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
decode_duration_min,3040.89,2.12,3039.39,3042.39,0.0007,1.5026,3021.80,3059.98,12.7062,ms
http_req_dns_lookup_p75,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_receiving_p50,3047.00,2.04,3045.56,3048.44,0.0007,1.4438,3028.65,3065.34,12.7062,ms
effective_total_throughput_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens/sec
http_req_receiving_p90,3047.81,2.09,3046.33,3049.29,0.0007,1.4795,3029.01,3066.61,12.7062,ms
time_to_second_token_p10,4.35,0.17,4.23,4.47,0.0382,0.1176,2.86,5.85,12.7062,ms
http_req_dns_lookup_avg,0.01,0.00,0.01,0.01,0.0648,0.0005,0.00,0.02,12.7062,ms
output_sequence_length_min,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
effective_decode_concurrency_p99,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,requests
e2e_output_token_throughput_sum,15279.59,1385.14,14300.15,16259.04,0.0907,979.4454,2834.56,27724.63,12.7062,tokens/sec/user
effective_prefill_throughput_per_user_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens/sec/user
inter_token_latency_sum,560.46,34.06,536.37,584.55,0.0608,24.0871,254.41,866.52,12.7062,ms
http_req_data_received_max,134.39,0.99,133.69,135.09,0.0074,0.7007,125.49,143.29,12.7062,KB
time_to_second_token_p1,3.34,1.17,2.51,4.17,0.3516,0.8294,-7.20,13.88,12.7062,ms
usage_total_tokens_max,1620.00,0.00,1620.00,1620.00,0.0000,0.0000,1620.00,1620.00,12.7062,tokens
http_req_connection_overhead_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_chunks_received_p5,450.65,3.96,447.85,453.45,0.0088,2.8000,415.07,486.23,12.7062,count
http_req_connection_overhead_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
output_token_count_p99,nan,nan,100.00,100.00,nan,nan,nan,nan,nan,tokens
time_to_second_token_min,2.65,0.38,2.39,2.92,0.1435,0.2693,-0.77,6.08,12.7062,ms
active_total_throughput_p95,167.81,0.10,167.74,167.88,0.0006,0.0694,166.93,168.69,12.7062,tokens/sec
decode_duration_p75,3047.45,2.18,3045.90,3048.99,0.0007,1.5422,3027.85,3067.04,12.7062,ms
tokens_in_flight_avg,1347.18,14.11,1337.21,1357.16,0.0105,9.9746,1220.44,1473.92,12.7062,tokens
http_req_receiving_max,3048.61,1.91,3047.25,3049.96,0.0006,1.3517,3031.43,3065.78,12.7062,ms
usage_completion_tokens_p50,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
usage_completion_tokens_p90,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
active_prefill_throughput_per_user_p50,19116.16,26927.82,75.32,38157.00,1.4086,19040.8420,-222820.68,261053.00,12.7062,tokens/sec/user
active_prefill_throughput_per_user_p90,23351.00,22305.38,7578.72,39123.29,0.9552,15772.2855,-177054.89,223756.89,12.7062,tokens/sec/user
decode_duration_avg,3046.71,1.83,3045.42,3048.01,0.0006,1.2942,3030.27,3063.16,12.7062,ms
effective_decode_concurrency_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,requests
effective_concurrency_p95,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,requests
output_sequence_length_avg,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
usage_prompt_tokens_p5,1107.00,0.00,1107.00,1107.00,0.0000,0.0000,1107.00,1107.00,12.7062,tokens
usage_reasoning_tokens_std,5.24,7.41,0.00,10.48,1.4142,5.2411,-61.35,71.84,12.7062,tokens
request_latency_p95,3194.30,2.90,3192.26,3196.35,0.0009,2.0475,3168.29,3220.32,12.7062,ms
effective_prefill_throughput_per_user_avg,344.01,20.26,329.69,358.33,0.0589,14.3235,162.01,526.01,12.7062,tokens/sec/user
effective_latency_p95,3195.78,3.00,3193.66,3197.90,0.0009,2.1212,3168.82,3222.73,12.7062,ms
request_latency_p25,3133.81,82.04,3075.80,3191.82,0.0262,58.0099,2396.72,3870.89,12.7062,ms
effective_latency_p25,3135.39,82.11,3077.33,3193.45,0.0262,58.0602,2397.66,3873.11,12.7062,ms
http_req_connection_reused_p10,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,ratio
time_to_second_token_p75,4.58,0.16,4.47,4.70,0.0355,0.1151,3.12,6.04,12.7062,ms
http_req_sending_std,0.18,0.00,0.18,0.19,0.0259,0.0033,0.14,0.23,12.7062,ms
usage_completion_tokens_max,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
time_to_second_token_avg,4.47,0.19,4.33,4.60,0.0423,0.1335,2.77,6.16,12.7062,ms
effective_decode_throughput_per_user_p99,198.94,2.19,197.39,200.50,0.0110,1.5508,179.24,218.65,12.7062,tokens/sec/user
effective_prefill_throughput_p99,7618.12,56.36,7578.27,7657.97,0.0074,39.8528,7111.74,8124.50,12.7062,tokens/sec
http_req_connection_reused_p1,0.93,0.06,0.89,0.97,0.0608,0.0400,0.42,1.44,12.7062,ratio
effective_decode_concurrency_avg,0.95,0.06,0.91,0.99,0.0595,0.0398,0.44,1.45,12.7062,requests
inter_chunk_latency_std,1.84,0.01,1.83,1.85,0.0060,0.0078,1.74,1.94,12.7062,ms
prefill_throughput_per_user_p95,23572.32,22365.27,7757.68,39386.95,0.9488,15814.6337,-177371.66,224516.29,12.7062,tokens/sec/user
http_req_dns_lookup_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_dns_lookup_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
reasoning_token_count_p5,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
prefill_throughput_per_user_p25,22679.98,21571.71,7426.47,37933.48,0.9511,15253.5034,-171134.16,216494.11,12.7062,tokens/sec/user
usage_total_tokens_p95,1619.00,0.00,1619.00,1619.00,0.0000,0.0000,1619.00,1619.00,12.7062,tokens
http_req_connection_reused_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ratio
active_decode_throughput_p99,199.22,1.87,197.89,200.54,0.0094,1.3249,182.38,216.05,12.7062,tokens/sec
http_req_blocked_p95,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_data_sent_sum,427.08,25.56,409.01,445.15,0.0598,18.0703,197.47,656.68,12.7062,KB
usage_total_tokens_p25,1619.00,0.00,1619.00,1619.00,0.0000,0.0000,1619.00,1619.00,12.7062,tokens
http_req_blocked_p25,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
credit_to_start_latency_std,0.13,0.01,0.13,0.14,0.0511,0.0049,0.07,0.20,12.7062,ms
