metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
inter_chunk_latency_p50,3.62,0.00,3.62,3.62,0.0002,0.0005,3.61,3.62,12.7062,ms
http_req_data_sent_avg,4.57,0.00,4.57,4.57,0.0001,0.0004,4.57,4.58,12.7062,KB
http_req_dns_lookup_p99,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_data_sent_sum,697.43,3.32,695.08,699.78,0.0048,2.3467,667.61,727.25,12.7062,KB
http_req_data_sent_p75,4.63,0.00,4.63,4.63,0.0001,0.0004,4.63,4.64,12.7062,KB
usage_prompt_cache_read_tokens_p1,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
output_token_count_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_total_p10,1969.18,1.84,1967.88,1970.48,0.0009,1.3012,1952.65,1985.72,12.7062,ms
http_req_data_received_avg,130.62,0.01,130.61,130.63,0.0001,0.0103,130.49,130.75,12.7062,KB
http_req_data_received_sum,19919.62,94.59,19852.74,19986.51,0.0047,66.8838,19069.78,20769.46,12.7062,KB
http_req_data_received_p75,130.83,0.00,130.82,130.83,0.0000,0.0007,130.82,130.83,12.7062,KB
e2e_output_token_throughput_p25,259.50,0.19,259.36,259.63,0.0007,0.1364,257.76,261.23,12.7062,tokens/sec/user
active_decode_throughput_std,26.56,0.34,26.32,26.80,0.0128,0.2395,23.52,29.60,12.7062,tokens/sec
time_to_first_output_token_p5,121.91,1.66,120.73,123.08,0.0136,1.1724,107.01,136.80,12.7062,ms
http_req_connection_reused_p10,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,ratio
input_sequence_length_avg,1036.18,0.00,1036.18,1036.18,0.0000,0.0006,1036.17,1036.18,12.7062,tokens
input_sequence_length_sum,158017.00,732.56,157499.00,158535.00,0.0046,518.0000,151435.19,164598.81,12.7062,tokens
input_sequence_length_p75,1036.00,0.00,1036.00,1036.00,0.0000,0.0000,1036.00,1036.00,12.7062,tokens
usage_total_tokens_avg,1548.18,0.00,1548.18,1548.18,0.0000,0.0006,1548.17,1548.18,12.7062,tokens
usage_total_tokens_sum,236097.00,1094.60,235323.00,236871.00,0.0046,774.0000,226262.40,245931.60,12.7062,tokens
output_token_count_p1,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
usage_total_tokens_p75,1548.00,0.00,1548.00,1548.00,0.0000,0.0000,1548.00,1548.00,12.7062,tokens
http_req_duration_min,1967.52,0.61,1967.08,1967.95,0.0003,0.4325,1962.02,1973.01,12.7062,ms
osl_mismatch_count_avg,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,requests
usage_completion_tokens_p50,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
output_sequence_length_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
osl_mismatch_diff_pct_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
http_req_connection_reused_max,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,ratio
effective_decode_concurrency_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,requests
http_req_connection_reused_p95,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,ratio
usage_prompt_tokens_p25,1036.00,0.00,1036.00,1036.00,0.0000,0.0000,1036.00,1036.00,12.7062,tokens
usage_reasoning_tokens_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_blocked_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
output_sequence_length_p1,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
credit_to_start_latency_min,1.00,0.03,0.98,1.02,0.0271,0.0192,0.76,1.25,12.7062,ms
osl_mismatch_diff_pct_p95,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
effective_latency_p10,1970.65,1.85,1969.34,1971.96,0.0009,1.3105,1954.00,1987.30,12.7062,ms
usage_prompt_cache_read_tokens_max,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
usage_prompt_cache_read_tokens_p95,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_chunks_sent_min,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
decode_duration_p10,1845.87,0.78,1845.32,1846.42,0.0004,0.5512,1838.86,1852.87,12.7062,ms
active_decode_throughput_per_user_p50,276.59,0.06,276.55,276.64,0.0002,0.0456,276.01,277.17,12.7062,tokens/sec/user
active_prefill_throughput_p99,8539.72,117.36,8456.73,8622.70,0.0137,82.9856,7485.28,9594.15,12.7062,tokens/sec
effective_latency_max,2530.65,773.27,1983.86,3077.43,0.3056,546.7848,-4416.91,9478.20,12.7062,ms
http_req_connecting_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
effective_prefill_throughput_per_user_max,8549.16,107.28,8473.30,8625.02,0.0125,75.8567,7585.31,9513.01,12.7062,tokens/sec/user
effective_latency_p95,1977.64,1.83,1976.34,1978.93,0.0009,1.2963,1961.16,1994.11,12.7062,ms
output_token_count_max,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
effective_decode_throughput_per_user_p90,290.56,0.00,290.56,290.56,0.0000,0.0016,290.54,290.58,12.7062,tokens/sec/user
effective_prefill_throughput_per_user_p95,8182.59,92.03,8117.52,8247.67,0.0112,65.0749,7355.74,9009.45,12.7062,tokens/sec/user
