metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
http_req_data_received_p1,39.05,0.26,38.87,39.24,0.0067,0.1862,36.69,41.42,12.7062,KB
output_sequence_length_min,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
reasoning_token_count_avg,1.06,0.04,1.03,1.09,0.0379,0.0285,0.70,1.42,12.7062,tokens
input_sequence_length_p25,1033.00,0.00,1033.00,1033.00,0.0000,0.0000,1033.00,1033.00,12.7062,tokens
decode_duration_avg,2289.05,1.86,2287.74,2290.37,0.0008,1.3147,2272.35,2305.75,12.7062,ms
active_prefill_throughput_per_user_min,3355.06,144.60,3252.81,3457.31,0.0431,102.2502,2055.85,4654.27,12.7062,tokens/sec/user
http_req_duration_min,2383.22,2.21,2381.65,2384.78,0.0009,1.5647,2363.34,2403.10,12.7062,ms
http_req_connection_reused_avg,0.99,0.00,0.99,0.99,0.0000,0.0000,0.99,0.99,12.7062,ratio
prefill_throughput_per_user_p50,7917.74,232.96,7753.01,8082.47,0.0294,164.7295,5824.65,10010.83,12.7062,tokens/sec/user
inter_chunk_latency_min,3.17,0.04,3.14,3.20,0.0124,0.0278,2.82,3.52,12.7062,ms
usage_completion_tokens_p75,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
decode_duration_max,2487.12,7.99,2481.47,2492.77,0.0032,5.6484,2415.35,2558.89,12.7062,ms
request_latency_p50,2418.10,5.11,2414.49,2421.71,0.0021,3.6104,2372.23,2463.98,12.7062,ms
http_req_chunks_sent_p99,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
usage_prompt_tokens_p90,1033.00,0.00,1033.00,1033.00,0.0000,0.0000,1033.00,1033.00,12.7062,tokens
http_req_data_received_min,17.75,0.50,17.40,18.11,0.0279,0.3506,13.30,22.21,12.7062,KB
prefill_throughput_per_user_p95,10041.65,358.13,9788.41,10294.88,0.0357,253.2345,6824.00,13259.30,12.7062,tokens/sec/user
output_token_count_p90,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_waiting_p5,102.76,3.67,100.17,105.36,0.0357,2.5948,69.79,135.73,12.7062,ms
http_req_data_sent_p10,4.51,0.00,4.51,4.51,0.0000,0.0000,4.51,4.51,12.7062,KB
active_decode_throughput_per_user_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens/sec/user
output_sequence_length_p90,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_chunks_received_p5,152.50,0.71,152.00,153.00,0.0046,0.5000,146.15,158.85,12.7062,count
time_to_second_token_p25,8.28,2.23,6.70,9.86,0.2698,1.5790,-11.78,28.34,12.7062,ms
credit_to_start_latency_p25,0.51,0.00,0.51,0.51,0.0088,0.0032,0.47,0.55,12.7062,ms
effective_total_throughput_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens/sec
decode_duration_p50,2288.07,0.96,2287.39,2288.75,0.0004,0.6776,2279.46,2296.68,12.7062,ms
active_prefill_throughput_per_user_p90,8619.58,185.63,8488.32,8750.85,0.0215,131.2633,6951.73,10287.44,12.7062,tokens/sec/user
time_to_first_output_token_p1,74.89,2.61,73.04,76.73,0.0348,1.8431,51.47,98.30,12.7062,ms
inter_chunk_latency_p90,29.44,0.15,29.33,29.54,0.0051,0.1064,28.09,30.79,12.7062,ms
http_req_data_sent_p99,5.06,0.00,5.06,5.06,0.0000,0.0000,5.06,5.06,12.7062,KB
