metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
http_req_blocked_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_waiting_p5,3911.49,7.74,3906.02,3916.96,0.0020,5.4721,3841.96,3981.02,12.7062,ms
input_sequence_length_p5,1036.00,0.00,1036.00,1036.00,0.0000,0.0000,1036.00,1036.00,12.7062,tokens
http_req_receiving_p75,49719.73,472.74,49385.45,50054.01,0.0095,334.2811,45472.28,53967.17,12.7062,ms
http_req_duration_max,59620.37,463.74,59292.46,59948.29,0.0078,327.9170,55453.79,63786.96,12.7062,ms
usage_reasoning_tokens_p25,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
decode_duration_std,7302.81,2.68,7300.91,7304.70,0.0004,1.8949,7278.73,7326.88,12.7062,ms
effective_latency_max,59624.63,460.95,59298.69,59950.57,0.0077,325.9383,55483.19,63766.07,12.7062,ms
usage_prompt_cache_read_tokens_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_data_received_min,122.94,1.55,121.84,124.04,0.0126,1.0977,108.99,136.88,12.7062,KB
http_req_chunks_received_p99,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,count
http_req_blocked_sum,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_waiting_sum,19829664.31,902.21,19829026.35,19830302.27,0.0000,637.9608,19821558.25,19837770.37,12.7062,ms
usage_prompt_tokens_p95,1037.00,0.00,1037.00,1037.00,0.0000,0.0000,1037.00,1037.00,12.7062,tokens
http_req_chunks_sent_p1,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
time_to_first_token_p99,26817.82,1.85,26816.51,26819.13,0.0001,1.3081,26801.20,26834.44,12.7062,ms
usage_prompt_cache_read_tokens_sum,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_blocked_p95,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_waiting_p95,26678.66,0.06,26678.61,26678.70,0.0000,0.0458,26678.08,26679.24,12.7062,ms
input_sequence_length_p95,1037.00,0.00,1037.00,1037.00,0.0000,0.0000,1037.00,1037.00,12.7062,tokens
decode_duration_p75,49719.73,472.74,49385.44,50054.01,0.0095,334.2811,45472.28,53967.17,12.7062,ms
effective_decode_throughput_per_user_p99,22.44,0.00,22.44,22.44,0.0001,0.0010,22.43,22.46,12.7062,tokens/sec/user
http_req_data_sent_p90,4.83,0.00,4.83,4.83,0.0000,0.0000,4.83,4.83,12.7062,KB
credit_to_start_latency_p50,2.47,0.11,2.39,2.55,0.0454,0.0793,1.46,3.48,12.7062,ms
time_to_first_token_p90,26373.88,2.96,26371.79,26375.97,0.0001,2.0938,26347.28,26400.48,12.7062,ms
usage_prompt_cache_read_tokens_p95,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
effective_decode_throughput_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens/sec
overall_usage_prompt_cache_read_pct_avg,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
effective_prefill_throughput_per_user_p95,90.79,0.12,90.71,90.88,0.0013,0.0857,89.70,91.88,12.7062,tokens/sec/user
http_req_dns_lookup_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
osl_mismatch_diff_pct_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
usage_completion_tokens_p99,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
time_to_first_output_token_p50,15487.93,12.49,15479.10,15496.76,0.0008,8.8319,15375.71,15600.15,12.7062,ms
output_sequence_length_avg,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
usage_total_tokens_p99,1549.21,0.00,1549.21,1549.21,0.0000,0.0000,1549.21,1549.21,12.7062,tokens
