metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
http_req_connecting_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
usage_reasoning_tokens_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
active_prefill_throughput_per_user_p99,2818.23,18.69,2805.02,2831.44,0.0066,13.2142,2650.33,2986.13,12.7062,tokens/sec/user
output_token_throughput_per_user_p25,59.05,0.00,59.05,59.05,0.0000,0.0009,59.04,59.06,12.7062,tokens/sec/user
http_req_dns_lookup_avg,0.01,0.00,0.01,0.01,0.0477,0.0005,0.01,0.02,12.7062,ms
e2e_output_token_throughput_p99,57.50,0.03,57.47,57.52,0.0005,0.0214,57.22,57.77,12.7062,tokens/sec/user
usage_total_tokens_p99,1550.00,0.00,1550.00,1550.00,0.0000,0.0000,1550.00,1550.00,12.7062,tokens
usage_reasoning_tokens_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
effective_latency_p5,8959.49,2.04,8958.04,8960.93,0.0002,1.4460,8941.11,8977.86,12.7062,ms
http_req_duration_p10,8973.34,1.77,8972.09,8974.59,0.0002,1.2512,8957.44,8989.24,12.7062,ms
active_prefill_throughput_std,95723.40,1053.04,94978.79,96468.01,0.0110,744.6094,86262.24,105184.56,12.7062,tokens/sec
time_to_first_output_token_sum,2108642.86,17887.47,2095994.51,2121291.21,0.0085,12648.3488,1947930.35,2269355.37,12.7062,ms
http_req_total_avg,9074.77,3.25,9072.47,9077.07,0.0004,2.2992,9045.55,9103.98,12.7062,ms
http_req_chunks_sent_max,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
usage_completion_tokens_p90,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_total_p25,9010.46,2.96,9008.36,9012.55,0.0003,2.0956,8983.83,9037.08,12.7062,ms
http_req_waiting_p50,460.40,0.56,460.01,460.80,0.0012,0.3943,455.39,465.41,12.7062,ms
http_req_dns_lookup_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
e2e_output_token_throughput_std,1.51,0.42,1.22,1.81,0.2790,0.2987,-2.28,5.31,12.7062,tokens/sec/user
decode_duration_p95,8728.20,7.34,8723.00,8733.39,0.0008,5.1917,8662.23,8794.16,12.7062,ms
effective_decode_concurrency_p90,128.00,0.00,128.00,128.00,0.0000,0.0000,128.00,128.00,12.7062,requests
effective_total_throughput_max,375127.12,15430.83,364215.88,386038.37,0.0411,10911.2440,236486.62,513767.62,12.7062,tokens/sec
nvidia_total_gpu_energy_avg,232724.76,60.72,232681.82,232767.69,0.0003,42.9320,232179.25,233270.26,12.7062,J
prefill_throughput_per_user_max,8061.86,297.76,7851.31,8272.41,0.0369,210.5476,5386.60,10737.12,12.7062,tokens/sec/user
usage_prompt_cache_read_tokens_sum,4354048.00,0.00,4354048.00,4354048.00,0.0000,0.0000,4354048.00,4354048.00,12.7062,tokens
http_req_data_sent_p95,5.02,0.00,5.02,5.02,0.0000,0.0000,5.02,5.02,12.7062,KB
output_token_count_p95,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_sending_p99,1.56,0.02,1.55,1.58,0.0122,0.0135,1.39,1.73,12.7062,ms
http_req_total_min,8881.58,11.39,8873.53,8889.63,0.0013,8.0524,8779.26,8983.89,12.7062,ms
http_req_connecting_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
